cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,3.4,1766877266700
0,4.1,1766877267505
0,4.0,1766877268228
0,4.1,1766877268957
0,4.0,1766877269649
0,4.0,1766877270301
0,4.2,1766877271093
0,4.3,1766877271921
0,4.0,1766877272815
0,4.2,1766877273702
0,3.9,1766877274607
0,4.1,1766877275512
0,4.0,1766877276403
0,3.9,1766877277352
0,3.1,1766877278396
0,3.7,1766877279356
0,4.1,1766877280289
0,2.9,1766877281533
0,3.9,1766877282449
0,2.6,1766877283714
0,3.5,1766877284689
0,3.9,1766877285585
0,4.0,1766877286471
0,3.9,1766877287393
0,4.5,1766877288394
0,4.0,1766877289304
0,3.9,1766877290271
0,3.3,1766877291453
0,3.4,1766877292395
0,3.5,1766877293472
0,4.0,1766877294354
0,4.0,1766877295183
0,4.1,1766877296080
0,4.1,1766877297006
0,3.9,1766877297853
0,4.0,1766877298810
0,4.1,1766877299708
0,3.9,1766877300590
0,3.8,1766877301488
0,3.4,1766877302463
0,3.4,1766877303550
0,4.1,1766877304475
0,3.9,1766877305440
0,4.0,1766877306382
0,4.0,1766877307324
0,4.0,1766877308286
0,4.1,1766877309199
0,4.0,1766877310151
0,3.7,1766877311231
0,3.9,1766877312275
0,4.1,1766877313129
0,4.0,1766877314023
0,3.6,1766877315011
0,3.4,1766877316050
0,3.9,1766877316952
0,3.9,1766877317922
0,4.0,1766877318815
0,4.1,1766877319673
0,4.0,1766877320619
0,4.0,1766877321566
0,4.0,1766877322479
0,4.1,1766877323419
0,4.0,1766877324379
0,3.9,1766877325370
0,4.0,1766877326271
0,4.1,1766877327191
0,3.5,1766877328173
0,3.2,1766877329271
0,3.9,1766877330204
0,4.1,1766877331123
0,4.0,1766877332042
0,3.9,1766877332963
0,4.1,1766877333862
0,4.0,1766877334759
0,4.0,1766877335721
0,4.0,1766877336663
0,4.0,1766877337658
0,4.0,1766877338644
0,4.0,1766877339586
0,4.0,1766877340520
0,3.3,1766877341663
0,3.6,1766877342686
0,3.9,1766877343663
0,3.9,1766877344513
0,4.0,1766877345469
0,4.2,1766877346392
0,4.2,1766877347248
0,4.4,1766877348195
0,4.1,1766877349091
0,3.9,1766877350013
0,3.9,1766877351072
0,3.9,1766877352024
0,4.1,1766877352923
0,3.9,1766877353802
0,3.1,1766877354940
0,3.8,1766877356003
0,4.0,1766877356936
0,4.0,1766877357847
0,3.9,1766877358744
0,4.0,1766877359629
0,3.9,1766877360557
0,4.1,1766877361476
0,4.0,1766877362330
0,4.1,1766877363241
0,3.9,1766877364228
0,4.0,1766877365187
0,4.0,1766877366058
0,4.0,1766877366928
0,3.1,1766877368065
0,3.7,1766877369057
0,4.1,1766877369927
0,4.0,1766877370857
0,4.0,1766877371747
0,4.0,1766877372705
0,3.9,1766877373614
0,4.0,1766877374556
0,4.0,1766877375517
0,4.0,1766877376513
0,3.9,1766877377478
0,3.9,1766877378394
0,4.0,1766877379273
0,3.7,1766877380184
0,3.3,1766877381337
0,3.9,1766877382320
0,3.9,1766877383269
0,4.2,1766877384231
0,4.0,1766877385160
0,3.9,1766877386124
0,4.1,1766877387091
0,3.8,1766877388040
0,4.0,1766877388993
0,4.0,1766877390069
0,4.0,1766877390974
0,4.0,1766877391903
0,4.0,1766877392897
0,3.2,1766877394058
0,3.9,1766877395035
0,3.9,1766877395962
