Loss,Context.TRAINING,None
0,2.3305437564849854,1766746241244
0,203.16958618164062,1766746247520
0,253.61109924316406,1766746253298
0,238.7827911376953,1766746259085
0,247.18832397460938,1766746264873
0,175.52032470703125,1766746270673
0,71.05236053466797,1766746276478
0,69.69511413574219,1766746282286
0,38.161964416503906,1766746288106
0,42.22943878173828,1766746293933
0,24.2055606842041,1766746299766
0,20.75985336303711,1766746305603
0,16.032901763916016,1766746311443
0,13.033560752868652,1766746317283
0,12.479583740234375,1766746323120
0,10.757513999938965,1766746328961
0,10.64306354522705,1766746334806
0,8.379542350769043,1766746340657
0,8.459678649902344,1766746346508
0,6.425166130065918,1766746352372
0,5.075260162353516,1766746358226
0,5.556746482849121,1766746364093
0,5.028019905090332,1766746369956
0,4.943507194519043,1766746375820
0,5.462475299835205,1766746381696
0,3.7568206787109375,1766746387568
0,4.36024284362793,1766746393436
0,3.2804975509643555,1766746399310
0,2.227879047393799,1766746405181
0,3.0846915245056152,1766746411052
0,3.0074844360351562,1766746416923
0,2.5944859981536865,1766746422802
0,2.6182947158813477,1766746428669
0,2.75234317779541,1766746434535
0,3.096520185470581,1766746440415
0,2.252253770828247,1766746446285
0,2.257093906402588,1766746452161
0,2.5508317947387695,1766746458042
0,3.3781237602233887,1766746463909
0,2.862700939178467,1766746469791
0,2.6476902961730957,1766746475664
0,2.66359281539917,1766746481532
0,2.586763858795166,1766746487404
0,2.6460626125335693,1766746493286
0,2.635646104812622,1766746499169
0,2.542999744415283,1766746505041
0,2.546036720275879,1766746510924
0,2.519805669784546,1766746516803
0,2.80057954788208,1766746522683
0,2.3760666847229004,1766746528556
0,2.0569231510162354,1766746534420
0,2.208501100540161,1766746540295
0,2.1929683685302734,1766746546169
0,2.3597159385681152,1766746552042
0,2.1668570041656494,1766746557924
0,2.3043084144592285,1766746563798
0,2.5951507091522217,1766746569671
0,2.4947433471679688,1766746575553
0,2.496544361114502,1766746581420
0,2.202770233154297,1766746587304
0,2.5713582038879395,1766746593181
0,2.2345504760742188,1766746599052
0,2.1772689819335938,1766746604929
0,2.3826828002929688,1766746610799
0,2.1154658794403076,1766746616672
0,2.135239601135254,1766746622560
