gpu_memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.7833573053947018,1766876269904
0,0.4279100034150702,1766876272255
0,0.4279100034150702,1766876274417
0,0.4279100034150702,1766876276641
0,0.4279100034150702,1766876278808
0,0.4279100034150702,1766876281111
0,0.4279100034150702,1766876283273
0,0.4279100034150702,1766876285425
0,0.4279100034150702,1766876287582
0,0.4279100034150702,1766876289868
0,0.4279100034150702,1766876292057
0,0.4279100034150702,1766876294409
0,0.4279100034150702,1766876296611
0,0.4279100034150702,1766876298798
0,0.4279100034150702,1766876300967
0,0.4279100034150702,1766876303234
0,0.4279100034150702,1766876305410
0,0.4279100034150702,1766876307681
0,0.4279100034150702,1766876309852
0,0.4279100034150702,1766876312150
0,0.4279100034150702,1766876314343
0,0.4279100034150702,1766876316640
0,0.4279100034150702,1766876318811
0,0.4279100034150702,1766876321041
0,0.4279100034150702,1766876323273
0,0.4279100034150702,1766876325440
0,0.4279100034150702,1766876327612
0,0.4279100034150702,1766876329806
0,0.4279100034150702,1766876332103
0,0.4279100034150702,1766876334317
0,0.4279100034150702,1766876336574
0,0.4279100034150702,1766876338748
0,0.4279100034150702,1766876340926
0,0.4279100034150702,1766876343101
0,0.4279100034150702,1766876345402
0,0.4279100034150702,1766876347652
0,0.4279100034150702,1766876349953
0,0.4279100034150702,1766876352130
0,0.4279100034150702,1766876354312
0,0.4279100034150702,1766876356525
0,0.4279100034150702,1766876358801
0,0.4279100034150702,1766876360999
0,0.4279100034150702,1766876363308
0,0.4279100034150702,1766876365481
0,0.4279100034150702,1766876367647
0,0.4279100034150702,1766876369832
0,0.4279100034150702,1766876372108
0,0.4279100034150702,1766876374323
0,0.4279100034150702,1766876376588
0,0.4279100034150702,1766876378780
0,0.4279100034150702,1766876380956
0,0.4279100034150702,1766876383124
0,0.4279100034150702,1766876385437
0,0.4279100034150702,1766876387730
0,0.4279100034150702,1766876390095
0,0.4279100034150702,1766876392391
0,0.4279100034150702,1766876394658
0,0.4279100034150702,1766876396939
0,0.27314869468429576,1766876398388
