cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,2.2,1766867419233
0,1.0,1766867423839
0,1.0,1766867428592
0,0.8,1766867432664
0,0.8,1766867437926
0,1.0,1766867442229
0,0.9,1766867446390
0,0.9,1766867450447
0,0.9,1766867454581
0,0.9,1766867458528
0,0.9,1766867462710
0,0.9,1766867466754
0,0.9,1766867470740
0,0.9,1766867474678
0,1.1,1766867478912
0,0.9,1766867483196
0,1.0,1766867486855
0,0.9,1766867490577
0,1.0,1766867494622
0,0.9,1766867498601
0,1.2,1766867502494
0,1.1,1766867506101
0,1.1,1766867509430
0,0.9,1766867513218
0,1.1,1766867516885
0,1.0,1766867520469
0,1.2,1766867524003
0,1.0,1766867527249
0,1.1,1766867530719
0,1.2,1766867533993
0,1.1,1766867537218
0,1.1,1766867541000
0,1.1,1766867544075
0,1.1,1766867547053
0,1.2,1766867550201
0,1.1,1766867553309
0,1.2,1766867556278
0,1.2,1766867559359
0,1.4,1766867562269
0,1.2,1766867565134
0,1.1,1766867568380
0,1.2,1766867571288
0,1.2,1766867574179
0,1.3,1766867577081
0,1.4,1766867579740
0,1.4,1766867582351
0,1.4,1766867585114
0,1.4,1766867587569
0,1.4,1766867590008
0,1.4,1766867592763
0,1.4,1766867594993
0,1.4,1766867597722
0,1.4,1766867600264
0,1.4,1766867602908
0,1.3,1766867605190
0,1.4,1766867607376
0,1.5,1766867609641
0,1.4,1766867612298
0,1.5,1766867614629
0,1.6,1766867616720
0,1.6,1766867618814
0,1.6,1766867621093
0,1.6,1766867623416
0,1.7,1766867625677
0,1.7,1766867627757
0,1.7,1766867629732
0,1.5,1766867631867
0,1.7,1766867634287
0,1.7,1766867636312
0,1.6,1766867638415
0,1.6,1766867640505
0,1.6,1766867642452
0,1.7,1766867644392
0,1.9,1766867646443
0,1.7,1766867648318
0,1.8,1766867650004
0,1.8,1766867651858
0,1.7,1766867653956
0,2.0,1766867655522
0,1.7,1766867657636
0,1.9,1766867659342
0,1.7,1766867661229
0,2.0,1766867662810
0,1.8,1766867664508
0,1.8,1766867666338
0,1.9,1766867667886
0,2.0,1766867669609
0,2.0,1766867671149
0,2.0,1766867672968
0,2.0,1766867674498
0,1.9,1766867676007
0,2.0,1766867677483
0,2.0,1766867679167
0,2.3,1766867681122
0,1.8,1766867683014
0,1.9,1766867684971
0,2.2,1766867686450
0,2.1,1766867687955
0,2.1,1766867689664
0,2.2,1766867691328
0,2.2,1766867693100
0,2.2,1766867694594
0,2.3,1766867696154
0,2.2,1766867697465
0,2.0,1766867698742
0,2.1,1766867700235
0,2.3,1766867701490
0,2.3,1766867702918
0,2.5,1766867704077
0,2.4,1766867705276
0,2.4,1766867706513
0,2.6,1766867707561
0,2.2,1766867708865
0,2.3,1766867710294
0,2.4,1766867711519
0,2.3,1766867713013
0,2.6,1766867714086
0,2.5,1766867715516
0,2.4,1766867716760
0,2.6,1766867718012
0,2.6,1766867719149
0,2.5,1766867720220
0,2.8,1766867721188
0,2.9,1766867722240
0,2.6,1766867723199
0,2.6,1766867724509
0,2.8,1766867725578
0,2.7,1766867726688
0,2.8,1766867727686
0,3.0,1766867728770
0,2.9,1766867729851
0,3.1,1766867730862
0,3.1,1766867731793
0,3.1,1766867732807
0,3.0,1766867733876
0,2.9,1766867734779
0,3.2,1766867735798
0,2.8,1766867736832
0,3.2,1766867737680
0,3.1,1766867738754
0,3.0,1766867739925
0,3.8,1766867740743
0,3.2,1766867741830
0,3.2,1766867742676
0,3.2,1766867743605
0,3.4,1766867744449
0,3.3,1766867745524
0,3.2,1766867746263
0,3.4,1766867747034
0,3.4,1766867747989
0,3.2,1766867748971
0,3.8,1766867749738
0,3.3,1766867750478
0,3.4,1766867751260
0,3.5,1766867751971
0,3.4,1766867752754
0,3.7,1766867753581
0,3.5,1766867754312
0,3.3,1766867754995
0,4.0,1766867755831
0,3.3,1766867756631
0,3.5,1766867757384
0,3.6,1766867758155
0,3.8,1766867758859
0,3.7,1766867759606
0,3.8,1766867760369
0,4.5,1766867761114
0,3.7,1766867761725
0,3.6,1766867762455
0,3.4,1766867763368
0,3.6,1766867763978
0,3.8,1766867764697
0,4.5,1766867765479
0,3.7,1766867766195
0,3.7,1766867766803
0,3.8,1766867767367
0,3.8,1766867767985
0,3.7,1766867768731
0,4.1,1766867769426
0,3.9,1766867769977
0,4.5,1766867770748
0,4.1,1766867771346
0,4.1,1766867771953
0,3.9,1766867772509
0,3.9,1766867773112
0,3.7,1766867773751
0,4.1,1766867774444
0,4.3,1766867775075
0,4.2,1766867775759
0,4.2,1766867776386
0,4.9,1766867777069
0,4.1,1766867777737
0,4.2,1766867778356
0,4.2,1766867778831
0,4.4,1766867779326
0,4.2,1766867779800
0,4.3,1766867780395
0,4.3,1766867780861
0,4.4,1766867781365
0,4.1,1766867781873
0,5.3,1766867782412
0,4.4,1766867782936
0,4.4,1766867783498
0,4.4,1766867784023
0,4.4,1766867784503
0,4.3,1766867784982
0,4.3,1766867785506
0,4.2,1766867785956
0,4.4,1766867786555
0,4.9,1766867787100
0,4.4,1766867787631
0,4.2,1766867788189
0,4.1,1766867788754
0,4.4,1766867789244
0,4.1,1766867789742
0,4.3,1766867790312
0,4.4,1766867790839
0,4.5,1766867791430
0,4.5,1766867791877
0,4.4,1766867792344
0,4.4,1766867792810
0,4.2,1766867793296
0,4.6,1766867793757
0,4.3,1766867794221
0,4.4,1766867794706
0,5.1,1766867795230
0,4.3,1766867795678
0,4.1,1766867796189
0,4.7,1766867796726
0,4.6,1766867797179
0,4.7,1766867797630
0,4.1,1766867798087
0,4.4,1766867798541
0,4.5,1766867798976
0,4.6,1766867799248
