gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766740624450
0,0.0,1766740629754
0,0.0,1766740634892
0,0.0,1766740640674
0,0.0,1766740646469
0,0.0,1766740652264
0,0.0,1766740658065
0,0.0,1766740663884
0,0.0,1766740669715
0,0.0,1766740675554
0,0.0,1766740681386
0,0.0,1766740687218
0,0.0,1766740693053
0,0.0,1766740698893
0,0.0,1766740704729
0,0.0,1766740710574
0,0.0,1766740716423
0,0.0,1766740722286
0,0.0,1766740728150
0,0.0,1766740734016
0,0.0,1766740739877
0,0.0,1766740745742
0,0.0,1766740751626
0,0.0,1766740757507
0,0.0,1766740763392
0,0.0,1766740769272
0,0.0,1766740775157
0,0.0,1766740781026
0,0.0,1766740786916
0,0.0,1766740792792
0,0.0,1766740798669
0,0.0,1766740804548
0,0.0,1766740810425
0,0.0,1766740816299
0,0.0,1766740822182
0,0.0,1766740828056
0,0.0,1766740833944
0,0.0,1766740839822
0,0.0,1766740845702
0,0.0,1766740851585
0,0.0,1766740857473
0,0.0,1766740863375
0,0.0,1766740869252
0,0.0,1766740875135
0,0.0,1766740881024
0,0.0,1766740886898
0,0.0,1766740892758
0,0.0,1766740898652
0,0.0,1766740904534
0,0.0,1766740910414
0,0.0,1766740916304
0,0.0,1766740922192
0,0.0,1766740928079
0,0.0,1766740933958
0,0.0,1766740939839
0,0.0,1766740945726
0,0.0,1766740951612
0,0.0,1766740957497
0,0.0,1766740963371
0,0.0,1766740969261
0,0.0,1766740975143
0,0.0,1766740981042
0,0.0,1766740986930
0,0.0,1766740992810
0,0.0,1766740998699
0,0.0,1766741004573
0,0.0,1766741010452
0,0.0,1766741016341
0,0.0,1766741022222
0,0.0,1766741028099
0,0.0,1766741033992
0,0.0,1766741039874
0,0.0,1766741045748
0,0.0,1766741051638
0,0.0,1766741057529
0,0.0,1766741063426
0,0.0,1766741069304
0,0.0,1766741075206
0,0.0,1766741081090
0,0.0,1766741086965
0,0.0,1766741092870
0,0.0,1766741098745
0,0.0,1766741104637
0,0.0,1766741110535
0,0.0,1766741116413
0,0.0,1766741122301
0,0.0,1766741128187
0,0.0,1766741134059
0,0.0,1766741139960
0,0.0,1766741145838
0,0.0,1766741151737
0,0.0,1766741157624
0,0.0,1766741163497
0,0.0,1766741169384
0,0.0,1766741175260
0,0.0,1766741181140
0,0.0,1766741187047
0,0.0,1766741192926
0,0.0,1766741198803
0,0.0,1766741204716
0,0.0,1766741210616
0,0.0,1766741216511
0,0.0,1766741222419
0,0.0,1766741228335
0,0.0,1766741234230
0,0.0,1766741240151
0,0.0,1766741246059
0,0.0,1766741251962
0,0.0,1766741257867
0,0.0,1766741263777
0,0.0,1766741269683
0,0.0,1766741275600
0,0.0,1766741281488
0,0.0,1766741287414
0,0.0,1766741293304
0,0.0,1766741299195
0,0.0,1766741305101
0,0.0,1766741310992
0,0.0,1766741316906
0,0.0,1766741322790
0,0.0,1766741328697
0,0.0,1766741334585
0,0.0,1766741340482
0,0.0,1766741346375
0,0.0,1766741352262
0,0.0,1766741358151
0,0.0,1766741364017
0,0.0,1766741369935
0,0.0,1766741375835
0,0.0,1766741381725
0,0.0,1766741387606
0,0.0,1766741393486
0,0.0,1766741399370
0,0.0,1766741405272
