gpu_memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.7692864712656822,1766868008533
0,0.37439996992353564,1766868010284
0,0.37439996992353564,1766868011842
0,0.37439996992353564,1766868013442
0,0.37439996992353564,1766868015077
0,0.37439996992353564,1766868016744
0,0.37439996992353564,1766868018494
0,0.37439996992353564,1766868020149
0,0.37439996992353564,1766868021835
0,0.37439996992353564,1766868023568
0,0.37439996992353564,1766868025280
0,0.37439996992353564,1766868026925
0,0.37439996992353564,1766868028640
0,0.37439996992353564,1766868030375
0,0.37439996992353564,1766868032333
0,0.37439996992353564,1766868033995
0,0.37439996992353564,1766868035591
0,0.37439996992353564,1766868037225
0,0.37439996992353564,1766868038869
0,0.37439996992353564,1766868040489
0,0.37439996992353564,1766868042167
0,0.37439996992353564,1766868043767
0,0.37439996992353564,1766868045370
0,0.37439996992353564,1766868046971
0,0.37439996992353564,1766868048613
0,0.37439996992353564,1766868050332
0,0.37439996992353564,1766868051997
0,0.37439996992353564,1766868053634
0,0.37439996992353564,1766868055354
0,0.37439996992353564,1766868056952
0,0.37439996992353564,1766868058697
0,0.37439996992353564,1766868060545
0,0.37439996992353564,1766868062171
0,0.37439996992353564,1766868063871
0,0.37439996992353564,1766868065530
0,0.37439996992353564,1766868067178
0,0.37439996992353564,1766868068820
0,0.37439996992353564,1766868070450
0,0.37439996992353564,1766868072108
0,0.37439996992353564,1766868073731
0,0.37439996992353564,1766868075459
0,0.37439996992353564,1766868077054
0,0.37439996992353564,1766868078747
0,0.37439996992353564,1766868080379
0,0.37439996992353564,1766868082103
0,0.37439996992353564,1766868083765
0,0.37439996992353564,1766868085376
0,0.37439996992353564,1766868087108
0,0.37439996992353564,1766868088752
0,0.37439996992353564,1766868090388
0,0.37439996992353564,1766868092006
0,0.37439996992353564,1766868093645
0,0.37439996992353564,1766868095260
0,0.37439996992353564,1766868096930
0,0.37439996992353564,1766868098570
0,0.37439996992353564,1766868100224
0,0.37439996992353564,1766868101822
0,0.37439996992353564,1766868103410
0,0.23896027692489372,1766868104531
