memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,1.6,1766573160586
0,1.6,1766573161260
0,1.6,1766573162139
0,1.6,1766573162971
0,1.6,1766573163657
0,1.6,1766573164451
0,1.6,1766573165164
0,1.6,1766573166306
0,1.6,1766573166955
0,1.6,1766573167666
0,1.6,1766573168589
0,1.6,1766573169379
0,1.6,1766573170125
0,1.6,1766573170789
0,1.6,1766573171615
0,1.6,1766573172522
0,1.6,1766573173251
0,1.6,1766573174089
0,1.6,1766573174915
0,1.6,1766573175887
0,1.6,1766573176530
0,1.6,1766573177139
0,1.6,1766573178018
0,1.6,1766573178875
0,1.6,1766573179702
0,1.6,1766573180398
0,1.6,1766573181397
0,1.6,1766573182250
0,1.6,1766573182920
0,1.6,1766573183675
0,1.6,1766573184331
0,1.6,1766573185240
0,1.6,1766573186030
0,1.6,1766573186746
0,1.6,1766573187735
0,1.6,1766573188489
0,1.6,1766573189252
0,1.6,1766573189972
0,1.6,1766573190712
0,1.6,1766573191728
0,1.6,1766573192419
0,1.6,1766573193224
0,1.6,1766573194152
0,1.6,1766573195014
0,1.6,1766573195799
0,1.6,1766573196434
0,1.6,1766573197439
0,1.6,1766573198243
0,1.6,1766573199085
0,1.6,1766573199846
0,1.6,1766573200856
0,1.6,1766573201609
0,1.6,1766573202292
0,1.6,1766573203083
0,1.6,1766573203883
0,1.6,1766573204906
0,1.6,1766573205578
0,1.6,1766573206448
0,1.6,1766573207364
0,1.6,1766573207984
0,1.6,1766573208826
0,1.6,1766573209530
0,1.6,1766573210370
0,1.6,1766573211237
0,1.6,1766573211946
0,1.6,1766573212926
0,1.6,1766573213714
0,1.6,1766573214575
0,1.6,1766573215283
0,1.6,1766573216044
0,1.6,1766573217043
0,1.6,1766573217723
0,1.6,1766573218566
0,1.6,1766573219470
0,1.6,1766573220381
0,1.6,1766573221107
0,1.6,1766573221772
0,1.6,1766573222722
0,1.6,1766573223567
0,1.6,1766573224354
0,1.6,1766573225143
0,1.6,1766573226187
0,1.6,1766573226988
0,1.6,1766573227621
0,1.6,1766573228501
0,1.6,1766573229354
0,1.6,1766573230221
0,1.6,1766573230927
0,1.6,1766573231768
0,1.6,1766573232800
0,1.6,1766573233482
0,1.6,1766573234406
0,1.6,1766573235101
0,1.6,1766573236046
0,1.6,1766573236747
0,1.6,1766573237370
0,1.6,1766573238337
0,1.6,1766573239139
0,1.6,1766573239881
0,1.6,1766573240649
0,1.6,1766573241353
0,1.6,1766573242264
0,1.6,1766573242983
0,1.6,1766573243786
0,1.6,1766573244711
0,1.6,1766573245540
0,1.6,1766573246306
0,1.6,1766573246898
0,1.6,1766573247752
0,1.6,1766573248656
0,1.6,1766573249503
0,1.6,1766573250321
0,1.6,1766573251238
0,1.6,1766573252133
0,1.6,1766573252810
0,1.6,1766573253647
0,1.6,1766573254474
0,1.6,1766573255333
