disk_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.8,1766569522124
0,0.8,1766569522642
0,0.8,1766569523127
0,0.8,1766569523641
0,0.8,1766569524122
0,0.8,1766569524657
0,0.8,1766569525072
0,0.8,1766569525542
0,0.8,1766569526079
0,0.8,1766569526545
0,0.8,1766569527152
0,0.8,1766569527835
0,0.8,1766569528419
0,0.8,1766569529037
0,0.8,1766569529727
0,0.8,1766569530270
0,0.8,1766569530998
0,0.8,1766569531617
0,0.8,1766569532234
0,0.8,1766569532925
0,0.8,1766569533469
0,0.8,1766569534164
0,0.8,1766569534768
0,0.8,1766569535391
0,0.8,1766569536046
0,0.8,1766569536584
0,0.8,1766569537288
0,0.8,1766569537876
0,0.8,1766569538470
0,0.8,1766569539140
0,0.8,1766569539682
0,0.8,1766569540390
0,0.8,1766569540964
0,0.8,1766569541613
0,0.8,1766569542301
0,0.8,1766569542892
0,0.8,1766569543630
0,0.8,1766569544270
0,0.8,1766569544918
0,0.8,1766569545504
0,0.8,1766569546090
0,0.8,1766569546813
0,0.8,1766569547399
0,0.8,1766569548080
0,0.8,1766569548723
0,0.8,1766569549352
0,0.8,1766569549963
0,0.8,1766569550486
0,0.8,1766569551113
0,0.8,1766569551767
0,0.8,1766569552372
0,0.8,1766569553041
0,0.8,1766569553745
0,0.8,1766569554368
0,0.8,1766569554993
0,0.8,1766569555617
0,0.8,1766569556247
0,0.8,1766569556830
0,0.8,1766569557415
0,0.8,1766569558087
0,0.8,1766569558705
0,0.8,1766569559382
0,0.8,1766569559927
0,0.8,1766569560572
0,0.8,1766569561271
0,0.8,1766569561783
0,0.8,1766569562503
0,0.8,1766569563077
0,0.8,1766569563775
0,0.8,1766569564426
0,0.8,1766569565052
0,0.8,1766569565706
0,0.8,1766569566228
0,0.8,1766569566931
0,0.8,1766569567573
0,0.8,1766569568168
0,0.8,1766569568827
0,0.8,1766569569370
0,0.8,1766569570142
0,0.8,1766569570695
0,0.8,1766569571270
0,0.8,1766569571957
0,0.8,1766569572574
0,0.8,1766569573290
0,0.8,1766569573870
0,0.8,1766569574485
0,0.8,1766569575182
0,0.8,1766569575804
0,0.8,1766569576329
0,0.8,1766569577068
0,0.8,1766569577624
0,0.8,1766569578246
0,0.8,1766569578899
0,0.8,1766569579494
0,0.8,1766569580196
0,0.8,1766569580782
0,0.8,1766569581441
0,0.8,1766569582134
0,0.8,1766569582623
0,0.8,1766569583344
0,0.8,1766569583968
0,0.8,1766569584618
0,0.8,1766569585235
0,0.8,1766569585849
0,0.8,1766569586512
0,0.8,1766569587088
0,0.8,1766569587743
0,0.8,1766569588438
0,0.8,1766569589020
0,0.8,1766569589755
0,0.8,1766569590342
0,0.8,1766569590987
0,0.8,1766569591692
0,0.8,1766569592301
0,0.8,1766569592941
0,0.8,1766569593557
0,0.8,1766569594290
0,0.8,1766569594974
0,0.8,1766569595685
0,0.8,1766569596239
0,0.8,1766569596856
0,0.8,1766569597440
0,0.8,1766569598114
0,0.8,1766569598710
0,0.8,1766569599334
0,0.8,1766569600050
0,0.8,1766569600588
0,0.8,1766569601277
0,0.8,1766569601762
0,0.8,1766569602450
0,0.8,1766569603106
0,0.8,1766569603688
0,0.8,1766569604402
0,0.8,1766569604999
0,0.8,1766569605722
0,0.8,1766569606213
0,0.8,1766569606890
0,0.8,1766569607547
0,0.8,1766569608178
0,0.8,1766569608850
0,0.8,1766569609479
0,0.8,1766569610039
0,0.8,1766569610603
0,0.8,1766569611225
0,0.8,1766569611789
0,0.8,1766569612298
0,0.8,1766569612923
0,0.8,1766569613574
0,0.8,1766569614177
0,0.8,1766569614768
0,0.8,1766569615331
0,0.8,1766569616009
0,0.8,1766569616670
0,0.8,1766569617269
0,0.8,1766569617992
0,0.8,1766569618595
0,0.8,1766569619161
0,0.8,1766569619876
0,0.8,1766569620416
0,0.8,1766569621025
0,0.8,1766569621639
0,0.8,1766569622238
0,0.8,1766569622887
0,0.8,1766569623519
0,0.8,1766569624180
0,0.8,1766569624810
0,0.8,1766569625416
0,0.8,1766569626075
0,0.8,1766569626745
0,0.8,1766569627344
0,0.8,1766569627947
0,0.8,1766569628580
0,0.8,1766569629164
0,0.8,1766569629832
0,0.8,1766569630420
0,0.8,1766569631006
0,0.8,1766569631620
0,0.8,1766569632210
0,0.8,1766569632807
0,0.8,1766569633466
0,0.8,1766569634191
0,0.8,1766569634812
0,0.8,1766569635494
0,0.8,1766569636048
0,0.8,1766569636755
0,0.8,1766569637395
0,0.8,1766569638044
0,0.8,1766569638716
0,0.8,1766569639370
0,0.8,1766569640020
0,0.8,1766569640591
0,0.8,1766569641213
0,0.8,1766569641857
0,0.8,1766569642575
0,0.8,1766569643209
0,0.8,1766569643836
0,0.8,1766569644368
