cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,3.3,1766752038918
0,3.6,1766752039140
0,3.3,1766752039273
0,3.4,1766752039401
0,3.3,1766752039531
0,3.5,1766752039665
0,3.3,1766752039795
0,3.3,1766752039928
0,3.3,1766752040062
0,3.4,1766752040200
0,3.3,1766752040334
0,3.3,1766752040473
0,3.6,1766752040607
0,3.3,1766752040743
0,3.4,1766752040879
0,3.1,1766752041014
0,3.4,1766752041160
0,3.4,1766752041294
0,3.2,1766752041448
0,2.9,1766752041584
0,3.2,1766752041709
0,3.3,1766752041836
0,3.3,1766752041960
0,3.3,1766752042090
0,3.3,1766752042222
0,3.3,1766752042353
0,3.3,1766752042484
0,3.3,1766752042617
0,3.2,1766752042750
0,3.3,1766752042886
0,3.5,1766752043019
0,3.4,1766752043154
0,3.3,1766752043290
0,3.3,1766752043422
0,3.4,1766752043555
0,3.3,1766752043688
0,3.4,1766752043836
0,3.4,1766752043981
0,3.2,1766752044134
0,3.2,1766752044288
0,3.3,1766752044411
0,3.3,1766752044539
0,3.3,1766752044662
0,3.3,1766752044793
0,3.2,1766752044924
0,3.4,1766752045054
0,3.4,1766752045184
0,3.2,1766752045316
0,3.3,1766752045449
0,3.4,1766752045584
0,3.4,1766752045717
0,3.3,1766752045852
0,3.2,1766752045984
0,3.3,1766752046114
0,3.4,1766752046250
0,3.2,1766752046382
0,3.5,1766752046515
0,3.3,1766752046649
0,3.5,1766752046783
0,3.2,1766752046922
0,3.3,1766752047068
0,3.4,1766752047212
0,2.7,1766752047354
0,3.3,1766752047483
0,3.3,1766752047612
0,3.3,1766752047740
0,3.3,1766752047867
0,3.2,1766752047998
0,3.3,1766752048128
0,3.3,1766752048259
0,3.3,1766752048392
0,3.3,1766752048526
0,3.3,1766752048660
0,3.2,1766752048793
0,3.5,1766752048931
0,3.2,1766752049067
0,3.4,1766752049198
0,3.3,1766752049351
0,3.5,1766752049484
0,3.4,1766752049629
0,3.4,1766752049775
0,3.1,1766752049936
0,3.0,1766752050087
0,3.3,1766752050215
0,3.3,1766752050344
0,3.2,1766752050471
0,3.3,1766752050605
0,3.4,1766752050745
0,3.5,1766752050880
0,3.2,1766752051013
0,3.3,1766752051145
0,3.4,1766752051280
0,3.3,1766752051416
0,3.2,1766752051549
0,3.4,1766752051686
0,3.3,1766752051821
0,3.3,1766752051956
0,3.3,1766752052093
0,3.4,1766752052231
0,3.2,1766752052366
0,3.4,1766752052513
0,3.3,1766752052648
0,3.4,1766752052787
0,3.2,1766752052926
0,3.5,1766752053068
0,2.8,1766752053213
0,3.1,1766752053338
0,3.5,1766752053468
0,3.2,1766752053593
0,3.3,1766752053718
0,3.3,1766752053848
0,3.3,1766752053979
0,3.3,1766752054105
0,3.3,1766752054234
0,3.4,1766752054366
0,3.4,1766752054500
0,3.2,1766752054634
0,3.4,1766752054770
0,3.3,1766752054909
0,3.5,1766752055043
0,3.1,1766752055174
0,3.5,1766752055309
