gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,33.0,1766517858436
0,33.0,1766517859276
0,33.0,1766517859959
0,33.0,1766517860623
0,33.0,1766517861345
0,33.0,1766517862241
0,33.0,1766517862878
0,33.0,1766517863838
0,33.0,1766517864570
0,33.0,1766517865296
0,33.0,1766517866267
0,33.0,1766517866854
0,33.0,1766517867835
0,33.0,1766517868527
0,33.0,1766517869191
0,33.0,1766517870132
0,33.0,1766517870739
0,33.0,1766517871650
0,33.0,1766517872423
0,33.0,1766517873106
0,33.0,1766517873956
0,33.0,1766517874655
0,34.0,1766517875460
0,34.0,1766517876293
0,34.0,1766517876972
0,34.0,1766517877969
0,34.0,1766517878603
0,34.0,1766517879556
0,34.0,1766517880304
0,34.0,1766517880984
0,34.0,1766517881951
0,34.0,1766517882576
0,34.0,1766517883558
0,34.0,1766517884284
0,34.0,1766517885027
0,34.0,1766517886012
0,34.0,1766517886620
0,34.0,1766517887577
0,34.0,1766517888248
0,34.0,1766517888920
0,34.0,1766517889851
0,34.0,1766517890474
0,34.0,1766517891369
0,34.0,1766517892171
0,34.0,1766517892890
0,34.0,1766517893878
0,34.0,1766517894547
0,34.0,1766517895555
0,35.0,1766517896301
0,35.0,1766517897026
0,35.0,1766517898013
0,35.0,1766517898667
0,35.0,1766517899614
0,35.0,1766517900342
0,35.0,1766517901138
0,35.0,1766517902033
0,35.0,1766517902624
0,35.0,1766517903573
0,35.0,1766517904258
0,35.0,1766517904977
0,35.0,1766517906039
0,35.0,1766517906657
0,35.0,1766517907635
0,35.0,1766517908341
0,35.0,1766517909095
0,35.0,1766517910003
0,35.0,1766517910647
0,35.0,1766517911624
0,35.0,1766517912309
0,35.0,1766517913043
0,35.0,1766517914021
0,35.0,1766517914630
0,35.0,1766517915591
0,35.0,1766517916278
0,35.0,1766517916963
0,35.0,1766517917939
0,35.0,1766517918566
0,35.0,1766517919604
0,35.0,1766517920315
0,35.0,1766517921021
0,35.0,1766517922008
0,36.0,1766517922665
0,35.0,1766517923658
0,35.0,1766517924361
0,35.0,1766517925111
0,35.0,1766517926051
0,36.0,1766517926655
0,36.0,1766517927496
0,36.0,1766517928284
0,36.0,1766517929018
0,36.0,1766517929917
0,36.0,1766517930531
0,36.0,1766517931228
0,36.0,1766517932099
0,36.0,1766517932751
0,36.0,1766517933717
0,36.0,1766517934409
0,36.0,1766517935091
0,36.0,1766517936036
0,36.0,1766517936655
0,36.0,1766517937539
0,36.0,1766517938308
0,36.0,1766517938954
0,36.0,1766517939815
0,36.0,1766517940501
0,36.0,1766517941378
0,36.0,1766517942254
0,36.0,1766517942902
0,36.0,1766517943842
0,36.0,1766517944542
0,36.0,1766517945364
0,36.0,1766517946199
0,36.0,1766517946862
0,36.0,1766517947799
0,36.0,1766517948480
0,36.0,1766517949282
0,36.0,1766517950142
0,36.0,1766517950715
0,36.0,1766517951611
0,36.0,1766517952207
0,36.0,1766517952920
0,37.0,1766517953822
0,36.0,1766517954470
0,36.0,1766517955323
0,36.0,1766517956199
0,36.0,1766517956836
0,36.0,1766517957753
0,36.0,1766517958408
0,36.0,1766517959091
0,36.0,1766517960095
0,36.0,1766517960722
0,36.0,1766517961597
0,36.0,1766517962412
0,36.0,1766517963132
0,36.0,1766517964103
0,36.0,1766517964733
0,36.0,1766517965763
0,36.0,1766517966530
0,36.0,1766517967231
0,36.0,1766517968191
0,36.0,1766517968823
0,36.0,1766517969751
0,36.0,1766517970520
0,36.0,1766517971259
0,36.0,1766517972124
0,36.0,1766517972800
0,36.0,1766517973623
0,36.0,1766517974417
0,36.0,1766517975036
0,36.0,1766517975995
0,36.0,1766517976712
0,36.0,1766517977471
0,36.0,1766517978359
0,36.0,1766517978939
0,36.0,1766517979875
0,36.0,1766517980645
0,36.0,1766517981353
0,36.0,1766517982284
0,36.0,1766517982967
0,36.0,1766517983979
0,36.0,1766517984699
0,37.0,1766517985401
0,36.0,1766517986374
0,36.0,1766517986991
0,36.0,1766517987922
0,36.0,1766517988700
0,36.0,1766517989423
0,36.0,1766517990413
0,36.0,1766517991069
0,36.0,1766517991965
0,36.0,1766517992753
0,36.0,1766517993424
0,36.0,1766517994397
0,36.0,1766517994986
0,36.0,1766517995752
0,36.0,1766517996643
0,36.0,1766517997220
0,36.0,1766517998170
0,36.0,1766517998925
0,36.0,1766517999633
0,36.0,1766518000607
0,36.0,1766518001317
0,36.0,1766518002186
0,36.0,1766518002936
0,36.0,1766518003549
0,36.0,1766518004553
0,36.0,1766518005246
0,36.0,1766518006086
0,36.0,1766518006916
0,36.0,1766518007619
0,36.0,1766518008660
0,36.0,1766518009317
0,36.0,1766518010183
0,36.0,1766518011040
0,36.0,1766518011677
0,36.0,1766518012597
0,36.0,1766518013306
0,36.0,1766518014080
0,36.0,1766518015011
0,36.0,1766518015691
0,36.0,1766518016647
0,36.0,1766518017311
0,36.0,1766518017978
0,36.0,1766518018920
0,36.0,1766518019588
0,36.0,1766518020447
0,36.0,1766518021214
0,36.0,1766518021915
0,36.0,1766518022891
0,36.0,1766518023536
0,36.0,1766518024363
0,36.0,1766518025243
0,36.0,1766518025960
0,36.0,1766518026995
0,36.0,1766518027699
0,36.0,1766518028554
0,36.0,1766518029385
0,36.0,1766518030027
0,36.0,1766518030988
0,36.0,1766518031643
0,36.0,1766518032416
0,36.0,1766518033341
0,36.0,1766518033967
0,36.0,1766518034921
0,36.0,1766518035707
0,36.0,1766518036525
0,36.0,1766518037484
0,36.0,1766518038097
0,36.0,1766518039020
0,36.0,1766518039799
0,36.0,1766518040546
0,36.0,1766518041517
0,36.0,1766518042182
0,36.0,1766518043153
0,36.0,1766518043868
0,36.0,1766518044564
0,36.0,1766518045553
0,36.0,1766518046195
0,36.0,1766518047077
0,36.0,1766518047820
0,36.0,1766518048485
0,36.0,1766518049424
0,36.0,1766518050079
0,36.0,1766518050872
0,36.0,1766518051815
0,36.0,1766518052498
0,36.0,1766518053434
0,36.0,1766518054132
0,36.0,1766518054843
0,36.0,1766518055801
0,36.0,1766518056462
0,36.0,1766518057384
0,36.0,1766518058140
0,36.0,1766518058786
0,36.0,1766518059769
0,36.0,1766518060372
0,36.0,1766518061091
0,36.0,1766518061987
0,36.0,1766518062603
0,36.0,1766518063570
0,36.0,1766518064312
0,36.0,1766518064979
0,36.0,1766518065970
0,36.0,1766518066608
0,36.0,1766518067545
0,36.0,1766518068306
0,36.0,1766518069021
0,36.0,1766518070004
0,36.0,1766518070678
0,36.0,1766518071579
0,36.0,1766518072335
0,36.0,1766518073015
0,36.0,1766518073921
0,36.0,1766518074529
0,36.0,1766518075304
0,36.0,1766518076260
0,36.0,1766518076857
0,36.0,1766518077777
0,36.0,1766518078546
0,36.0,1766518079232
0,36.0,1766518080268
0,36.0,1766518080861
0,36.0,1766518081671
0,36.0,1766518082468
0,36.0,1766518083059
0,36.0,1766518084030
0,36.0,1766518084671
0,36.0,1766518085410
0,36.0,1766518086426
0,36.0,1766518087063
0,36.0,1766518087908
0,36.0,1766518088660
0,36.0,1766518089394
0,36.0,1766518090387
0,36.0,1766518091047
0,36.0,1766518091975
0,36.0,1766518092758
0,36.0,1766518093442
0,36.0,1766518094468
0,36.0,1766518095121
0,36.0,1766518095982
0,36.0,1766518096776
0,36.0,1766518097448
0,36.0,1766518098448
0,36.0,1766518099114
0,36.0,1766518099845
0,36.0,1766518100723
0,36.0,1766518101339
0,36.0,1766518102251
0,36.0,1766518102989
0,36.0,1766518103688
0,36.0,1766518104690
0,36.0,1766518105330
0,36.0,1766518106220
0,36.0,1766518106974
0,36.0,1766518107630
0,36.0,1766518108623
0,36.0,1766518109320
0,36.0,1766518110102
0,36.0,1766518111023
0,36.0,1766518111683
0,36.0,1766518112638
0,36.0,1766518113335
0,36.0,1766518114175
0,36.0,1766518115135
0,36.0,1766518115721
0,36.0,1766518116656
0,36.0,1766518117327
0,36.0,1766518117970
0,36.0,1766518118922
0,36.0,1766518119573
0,36.0,1766518120451
0,36.0,1766518121238
0,36.0,1766518121889
0,36.0,1766518122855
0,36.0,1766518123553
0,36.0,1766518124299
0,36.0,1766518125134
0,36.0,1766518125728
0,36.0,1766518126594
0,36.0,1766518127357
0,36.0,1766518128032
0,36.0,1766518128956
0,36.0,1766518129588
0,36.0,1766518130315
0,36.0,1766518131232
0,36.0,1766518131835
0,36.0,1766518132783
0,36.0,1766518133514
0,36.0,1766518134186
0,36.0,1766518135173
0,36.0,1766518135833
0,36.0,1766518136660
0,36.0,1766518137538
0,36.0,1766518138192
0,36.0,1766518139168
0,36.0,1766518139849
0,36.0,1766518140658
0,36.0,1766518141547
0,36.0,1766518142214
0,36.0,1766518143147
0,36.0,1766518143821
0,36.0,1766518144525
0,36.0,1766518145517
0,36.0,1766518146190
0,36.0,1766518147047
0,36.0,1766518147823
0,36.0,1766518148481
0,36.0,1766518149473
0,36.0,1766518150163
0,36.0,1766518151054
0,36.0,1766518151902
0,36.0,1766518152575
0,36.0,1766518153570
0,36.0,1766518154231
0,36.0,1766518155064
0,36.0,1766518155885
0,36.0,1766518156556
0,36.0,1766518157532
0,36.0,1766518158166
0,36.0,1766518159009
0,36.0,1766518159880
0,36.0,1766518160619
0,36.0,1766518161573
0,36.0,1766518162237
0,36.0,1766518163088
0,36.0,1766518163905
0,36.0,1766518164571
0,36.0,1766518165559
0,36.0,1766518166217
0,36.0,1766518166963
0,36.0,1766518167939
0,36.0,1766518168541
0,36.0,1766518169468
0,36.0,1766518170201
0,36.0,1766518170876
0,36.0,1766518171805
0,36.0,1766518172481
0,36.0,1766518173161
0,36.0,1766518174019
0,36.0,1766518174632
0,36.0,1766518175568
0,36.0,1766518176276
0,36.0,1766518176959
0,36.0,1766518177900
0,36.0,1766518178575
0,36.0,1766518179386
0,36.0,1766518180287
0,36.0,1766518180939
0,36.0,1766518181895
0,36.0,1766518182568
0,36.0,1766518183353
0,36.0,1766518184278
