gpu_memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.6898442399142977,1766875660307
0,0.5434575346327319,1766875660762
0,0.5434575346327319,1766875661158
0,0.5434575346327319,1766875661510
0,0.5434575346327319,1766875661911
0,0.5434575346327319,1766875662291
0,0.5434575346327319,1766875662676
0,0.5434575346327319,1766875663041
0,0.5434575346327319,1766875663400
0,0.5434575346327319,1766875663769
0,0.5434575346327319,1766875664140
0,0.5434575346327319,1766875664504
0,0.5434575346327319,1766875664954
0,0.5434575346327319,1766875665304
0,0.5434575346327319,1766875665690
0,0.5434575346327319,1766875666058
0,0.5434575346327319,1766875666427
0,0.5434575346327319,1766875666784
0,0.5434575346327319,1766875667154
0,0.5434575346327319,1766875667532
0,0.5434575346327319,1766875667904
0,0.5434575346327319,1766875668294
0,0.5434575346327319,1766875668653
0,0.5434575346327319,1766875669007
0,0.5434575346327319,1766875669388
0,0.5434575346327319,1766875669754
0,0.5434575346327319,1766875670115
0,0.5434575346327319,1766875670478
0,0.5434575346327319,1766875670841
0,0.5434575346327319,1766875671211
0,0.5434575346327319,1766875671587
0,0.5434575346327319,1766875671974
0,0.5434575346327319,1766875672346
0,0.5434575346327319,1766875672721
0,0.5434575346327319,1766875673128
0,0.5434575346327319,1766875673488
0,0.5434575346327319,1766875673861
0,0.5434575346327319,1766875674240
0,0.5434575346327319,1766875674601
0,0.5434575346327319,1766875674958
0,0.5434575346327319,1766875675358
0,0.5434575346327319,1766875675718
0,0.5434575346327319,1766875676096
0,0.5434575346327319,1766875676543
0,0.5434575346327319,1766875676894
0,0.5434575346327319,1766875677248
0,0.5434575346327319,1766875677593
0,0.5434575346327319,1766875677978
0,0.5434575346327319,1766875678375
0,0.5434575346327319,1766875678742
0,0.5434575346327319,1766875679099
0,0.5434575346327319,1766875679455
0,0.5434575346327319,1766875679809
0,0.5434575346327319,1766875680152
0,0.5434575346327319,1766875680509
0,0.5434575346327319,1766875680867
0,0.5434575346327319,1766875681275
0,0.5434575346327319,1766875681733
0,0.5434575346327319,1766875682107
0,0.5434575346327319,1766875682459
0,0.5434575346327319,1766875682836
0,0.5434575346327319,1766875683207
0,0.5434575346327319,1766875683667
0,0.5434575346327319,1766875684032
0,0.5434575346327319,1766875684414
0,0.5434575346327319,1766875684787
0,0.5434575346327319,1766875685155
0,0.5434575346327319,1766875685638
0,0.5434575346327319,1766875686008
0,0.5434575346327319,1766875686398
0,0.5434575346327319,1766875686759
0,0.5434575346327319,1766875687120
0,0.5434575346327319,1766875687484
0,0.5434575346327319,1766875687861
0,0.5434575346327319,1766875688247
0,0.5434575346327319,1766875688635
0,0.5434575346327319,1766875688983
0,0.5434575346327319,1766875689334
0,0.5434575346327319,1766875689711
0,0.5434575346327319,1766875690067
0,0.5434575346327319,1766875690442
0,0.5434575346327319,1766875690807
0,0.5434575346327319,1766875691194
0,0.5434575346327319,1766875691595
0,0.5434575346327319,1766875691980
0,0.5434575346327319,1766875692349
0,0.5434575346327319,1766875692718
0,0.5434575346327319,1766875693137
0,0.5434575346327319,1766875693510
0,0.5434575346327319,1766875693881
0,0.5434575346327319,1766875694273
0,0.5434575346327319,1766875694680
0,0.5434575346327319,1766875695152
0,0.5434575346327319,1766875695521
0,0.5434575346327319,1766875695882
0,0.5434575346327319,1766875696302
0,0.5434575346327319,1766875696664
0,0.5434575346327319,1766875697075
