gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766698409384
0,0.0,1766698410435
0,0.0,1766698411137
0,0.0,1766698411877
0,0.0,1766698412666
0,0.0,1766698413366
0,0.0,1766698414413
0,0.0,1766698415303
0,0.0,1766698416121
0,0.0,1766698416924
0,0.0,1766698417851
0,0.0,1766698418694
0,0.0,1766698419680
0,0.0,1766698420543
0,0.0,1766698421220
0,0.0,1766698422119
1,0.0,1766698423228
1,0.0,1766698424107
1,0.0,1766698425191
1,0.0,1766698426119
1,0.0,1766698426994
1,0.0,1766698428285
1,0.0,1766698429073
1,0.0,1766698429937
1,0.0,1766698430990
1,0.0,1766698431775
1,0.0,1766698432691
1,0.0,1766698433834
1,0.0,1766698434602
1,0.0,1766698435528
1,0.0,1766698436429
1,0.0,1766698437149
2,0.0,1766698437956
2,0.0,1766698438869
2,0.0,1766698439542
2,0.0,1766698440331
2,0.0,1766698441305
2,0.0,1766698442117
2,0.0,1766698442696
2,0.0,1766698443618
2,0.0,1766698444153
2,0.0,1766698444664
2,0.0,1766698445342
2,0.0,1766698446292
2,0.0,1766698446832
2,0.0,1766698447471
2,0.0,1766698448498
2,0.0,1766698449386
3,0.0,1766698450057
3,0.0,1766698450981
3,0.0,1766698451739
3,0.0,1766698452385
3,0.0,1766698453190
3,0.0,1766698454088
3,0.0,1766698454768
3,0.0,1766698455709
3,0.0,1766698456594
3,0.0,1766698457319
3,0.0,1766698458266
3,0.0,1766698459191
3,0.0,1766698459928
3,0.0,1766698460771
3,0.0,1766698461805
3,0.0,1766698462502
4,0.0,1766698463295
4,0.0,1766698464199
4,0.0,1766698465084
4,0.0,1766698465909
4,0.0,1766698466796
4,0.0,1766698467807
4,0.0,1766698468782
4,0.0,1766698469877
4,0.0,1766698470854
4,0.0,1766698471538
4,0.0,1766698472727
4,0.0,1766698473548
4,0.0,1766698474206
4,0.0,1766698475348
4,0.0,1766698476243
4,0.0,1766698476823
5,0.0,1766698477732
5,0.0,1766698478544
5,0.0,1766698479191
5,0.0,1766698479771
5,0.0,1766698480876
5,0.0,1766698481509
5,0.0,1766698482026
5,0.0,1766698482692
5,0.0,1766698483650
5,0.0,1766698484296
5,0.0,1766698484834
5,0.0,1766698485767
5,0.0,1766698486650
5,0.0,1766698487330
5,0.0,1766698488254
5,0.0,1766698489202
6,0.0,1766698489810
6,0.0,1766698490637
6,0.0,1766698491887
6,0.0,1766698492592
6,0.0,1766698493319
6,0.0,1766698494488
6,0.0,1766698495177
6,0.0,1766698495918
6,0.0,1766698497196
6,0.0,1766698497910
6,0.0,1766698498589
6,0.0,1766698499704
6,0.0,1766698500556
6,0.0,1766698501246
6,0.0,1766698502405
6,0.0,1766698503235
