gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.84,1766698718878
0,0.84,1766698719909
0,0.92,1766698720947
0,0.84,1766698721810
0,0.85,1766698722550
0,0.83,1766698723280
0,0.77,1766698724102
0,0.81,1766698724779
0,0.99,1766698725416
0,1.0,1766698726101
0,0.82,1766698726882
0,0.83,1766698727601
0,0.85,1766698728451
0,0.84,1766698729278
0,0.85,1766698730086
0,0.85,1766698730675
0,1.0,1766698731280
0,0.98,1766698732254
0,1.0,1766698733106
0,1.0,1766698733801
0,0.95,1766698734868
0,1.0,1766698735734
0,1.0,1766698736400
0,0.85,1766698737314
0,1.0,1766698738207
0,1.0,1766698738925
0,0.85,1766698739766
0,1.0,1766698740735
0,1.0,1766698741418
0,0.91,1766698742213
0,0.85,1766698743291
0,1.0,1766698743986
0,1.0,1766698744721
0,1.0,1766698745684
0,0.81,1766698746374
0,0.86,1766698747139
0,0.97,1766698748204
0,1.0,1766698749051
0,1.0,1766698749808
0,1.0,1766698750744
0,1.0,1766698751552
0,0.99,1766698752302
0,1.0,1766698753307
0,1.0,1766698754194
0,0.94,1766698754978
0,0.85,1766698755985
0,1.0,1766698756806
0,0.86,1766698757498
0,1.0,1766698758331
0,1.0,1766698759196
0,0.84,1766698759782
0,0.98,1766698760472
0,0.85,1766698761428
0,0.81,1766698762087
0,1.0,1766698762681
0,1.0,1766698763432
0,0.94,1766698764258
0,0.86,1766698764864
0,0.87,1766698765654
0,0.81,1766698766290
0,1.0,1766698766879
0,1.0,1766698767804
0,1.0,1766698768529
0,0.86,1766698769090
1,1.0,1766698769673
1,1.0,1766698770422
1,1.0,1766698771105
1,0.85,1766698771619
1,0.82,1766698772158
1,0.96,1766698772982
1,0.84,1766698773562
1,0.94,1766698774133
1,0.84,1766698774764
1,0.84,1766698775441
1,0.94,1766698776004
1,1.0,1766698776774
1,0.84,1766698777627
1,1.0,1766698778301
1,0.84,1766698778959
1,0.96,1766698779810
1,1.0,1766698780647
1,1.0,1766698781389
1,0.96,1766698782313
1,1.0,1766698783354
1,0.85,1766698784071
1,0.82,1766698784884
1,0.83,1766698785983
1,0.84,1766698786824
1,1.0,1766698787545
1,0.81,1766698788637
1,0.85,1766698789504
1,1.0,1766698790257
1,1.0,1766698791303
1,0.94,1766698792104
1,0.84,1766698793066
1,0.86,1766698794194
1,1.0,1766698794999
1,0.85,1766698795916
1,0.88,1766698797026
1,0.86,1766698797827
1,0.84,1766698798926
1,1.0,1766698799906
1,0.98,1766698800727
1,0.83,1766698801807
1,1.0,1766698802747
1,1.0,1766698803625
1,0.84,1766698804822
1,1.0,1766698805738
1,0.84,1766698806671
1,1.0,1766698807818
1,0.85,1766698808668
1,1.0,1766698809804
1,1.0,1766698810818
1,0.86,1766698811716
1,0.98,1766698812729
1,0.83,1766698813590
1,1.0,1766698814605
1,0.97,1766698815822
1,1.0,1766698816697
1,0.86,1766698817714
1,0.91,1766698818689
1,0.84,1766698819575
1,0.85,1766698820658
1,0.98,1766698821619
1,0.84,1766698822619
1,1.0,1766698823746
1,0.99,1766698824659
1,1.0,1766698825655
2,1.0,1766698826744
2,1.0,1766698827748
2,0.82,1766698828792
2,1.0,1766698829805
2,0.85,1766698830762
2,0.84,1766698831655
2,1.0,1766698832644
2,0.98,1766698833622
2,0.83,1766698834652
2,1.0,1766698835575
2,0.88,1766698836439
2,1.0,1766698837372
2,1.0,1766698838417
2,1.0,1766698839328
2,0.86,1766698840330
2,0.85,1766698841137
2,0.84,1766698842011
2,1.0,1766698843072
2,0.97,1766698843979
2,1.0,1766698844944
2,1.0,1766698846101
2,1.0,1766698846989
2,1.0,1766698848136
2,0.83,1766698849022
2,0.85,1766698849946
2,0.85,1766698851035
2,0.83,1766698851950
2,0.85,1766698852944
2,0.84,1766698853898
2,0.84,1766698854779
2,1.0,1766698855890
2,0.87,1766698856774
2,1.0,1766698857644
2,1.0,1766698858796
2,1.0,1766698859679
2,0.87,1766698860540
2,0.85,1766698861627
2,0.85,1766698862419
2,0.9,1766698863435
2,1.0,1766698864494
2,1.0,1766698865311
2,0.86,1766698866239
2,0.89,1766698867260
2,0.84,1766698868089
2,1.0,1766698869117
2,1.0,1766698870055
2,0.86,1766698870892
2,1.0,1766698872127
2,1.0,1766698872952
2,0.84,1766698873789
2,0.84,1766698874885
2,0.84,1766698875758
2,0.85,1766698876716
2,0.92,1766698877786
2,0.83,1766698878593
2,1.0,1766698879608
2,0.85,1766698880638
2,1.0,1766698881498
2,1.0,1766698882502
2,1.0,1766698883428
2,0.95,1766698884209
2,0.86,1766698885343
2,0.84,1766698886231
2,0.84,1766698887020
3,0.86,1766698888296
3,0.82,1766698889188
3,0.84,1766698890129
3,0.85,1766698891349
3,0.83,1766698892151
3,0.94,1766698893069
3,1.0,1766698894291
3,0.82,1766698895118
3,0.98,1766698896189
3,1.0,1766698897220
3,1.0,1766698897997
3,0.84,1766698899147
3,1.0,1766698900149
3,0.84,1766698900949
3,0.93,1766698902062
3,1.0,1766698902931
3,1.0,1766698903809
