gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0,1766873252692
0,0,1766873254853
0,0,1766873256587
0,0,1766873258392
0,0.03,1766873260377
0,0,1766873262380
0,0,1766873264380
0,0,1766873266391
0,2,1766873268271
0,0,1766873270139
0,0,1766873271961
0,0,1766873274135
0,2,1766873276012
0,0,1766873278030
0,0,1766873279935
0,0,1766873281804
0,0.03,1766873283848
0,0,1766873285685
0,0,1766873287876
0,0,1766873289762
0,0,1766873291720
0,0,1766873293743
0,0,1766873295543
0,0,1766873297424
0,0,1766873299517
0,0,1766873301542
0,9,1766873303501
0,0,1766873305486
0,0,1766873307287
0,0,1766873309223
0,0.03,1766873311152
0,0.08,1766873312878
0,0,1766873314889
0,0,1766873316587
0,0.03,1766873318529
0,0.02,1766873320380
0,0.03,1766873322384
0,0,1766873324174
0,0.08,1766873325954
0,0,1766873327960
0,0.09,1766873329821
0,0,1766873331738
0,0.08,1766873333502
0,0,1766873335500
0,0.02,1766873337315
0,0,1766873339445
0,0,1766873341376
0,0,1766873343538
0,0.05,1766873345188
0,0.03,1766873347392
0,0,1766873349105
0,0,1766873350950
0,0,1766873352960
0,0,1766873354731
0,0,1766873356758
0,0,1766873358395
0,0.03,1766873360250
0,0,1766873362091
0,0,1766873364195
0,0.02,1766873365985
0,0,1766873368138
0,0.08,1766873369947
0,0.09,1766873371955
0,0,1766873373766
0,0.09,1766873375681
0,0,1766873377401
0,0.03,1766873379140
0,0.03,1766873380974
0,0,1766873382694
0,0,1766873384782
0,0.02,1766873386538
0,0,1766873388508
0,0,1766873390389
0,0,1766873392425
0,0.08,1766873394260
0,0,1766873396146
0,0,1766873398247
0,0,1766873400144
0,0.08,1766873401927
0,0,1766873403799
0,8,1766873405826
0,0,1766873407800
0,0,1766873409693
0,0,1766873411610
0,0.03,1766873413661
0,0,1766873415498
0,0,1766873417546
0,0.02,1766873419359
0,0,1766873421523
0,0.08,1766873423306
0,0,1766873425169
0,0,1766873427086
0,0,1766873428970
0,0,1766873430994
0,0,1766873432692
0,0,1766873434633
0,0,1766873436661
0,0,1766873438631
0,0.08,1766873440261
0,3,1766873442265
0,0.08,1766873444198
0,0,1766873446338
0,0,1766873448174
0,0,1766873450274
0,0.03,1766873452003
0,0.03,1766873453889
0,0.09,1766873455590
0,0.03,1766873457473
0,0,1766873459242
0,0.03,1766873461180
0,0.02,1766873462936
0,0.02,1766873464808
0,0,1766873466672
0,0.09,1766873468532
0,3,1766873470452
0,0.09,1766873472215
0,0.09,1766873474114
0,0.09,1766873474889
