gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,69.0,1766700296011
0,69.0,1766700297191
0,69.0,1766700298100
0,68.0,1766700299131
0,68.0,1766700300058
0,69.0,1766700301022
0,68.0,1766700302138
0,69.0,1766700303004
0,69.0,1766700304128
0,68.0,1766700305137
0,69.0,1766700305948
0,69.0,1766700307066
0,68.0,1766700307952
0,69.0,1766700308902
0,69.0,1766700310067
0,68.0,1766700310920
0,69.0,1766700311912
0,69.0,1766700313048
0,69.0,1766700313866
0,69.0,1766700314781
0,69.0,1766700315921
0,69.0,1766700316717
0,69.0,1766700317809
0,69.0,1766700318800
0,69.0,1766700319592
0,69.0,1766700320800
0,69.0,1766700321781
0,69.0,1766700322527
0,69.0,1766700323693
0,69.0,1766700324541
0,69.0,1766700325337
0,69.0,1766700326624
0,69.0,1766700327476
0,69.0,1766700328343
0,69.0,1766700329527
0,68.0,1766700330370
0,69.0,1766700331313
0,68.0,1766700332468
0,69.0,1766700333307
0,69.0,1766700334346
0,69.0,1766700335357
0,68.0,1766700336161
0,69.0,1766700337226
0,69.0,1766700338290
0,69.0,1766700339030
0,69.0,1766700340146
0,69.0,1766700341118
0,68.0,1766700341936
0,69.0,1766700343172
0,68.0,1766700344099
0,68.0,1766700344974
0,69.0,1766700346167
0,69.0,1766700346910
0,68.0,1766700347882
0,68.0,1766700349083
0,68.0,1766700349819
0,67.0,1766700350722
0,68.0,1766700351842
0,68.0,1766700352631
0,68.0,1766700353610
0,68.0,1766700354674
0,68.0,1766700355454
0,68.0,1766700356443
0,68.0,1766700357560
0,68.0,1766700358400
0,68.0,1766700359510
0,68.0,1766700360479
0,68.0,1766700361326
0,68.0,1766700362514
0,68.0,1766700363367
0,68.0,1766700364291
0,68.0,1766700365576
0,68.0,1766700366395
0,68.0,1766700367407
0,68.0,1766700368584
0,68.0,1766700369350
0,68.0,1766700370415
0,68.0,1766700371436
0,67.0,1766700372264
0,68.0,1766700373355
0,67.0,1766700374323
0,68.0,1766700375207
0,68.0,1766700376329
0,68.0,1766700377159
0,68.0,1766700378099
0,68.0,1766700379242
0,67.0,1766700380109
0,68.0,1766700381048
0,68.0,1766700382073
0,67.0,1766700382975
0,68.0,1766700383961
0,68.0,1766700384968
0,67.0,1766700385944
0,68.0,1766700386994
0,68.0,1766700387996
0,68.0,1766700388998
0,68.0,1766700389910
0,68.0,1766700390970
0,68.0,1766700391855
0,68.0,1766700392885
0,68.0,1766700393962
0,68.0,1766700394846
0,68.0,1766700395924
0,67.0,1766700396905
0,68.0,1766700397807
0,68.0,1766700398970
0,66.0,1766700399809
0,68.0,1766700400702
0,68.0,1766700401790
0,67.0,1766700402617
0,68.0,1766700403629
0,67.0,1766700404778
0,68.0,1766700405572
0,68.0,1766700406689
0,67.0,1766700407661
0,67.0,1766700408523
0,67.0,1766700409736
0,67.0,1766700410661
0,67.0,1766700411435
0,68.0,1766700412695
0,68.0,1766700413557
0,67.0,1766700414443
0,68.0,1766700415653
0,67.0,1766700416468
0,68.0,1766700417483
0,67.0,1766700418549
0,68.0,1766700419306
0,67.0,1766700420326
0,67.0,1766700421433
0,67.0,1766700422233
0,67.0,1766700423286
0,68.0,1766700424259
0,68.0,1766700425046
0,67.0,1766700426211
0,67.0,1766700427134
0,68.0,1766700427957
0,67.0,1766700429113
0,67.0,1766700430036
0,68.0,1766700430862
0,67.0,1766700432070
0,67.0,1766700432888
0,67.0,1766700433757
0,67.0,1766700435001
0,66.0,1766700435678
0,67.0,1766700436577
0,67.0,1766700437710
0,67.0,1766700438381
0,67.0,1766700439369
0,67.0,1766700440479
0,67.0,1766700441234
0,67.0,1766700442215
0,67.0,1766700443297
0,67.0,1766700444131
0,67.0,1766700445172
0,68.0,1766700446214
0,67.0,1766700446950
0,67.0,1766700448026
0,67.0,1766700449017
0,67.0,1766700449833
0,67.0,1766700451008
0,67.0,1766700451887
0,67.0,1766700452717
0,67.0,1766700453952
0,67.0,1766700454802
0,67.0,1766700455650
0,68.0,1766700456869
0,67.0,1766700457693
0,67.0,1766700458701
0,66.0,1766700459850
0,67.0,1766700460676
0,67.0,1766700461810
0,67.0,1766700462783
0,67.0,1766700463627
0,67.0,1766700464790
0,67.0,1766700465665
0,67.0,1766700466556
0,67.0,1766700467725
0,67.0,1766700468647
0,67.0,1766700469624
0,67.0,1766700470712
0,67.0,1766700471641
0,67.0,1766700472745
0,67.0,1766700473645
0,67.0,1766700474535
0,66.0,1766700475605
0,67.0,1766700476513
0,67.0,1766700477537
0,67.0,1766700478453
0,67.0,1766700479323
0,67.0,1766700480267
0,67.0,1766700481352
0,66.0,1766700482257
0,67.0,1766700483297
0,67.0,1766700484344
0,67.0,1766700485302
0,67.0,1766700486209
0,67.0,1766700487194
0,67.0,1766700488242
0,67.0,1766700489260
0,67.0,1766700490277
0,67.0,1766700491212
0,67.0,1766700492184
0,67.0,1766700493289
0,67.0,1766700494194
0,67.0,1766700495269
0,67.0,1766700496362
0,67.0,1766700497198
0,67.0,1766700498203
0,67.0,1766700499059
0,67.0,1766700499930
0,67.0,1766700501077
0,66.0,1766700501954
0,67.0,1766700502999
0,66.0,1766700504155
0,67.0,1766700504975
0,67.0,1766700505963
0,67.0,1766700506992
0,67.0,1766700507764
0,67.0,1766700508922
0,67.0,1766700509913
0,67.0,1766700510785
0,67.0,1766700511893
0,67.0,1766700512701
0,67.0,1766700513549
0,67.0,1766700514834
0,67.0,1766700515603
0,66.0,1766700516482
0,67.0,1766700517681
0,67.0,1766700518540
0,67.0,1766700519563
0,67.0,1766700520559
0,67.0,1766700521350
0,67.0,1766700522349
0,67.0,1766700523423
0,66.0,1766700524259
0,67.0,1766700525345
0,67.0,1766700526192
0,67.0,1766700526965
0,67.0,1766700528114
0,67.0,1766700529055
0,67.0,1766700529774
0,67.0,1766700530997
0,67.0,1766700531911
0,67.0,1766700532797
0,67.0,1766700533945
0,67.0,1766700534753
0,67.0,1766700535649
0,67.0,1766700536895
0,67.0,1766700537685
0,66.0,1766700538736
0,67.0,1766700539830
0,67.0,1766700540651
0,67.0,1766700541680
0,67.0,1766700542732
0,67.0,1766700543551
0,67.0,1766700544732
1,67.0,1766700545696
1,67.0,1766700546445
1,67.0,1766700547638
1,67.0,1766700548485
1,67.0,1766700549288
1,67.0,1766700550524
1,67.0,1766700551339
1,67.0,1766700552192
1,67.0,1766700553348
1,67.0,1766700554201
1,67.0,1766700555264
1,67.0,1766700556289
1,67.0,1766700557070
1,67.0,1766700558140
1,67.0,1766700559201
1,67.0,1766700560054
1,67.0,1766700561225
1,67.0,1766700562146
1,67.0,1766700563111
1,67.0,1766700564186
1,67.0,1766700565021
1,67.0,1766700566031
1,67.0,1766700567074
1,67.0,1766700567969
1,67.0,1766700569121
1,67.0,1766700570139
1,67.0,1766700571003
1,67.0,1766700571994
1,67.0,1766700572985
1,67.0,1766700573977
1,67.0,1766700574870
1,67.0,1766700575789
1,67.0,1766700576784
1,67.0,1766700577827
1,67.0,1766700578872
1,67.0,1766700579878
1,67.0,1766700580900
1,67.0,1766700581832
1,67.0,1766700582730
1,67.0,1766700583806
1,67.0,1766700584794
1,66.0,1766700585760
1,67.0,1766700586846
1,66.0,1766700587809
1,67.0,1766700588934
1,67.0,1766700590003
1,67.0,1766700590852
1,67.0,1766700591920
1,67.0,1766700592856
1,67.0,1766700593713
1,67.0,1766700594926
1,67.0,1766700595775
1,66.0,1766700596703
1,67.0,1766700597845
1,67.0,1766700598670
1,67.0,1766700599738
1,67.0,1766700600823
1,67.0,1766700601628
1,67.0,1766700602671
1,67.0,1766700603645
1,67.0,1766700604515
1,64.0,1766700605729
1,66.0,1766700606529
1,67.0,1766700607470
1,67.0,1766700608654
1,67.0,1766700609406
1,66.0,1766700610294
1,67.0,1766700611499
1,67.0,1766700612295
1,66.0,1766700613338
1,67.0,1766700614403
1,67.0,1766700615147
1,66.0,1766700616187
1,67.0,1766700617201
1,67.0,1766700617910
1,67.0,1766700619017
1,67.0,1766700619977
1,67.0,1766700620832
1,67.0,1766700621904
1,67.0,1766700622873
1,66.0,1766700623762
1,67.0,1766700624900
1,67.0,1766700625679
1,67.0,1766700626602
1,67.0,1766700627709
1,67.0,1766700628432
1,67.0,1766700629242
1,67.0,1766700630511
1,67.0,1766700631372
1,67.0,1766700632202
1,67.0,1766700633315
1,67.0,1766700634103
1,67.0,1766700635100
1,67.0,1766700636158
1,67.0,1766700636973
1,67.0,1766700638010
1,67.0,1766700638982
1,67.0,1766700639779
1,67.0,1766700640777
1,66.0,1766700641825
1,67.0,1766700642655
1,67.0,1766700643781
1,66.0,1766700644774
1,67.0,1766700645642
1,67.0,1766700646863
1,67.0,1766700647775
1,67.0,1766700648787
1,67.0,1766700649901
1,67.0,1766700650697
1,67.0,1766700651811
1,67.0,1766700652871
1,67.0,1766700653658
1,67.0,1766700654691
1,66.0,1766700655678
1,67.0,1766700656610
1,67.0,1766700657774
1,67.0,1766700658682
1,67.0,1766700659633
1,67.0,1766700660759
1,66.0,1766700661590
1,67.0,1766700662715
1,67.0,1766700663761
1,67.0,1766700664761
1,67.0,1766700665784
1,66.0,1766700666678
1,67.0,1766700667670
1,67.0,1766700668703
1,66.0,1766700669649
1,67.0,1766700670653
1,67.0,1766700671614
1,67.0,1766700672569
1,67.0,1766700673358
1,67.0,1766700674365
1,66.0,1766700675429
1,67.0,1766700676252
1,67.0,1766700677257
1,67.0,1766700678227
1,66.0,1766700679103
1,67.0,1766700680249
1,67.0,1766700681170
1,67.0,1766700682035
1,67.0,1766700683244
1,67.0,1766700684086
1,67.0,1766700685063
1,67.0,1766700686125
1,67.0,1766700686910
1,67.0,1766700687921
1,67.0,1766700688991
1,67.0,1766700689831
1,66.0,1766700690940
1,67.0,1766700691977
1,67.0,1766700692803
1,67.0,1766700693954
1,67.0,1766700694805
1,67.0,1766700695654
1,66.0,1766700696773
1,67.0,1766700697597
1,67.0,1766700698411
1,67.0,1766700699575
1,67.0,1766700700419
1,67.0,1766700701312
1,67.0,1766700702439
1,67.0,1766700703205
1,67.0,1766700704188
1,67.0,1766700705285
1,67.0,1766700706099
1,66.0,1766700707015
1,67.0,1766700708020
1,67.0,1766700708854
1,67.0,1766700709935
1,67.0,1766700710920
1,67.0,1766700711855
1,67.0,1766700713089
1,67.0,1766700713962
1,66.0,1766700714789
1,67.0,1766700716045
1,67.0,1766700716846
1,67.0,1766700717809
1,67.0,1766700718957
1,67.0,1766700719774
1,67.0,1766700720776
1,67.0,1766700721812
1,67.0,1766700722531
1,67.0,1766700723606
1,62.0,1766700724581
1,67.0,1766700725466
1,66.0,1766700726596
1,67.0,1766700727540
1,67.0,1766700728429
1,67.0,1766700729583
1,67.0,1766700730455
1,67.0,1766700731421
1,66.0,1766700732431
1,67.0,1766700733314
1,67.0,1766700734339
1,67.0,1766700735405
1,67.0,1766700736342
1,67.0,1766700737362
1,66.0,1766700738403
1,67.0,1766700739360
1,67.0,1766700740354
1,67.0,1766700741289
1,67.0,1766700742334
1,67.0,1766700743268
1,67.0,1766700744278
1,67.0,1766700745305
1,67.0,1766700746265
1,66.0,1766700747253
1,67.0,1766700748156
1,67.0,1766700749107
1,67.0,1766700750158
1,67.0,1766700751118
1,67.0,1766700752185
1,67.0,1766700753051
1,67.0,1766700754037
1,67.0,1766700755083
1,67.0,1766700755979
1,67.0,1766700757051
1,66.0,1766700758076
1,66.0,1766700758865
1,67.0,1766700759818
1,67.0,1766700760715
1,67.0,1766700761556
1,67.0,1766700762690
1,67.0,1766700763626
1,67.0,1766700764548
1,67.0,1766700765587
1,67.0,1766700766368
1,67.0,1766700767261
1,66.0,1766700768336
1,67.0,1766700769131
1,67.0,1766700770118
1,67.0,1766700771194
1,67.0,1766700771993
1,67.0,1766700773108
1,67.0,1766700774126
1,67.0,1766700774957
1,67.0,1766700776049
1,67.0,1766700777037
1,66.0,1766700777874
1,67.0,1766700779027
1,66.0,1766700779894
1,66.0,1766700780599
1,67.0,1766700781818
1,67.0,1766700782708
1,66.0,1766700783606
1,67.0,1766700784722
1,67.0,1766700785482
1,67.0,1766700786371
1,67.0,1766700787538
1,67.0,1766700788375
1,66.0,1766700789392
1,67.0,1766700790463
1,67.0,1766700791254
1,67.0,1766700792377
1,67.0,1766700793417
2,67.0,1766700794258
2,67.0,1766700795457
2,67.0,1766700796272
2,67.0,1766700797109
2,67.0,1766700798214
2,67.0,1766700799090
2,67.0,1766700800037
2,67.0,1766700801151
2,67.0,1766700801953
2,67.0,1766700802953
2,67.0,1766700803930
2,67.0,1766700804757
2,67.0,1766700805840
2,67.0,1766700806778
2,67.0,1766700807597
2,67.0,1766700808801
2,67.0,1766700809656
2,67.0,1766700810579
2,67.0,1766700811724
2,67.0,1766700812505
2,67.0,1766700813406
2,67.0,1766700814572
2,67.0,1766700815377
2,67.0,1766700816309
2,67.0,1766700817450
2,67.0,1766700818267
2,67.0,1766700819402
2,67.0,1766700820375
2,67.0,1766700821255
2,67.0,1766700822444
2,67.0,1766700823289
2,67.0,1766700824237
2,67.0,1766700825333
2,67.0,1766700826161
2,67.0,1766700827146
2,67.0,1766700828210
2,67.0,1766700829084
2,67.0,1766700830127
2,67.0,1766700831014
2,67.0,1766700831891
2,67.0,1766700833088
2,67.0,1766700834004
2,67.0,1766700834948
2,67.0,1766700836046
2,67.0,1766700836832
2,67.0,1766700837936
2,67.0,1766700838929
2,67.0,1766700839862
2,67.0,1766700840919
2,67.0,1766700841867
2,67.0,1766700842840
2,66.0,1766700843978
2,67.0,1766700844836
2,67.0,1766700845751
2,66.0,1766700846832
2,67.0,1766700847785
2,67.0,1766700848714
2,66.0,1766700849709
2,67.0,1766700850715
2,67.0,1766700851617
2,67.0,1766700852658
