memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,1.3,1766492599354
0,1.3,1766492600862
0,1.3,1766492602653
0,1.3,1766492604413
0,1.3,1766492606178
0,1.3,1766492607968
0,1.3,1766492609748
0,1.3,1766492611515
0,1.3,1766492613295
0,1.3,1766492615052
0,1.3,1766492616846
0,1.3,1766492618629
0,1.3,1766492620427
0,1.3,1766492622222
0,1.3,1766492624009
0,1.3,1766492625827
1,1.3,1766492627635
1,1.2,1766492629447
1,1.2,1766492631270
1,1.2,1766492633090
1,1.2,1766492634916
1,1.2,1766492636734
1,1.1,1766492638545
1,1.1,1766492640382
1,1.1,1766492642215
1,1.1,1766492644038
1,1.1,1766492645866
1,1.1,1766492647702
1,1.1,1766492649534
1,1.1,1766492651367
1,1.1,1766492653204
1,1.1,1766492655032
2,1.1,1766492656871
2,1.1,1766492658722
2,1.1,1766492660548
2,1.1,1766492662390
2,1.1,1766492664247
2,1.1,1766492666086
2,1.1,1766492667932
2,1.1,1766492669793
2,1.1,1766492671618
2,1.1,1766492673456
2,1.1,1766492675296
2,1.1,1766492677129
2,1.1,1766492678985
2,1.1,1766492680844
2,1.1,1766492682711
2,1.1,1766492684559
3,1.1,1766492686412
3,1.1,1766492688261
3,1.1,1766492690123
3,1.1,1766492691988
3,1.1,1766492693837
3,1.1,1766492695699
3,1.1,1766492697578
3,1.1,1766492699441
3,1.1,1766492701317
3,1.1,1766492703192
3,1.1,1766492705054
3,1.1,1766492706933
3,1.1,1766492708798
3,1.1,1766492710657
3,1.1,1766492712513
3,1.1,1766492714380
4,1.1,1766492716219
4,1.1,1766492718076
4,1.1,1766492719918
4,1.1,1766492721775
4,1.1,1766492723619
4,1.1,1766492725474
4,1.1,1766492727324
4,1.1,1766492729191
4,1.1,1766492731053
4,1.1,1766492732897
4,1.1,1766492734751
4,1.1,1766492736609
4,1.1,1766492738465
4,1.1,1766492740325
4,1.1,1766492742206
4,1.1,1766492744073
