memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,3.2,1766738219521
0,3.3,1766738219748
0,3.3,1766738219909
0,3.3,1766738220058
0,3.2,1766738220212
0,3.2,1766738220365
0,3.2,1766738220518
0,3.2,1766738220658
0,3.2,1766738220807
0,3.2,1766738220953
0,3.2,1766738221095
0,3.2,1766738221239
0,3.2,1766738221387
0,3.2,1766738221534
0,3.2,1766738221680
0,3.2,1766738221824
0,3.2,1766738221969
0,3.2,1766738222117
0,3.2,1766738222266
0,3.2,1766738222412
0,3.2,1766738222567
0,3.2,1766738222726
0,3.2,1766738222897
0,3.2,1766738223052
0,3.2,1766738223205
0,3.2,1766738223368
0,3.2,1766738223541
0,3.2,1766738223700
0,3.2,1766738223852
0,3.2,1766738224004
0,3.2,1766738224161
0,3.2,1766738224322
0,3.2,1766738224480
0,3.2,1766738224634
0,3.2,1766738224794
0,3.2,1766738224954
0,3.2,1766738225112
0,3.2,1766738225270
0,3.2,1766738225433
0,3.2,1766738225594
0,3.2,1766738225753
0,3.2,1766738225902
0,3.2,1766738226054
0,3.2,1766738226206
0,3.2,1766738226355
0,3.2,1766738226499
0,3.2,1766738226639
0,3.2,1766738226779
0,3.2,1766738226921
0,3.2,1766738227064
0,3.2,1766738227205
0,3.2,1766738227350
0,3.2,1766738227494
0,3.2,1766738227638
0,3.2,1766738227791
0,3.2,1766738227939
0,3.2,1766738228088
0,3.2,1766738228233
0,3.2,1766738228383
0,3.2,1766738228548
0,3.2,1766738228710
0,3.2,1766738228871
0,3.2,1766738229017
0,3.2,1766738229187
1,3.2,1766738229350
1,3.2,1766738229522
1,3.2,1766738229674
1,3.2,1766738229831
1,3.2,1766738229982
1,3.2,1766738230142
1,3.2,1766738230299
1,3.2,1766738230458
1,3.2,1766738230621
1,3.2,1766738230782
1,3.2,1766738230938
1,3.2,1766738231098
1,3.2,1766738231261
1,3.2,1766738231419
1,3.2,1766738231577
1,3.2,1766738231727
1,3.2,1766738231880
1,3.2,1766738232032
1,3.2,1766738232182
1,3.2,1766738232331
1,3.2,1766738232476
1,3.2,1766738232620
1,3.2,1766738232765
1,3.2,1766738232909
1,3.2,1766738233052
1,3.2,1766738233198
1,3.2,1766738233343
1,3.2,1766738233488
1,3.2,1766738233636
1,3.2,1766738233784
1,3.2,1766738233936
1,3.2,1766738234085
1,3.2,1766738234237
1,3.2,1766738234404
1,3.2,1766738234565
1,3.2,1766738234739
1,3.2,1766738234891
1,3.2,1766738235062
1,3.2,1766738235223
1,3.2,1766738235401
1,3.2,1766738235551
1,3.2,1766738235701
1,3.2,1766738235851
1,3.2,1766738236013
1,3.2,1766738236166
1,3.2,1766738236323
1,3.2,1766738236482
1,3.2,1766738236639
1,3.2,1766738236794
1,3.2,1766738236951
1,3.2,1766738237109
1,3.2,1766738237267
1,3.2,1766738237420
1,3.2,1766738237572
1,3.2,1766738237720
1,3.2,1766738237869
1,3.2,1766738238018
1,3.2,1766738238166
1,3.2,1766738238307
1,3.2,1766738238452
1,3.2,1766738238594
1,3.2,1766738238737
1,3.2,1766738238880
