Loss,Context.TRAINING,None
0,2.319098949432373,1766821959668
0,5.632105350494385,1766821960043
0,5.914107322692871,1766821960345
0,4.662435531616211,1766821960566
0,4.428009986877441,1766821960792
0,3.0214898586273193,1766821961002
0,2.416046142578125,1766821961256
0,2.378877639770508,1766821961549
0,2.522139310836792,1766821961829
0,2.2833709716796875,1766821962139
0,2.1071982383728027,1766821962382
0,2.0461549758911133,1766821962656
0,2.088144302368164,1766821962896
0,2.264961004257202,1766821963153
0,1.8789290189743042,1766821963453
0,1.7994359731674194,1766821963734
0,1.8662915229797363,1766821963985
0,1.902153491973877,1766821964241
0,1.680190086364746,1766821964625
0,1.595107078552246,1766821964831
0,1.6533045768737793,1766821965147
0,1.419015645980835,1766821965502
0,1.4518115520477295,1766821965708
0,1.4599177837371826,1766821965952
0,1.3867734670639038,1766821966210
0,1.3388108015060425,1766821966454
0,1.249011516571045,1766821966790
0,1.0918920040130615,1766821967035
0,1.0915025472640991,1766821967327
0,1.0722675323486328,1766821967615
0,1.0874443054199219,1766821967921
0,1.0013554096221924,1766821968226
0,0.8887503743171692,1766821968498
0,0.8799260854721069,1766821968683
0,0.8854864239692688,1766821968977
0,0.8551284670829773,1766821969167
0,0.7542926669120789,1766821969415
0,0.817479133605957,1766821969797
0,0.8644659519195557,1766821969973
0,0.7922661304473877,1766821970173
0,0.5166488885879517,1766821970494
0,0.5655664801597595,1766821970771
0,0.8772881627082825,1766821970963
0,0.6085979342460632,1766821971237
0,0.4842997193336487,1766821971469
0,0.4650614559650421,1766821971747
0,0.6089825630187988,1766821971949
0,0.4710211157798767,1766821972146
0,0.40309765934944153,1766821972436
0,0.34627529978752136,1766821972777
0,0.36355480551719666,1766821973029
0,0.5093424320220947,1766821973296
0,0.48151135444641113,1766821973561
0,0.471205472946167,1766821973738
0,0.2425597906112671,1766821974061
0,0.405609667301178,1766821974318
0,0.3127942979335785,1766821974567
0,0.4693921208381653,1766821974831
0,0.2888519763946533,1766821975171
0,0.14422371983528137,1766821975419
0,0.28476762771606445,1766821975620
0,0.4197074770927429,1766821975958
0,0.34783780574798584,1766821976191
0,0.40357401967048645,1766821976418
0,0.2507578134536743,1766821976700
0,0.1891227662563324,1766821976900
0,0.37816107273101807,1766821977211
0,0.32203710079193115,1766821977465
0,0.23383021354675293,1766821977749
0,0.2925935983657837,1766821977961
0,0.341336190700531,1766821978156
0,0.2940843105316162,1766821978364
0,0.2424287497997284,1766821978610
0,0.37927305698394775,1766821978944
0,0.4837943911552429,1766821979287
0,0.393075555562973,1766821979490
0,0.29686784744262695,1766821979706
0,0.29004406929016113,1766821979919
0,0.2741853892803192,1766821980135
0,0.0828908234834671,1766821980396
0,0.2719963788986206,1766821980645
0,0.4013151526451111,1766821980913
0,0.4998537302017212,1766821981144
0,0.30122336745262146,1766821981433
0,0.21899157762527466,1766821981714
0,0.1893778145313263,1766821981943
0,0.25899288058280945,1766821982180
0,0.2629750967025757,1766821982460
0,0.27151477336883545,1766821982661
0,0.3461945652961731,1766821982959
0,0.18001125752925873,1766821983204
0,0.26894623041152954,1766821983400
0,0.45441532135009766,1766821983608
0,0.14337922632694244,1766821983841
0,0.22202520072460175,1766821984155
0,0.5015745162963867,1766821984453
0,0.41579973697662354,1766821984693
0,0.3245682716369629,1766821985051
0,0.09180642664432526,1766821985246
0,0.3342372477054596,1766821985525
0,0.15954667329788208,1766821985712
0,0.28353390097618103,1766821985922
0,0.35115715861320496,1766821986174
0,0.2588401138782501,1766821986433
0,0.20142072439193726,1766821986629
0,0.17787563800811768,1766821986910
0,0.045340269804000854,1766821987123
0,0.3638377785682678,1766821987419
0,0.24071004986763,1766821987612
0,0.201125830411911,1766821987906
0,0.18682566285133362,1766821988115
0,0.12617738544940948,1766821988367
0,0.18329215049743652,1766821988552
0,0.22599047422409058,1766821988777
0,0.0854567438364029,1766821989048
0,0.1880660057067871,1766821989352
0,0.15578487515449524,1766821989562
0,0.33985984325408936,1766821989836
0,0.13944858312606812,1766821990134
0,0.18794766068458557,1766821990467
0,0.24079036712646484,1766821990755
0,0.2524757981300354,1766821991065
0,0.18817782402038574,1766821991295
0,0.47005897760391235,1766821991564
0,0.12158668786287308,1766821991814
0,0.19656962156295776,1766821992082
0,0.19000229239463806,1766821992342
0,0.36361217498779297,1766821992562
0,0.1272851824760437,1766821992818
0,0.1313936412334442,1766821993047
0,0.4810047745704651,1766821993379
0,0.4955505132675171,1766821993677
0,0.3466046154499054,1766821993989
0,0.10824383795261383,1766821994197
0,0.12490442395210266,1766821994505
0,0.15657974779605865,1766821994758
0,0.24665690958499908,1766821994939
0,0.10055553913116455,1766821995222
0,0.08120149374008179,1766821995425
0,0.3014662265777588,1766821995686
