gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,73.0,1766821959610
0,73.0,1766821959980
0,74.0,1766821960218
0,73.0,1766821960494
0,73.0,1766821960704
0,73.0,1766821960925
0,74.0,1766821961180
0,74.0,1766821961490
0,74.0,1766821961712
0,72.0,1766821961981
0,73.0,1766821962316
0,73.0,1766821962588
0,74.0,1766821962815
0,74.0,1766821963094
0,74.0,1766821963378
0,74.0,1766821963673
0,74.0,1766821963905
0,74.0,1766821964171
0,74.0,1766821964412
0,72.0,1766821964758
0,74.0,1766821965028
0,73.0,1766821965382
0,72.0,1766821965636
0,74.0,1766821965887
0,74.0,1766821966133
0,74.0,1766821966339
0,72.0,1766821966740
0,74.0,1766821966961
0,73.0,1766821967209
0,72.0,1766821967563
0,73.0,1766821967852
0,74.0,1766821968129
0,74.0,1766821968431
0,74.0,1766821968637
0,74.0,1766821968901
0,72.0,1766821969105
0,74.0,1766821969314
0,74.0,1766821969594
0,71.0,1766821969923
0,73.0,1766821970115
0,74.0,1766821970315
0,72.0,1766821970651
0,74.0,1766821970902
0,73.0,1766821971179
0,73.0,1766821971400
0,75.0,1766821971699
0,74.0,1766821971890
0,74.0,1766821972092
0,74.0,1766821972392
0,74.0,1766821972674
0,71.0,1766821972962
0,74.0,1766821973192
0,74.0,1766821973494
0,74.0,1766821973682
0,74.0,1766821973984
0,74.0,1766821974228
0,73.0,1766821974499
0,74.0,1766821974742
0,74.0,1766821975090
0,73.0,1766821975360
0,74.0,1766821975553
0,74.0,1766821975893
0,75.0,1766821976122
0,74.0,1766821976359
0,73.0,1766821976622
0,72.0,1766821976840
0,74.0,1766821977081
0,74.0,1766821977411
0,71.0,1766821977698
0,74.0,1766821977911
0,73.0,1766821978106
0,73.0,1766821978301
0,72.0,1766821978513
0,72.0,1766821978892
0,74.0,1766821979220
0,74.0,1766821979439
0,74.0,1766821979658
0,74.0,1766821979862
0,74.0,1766821980068
0,74.0,1766821980336
0,75.0,1766821980561
0,72.0,1766821980866
0,73.0,1766821981086
0,72.0,1766821981320
0,74.0,1766821981600
0,74.0,1766821981873
0,72.0,1766821982116
0,74.0,1766821982384
0,73.0,1766821982584
0,74.0,1766821982868
0,74.0,1766821983130
0,73.0,1766821983325
0,74.0,1766821983558
0,73.0,1766821983763
0,73.0,1766821984082
0,73.0,1766821984358
0,73.0,1766821984630
0,74.0,1766821984932
0,73.0,1766821985185
0,74.0,1766821985420
0,74.0,1766821985664
0,74.0,1766821985860
0,74.0,1766821986098
0,73.0,1766821986309
0,74.0,1766821986576
0,74.0,1766821986781
0,72.0,1766821987067
0,73.0,1766821987285
0,73.0,1766821987555
0,74.0,1766821987831
0,73.0,1766821988059
0,74.0,1766821988298
0,74.0,1766821988497
0,73.0,1766821988706
0,74.0,1766821988963
0,73.0,1766821989233
0,74.0,1766821989489
0,74.0,1766821989760
0,74.0,1766821990061
0,73.0,1766821990270
0,71.0,1766821990695
0,73.0,1766821990934
0,73.0,1766821991227
0,73.0,1766821991443
0,74.0,1766821991744
0,72.0,1766821991938
0,73.0,1766821992293
0,74.0,1766821992508
0,73.0,1766821992697
0,74.0,1766821992994
0,74.0,1766821993318
0,75.0,1766821993576
0,73.0,1766821993831
0,74.0,1766821994143
0,74.0,1766821994411
0,74.0,1766821994700
0,74.0,1766821994882
0,74.0,1766821995164
0,74.0,1766821995360
0,74.0,1766821995604
0,74.0,1766821995862
0,72.0,1766821996133
0,73.0,1766821996514
0,74.0,1766821996716
0,74.0,1766821996932
0,74.0,1766821997114
0,75.0,1766821997518
0,72.0,1766821997736
0,74.0,1766821997972
0,74.0,1766821998275
0,74.0,1766821998492
0,74.0,1766821998742
0,74.0,1766821998988
0,74.0,1766821999252
0,74.0,1766821999469
0,75.0,1766821999718
0,74.0,1766821999890
0,73.0,1766822000245
0,74.0,1766822000500
0,75.0,1766822000737
0,75.0,1766822000957
0,75.0,1766822001188
0,73.0,1766822001411
0,75.0,1766822001720
0,75.0,1766822001932
0,73.0,1766822002175
0,73.0,1766822002527
0,74.0,1766822002803
0,75.0,1766822003023
0,74.0,1766822003237
0,74.0,1766822003505
0,75.0,1766822003764
0,74.0,1766822004005
0,74.0,1766822004286
0,75.0,1766822004539
0,73.0,1766822004733
0,74.0,1766822004980
0,75.0,1766822005221
0,72.0,1766822005544
0,74.0,1766822005782
0,74.0,1766822005971
0,73.0,1766822006282
0,73.0,1766822006661
0,74.0,1766822006896
0,73.0,1766822007145
0,73.0,1766822007361
0,74.0,1766822007536
0,74.0,1766822007854
0,75.0,1766822008116
0,75.0,1766822008437
0,73.0,1766822008657
0,74.0,1766822009033
0,74.0,1766822009261
0,72.0,1766822009554
0,74.0,1766822009770
0,74.0,1766822010192
0,74.0,1766822010362
0,75.0,1766822010552
0,75.0,1766822010803
0,72.0,1766822011086
0,74.0,1766822011312
0,75.0,1766822011587
0,75.0,1766822011795
0,75.0,1766822012080
0,74.0,1766822012324
0,74.0,1766822012506
0,75.0,1766822012786
0,73.0,1766822013031
0,75.0,1766822013252
0,72.0,1766822013513
0,74.0,1766822013725
0,73.0,1766822013915
0,75.0,1766822014164
0,75.0,1766822014364
0,72.0,1766822014663
0,73.0,1766822014876
0,75.0,1766822015156
0,72.0,1766822015452
0,74.0,1766822015669
0,74.0,1766822016001
0,74.0,1766822016186
0,75.0,1766822016405
0,74.0,1766822016729
0,72.0,1766822016930
0,74.0,1766822017268
0,74.0,1766822017513
0,73.0,1766822017691
0,75.0,1766822017924
0,75.0,1766822018138
0,74.0,1766822018435
0,75.0,1766822018653
0,76.0,1766822018843
0,74.0,1766822019071
0,75.0,1766822019314
0,75.0,1766822019504
0,73.0,1766822019831
0,75.0,1766822020019
0,75.0,1766822020311
0,73.0,1766822020646
0,75.0,1766822020889
0,75.0,1766822021271
0,75.0,1766822021510
0,75.0,1766822021751
0,74.0,1766822022009
0,75.0,1766822022366
0,75.0,1766822022648
0,74.0,1766822022875
0,74.0,1766822023124
0,74.0,1766822023404
0,75.0,1766822023594
0,75.0,1766822023836
0,72.0,1766822024121
0,74.0,1766822024384
0,75.0,1766822024672
0,74.0,1766822024908
0,73.0,1766822025223
1,75.0,1766822025468
1,75.0,1766822025687
1,75.0,1766822025885
1,75.0,1766822026109
1,75.0,1766822026302
1,75.0,1766822026599
1,73.0,1766822026779
1,75.0,1766822026969
1,74.0,1766822027182
1,75.0,1766822027432
1,75.0,1766822027658
1,73.0,1766822027879
1,75.0,1766822028139
1,75.0,1766822028403
1,73.0,1766822028645
1,75.0,1766822028896
1,75.0,1766822029207
1,73.0,1766822029432
1,75.0,1766822029687
1,75.0,1766822029943
1,75.0,1766822030138
1,75.0,1766822030430
1,75.0,1766822030710
1,75.0,1766822030901
1,75.0,1766822031105
1,74.0,1766822031317
1,75.0,1766822031513
1,75.0,1766822031712
1,73.0,1766822032066
1,75.0,1766822032299
1,75.0,1766822032645
1,75.0,1766822032918
1,74.0,1766822033124
1,75.0,1766822033440
1,75.0,1766822033671
1,73.0,1766822033966
1,74.0,1766822034201
1,72.0,1766822034420
1,75.0,1766822034634
1,75.0,1766822034839
1,73.0,1766822035145
1,74.0,1766822035346
1,72.0,1766822035654
1,75.0,1766822035964
1,74.0,1766822036291
1,75.0,1766822036513
1,75.0,1766822036749
1,75.0,1766822036976
1,75.0,1766822037178
1,75.0,1766822037428
1,76.0,1766822037647
1,74.0,1766822037909
1,74.0,1766822038183
1,75.0,1766822038442
1,75.0,1766822038661
1,75.0,1766822038972
1,75.0,1766822039197
1,75.0,1766822039385
1,75.0,1766822039692
1,76.0,1766822039887
1,74.0,1766822040212
1,75.0,1766822040504
1,75.0,1766822040728
1,75.0,1766822041016
1,74.0,1766822041250
1,74.0,1766822041491
1,73.0,1766822041847
1,75.0,1766822042037
1,73.0,1766822042300
1,75.0,1766822042577
1,75.0,1766822042888
1,75.0,1766822043110
1,75.0,1766822043325
1,75.0,1766822043610
1,75.0,1766822043810
1,73.0,1766822044158
1,74.0,1766822044409
1,75.0,1766822044753
1,75.0,1766822044936
1,75.0,1766822045292
1,75.0,1766822045507
1,73.0,1766822045789
1,74.0,1766822046102
1,74.0,1766822046311
1,75.0,1766822046531
1,74.0,1766822046791
1,76.0,1766822046982
1,75.0,1766822047175
1,75.0,1766822047543
1,76.0,1766822047804
1,73.0,1766822048083
1,74.0,1766822048295
1,74.0,1766822048552
1,73.0,1766822048901
1,75.0,1766822049169
1,75.0,1766822049410
1,72.0,1766822049758
1,75.0,1766822049965
1,74.0,1766822050184
1,72.0,1766822050565
1,74.0,1766822050786
1,75.0,1766822051070
1,75.0,1766822051288
1,75.0,1766822051606
1,75.0,1766822051878
1,75.0,1766822052207
1,75.0,1766822052432
1,75.0,1766822052644
1,72.0,1766822052918
1,75.0,1766822053163
1,75.0,1766822053433
1,75.0,1766822053662
1,75.0,1766822053918
1,73.0,1766822054182
1,75.0,1766822054392
1,75.0,1766822054577
1,75.0,1766822054841
1,75.0,1766822055085
1,75.0,1766822055285
1,75.0,1766822055518
1,75.0,1766822055702
1,75.0,1766822055995
1,74.0,1766822056415
1,75.0,1766822056651
1,74.0,1766822056864
1,75.0,1766822057169
1,75.0,1766822057406
1,75.0,1766822057591
1,75.0,1766822057928
1,75.0,1766822058135
1,74.0,1766822058353
1,75.0,1766822058616
1,75.0,1766822058866
1,74.0,1766822059133
1,75.0,1766822059387
1,75.0,1766822059605
1,75.0,1766822059822
1,75.0,1766822060113
1,74.0,1766822060345
1,75.0,1766822060600
1,75.0,1766822060801
1,74.0,1766822061073
1,75.0,1766822061298
1,75.0,1766822061604
1,74.0,1766822061873
1,75.0,1766822062122
1,75.0,1766822062367
1,75.0,1766822062576
1,75.0,1766822062890
1,76.0,1766822063086
1,74.0,1766822063391
1,75.0,1766822063591
1,73.0,1766822063811
1,75.0,1766822064073
1,75.0,1766822064336
1,73.0,1766822064570
1,75.0,1766822064838
1,75.0,1766822065085
1,73.0,1766822065390
1,74.0,1766822065623
1,74.0,1766822065888
1,75.0,1766822066115
1,75.0,1766822066504
1,75.0,1766822066739
1,72.0,1766822067027
1,74.0,1766822067222
1,75.0,1766822067418
1,75.0,1766822067696
1,75.0,1766822067932
1,75.0,1766822068151
1,74.0,1766822068409
1,75.0,1766822068686
1,73.0,1766822068969
1,75.0,1766822069227
1,76.0,1766822069476
1,74.0,1766822069688
1,75.0,1766822070043
1,75.0,1766822070279
1,74.0,1766822070473
1,75.0,1766822070721
1,75.0,1766822070982
1,75.0,1766822071214
1,75.0,1766822071405
1,75.0,1766822071626
1,75.0,1766822071898
