cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,3.5,1766873045315
0,4.5,1766873045977
0,4.2,1766873046622
0,4.3,1766873047394
0,4.1,1766873048217
0,4.3,1766873048864
0,4.1,1766873049502
0,4.2,1766873050339
0,3.6,1766873051088
0,4.4,1766873051801
0,3.9,1766873052662
0,4.0,1766873053623
0,3.7,1766873054543
0,4.2,1766873055260
0,3.9,1766873056288
0,4.3,1766873057153
0,3.4,1766873058116
0,4.3,1766873058899
0,4.1,1766873059920
0,4.1,1766873060796
0,4.0,1766873061800
0,4.1,1766873062608
0,4.1,1766873063509
0,4.3,1766873064385
0,4.2,1766873065227
0,3.2,1766873066426
0,4.5,1766873067092
0,4.2,1766873067922
0,3.8,1766873068833
0,3.9,1766873069778
0,4.5,1766873070501
0,3.7,1766873071535
0,4.3,1766873072319
0,4.2,1766873073234
0,3.2,1766873074286
0,4.4,1766873075010
0,4.3,1766873075834
0,3.8,1766873076878
0,4.3,1766873077730
0,4.4,1766873078441
0,3.8,1766873079386
0,4.3,1766873080229
0,4.2,1766873081113
0,3.7,1766873082012
0,4.2,1766873082815
0,4.3,1766873083655
0,3.7,1766873084679
0,4.4,1766873085356
0,4.1,1766873086274
0,3.5,1766873087265
0,4.8,1766873088109
0,4.3,1766873088827
0,3.8,1766873089827
0,3.9,1766873090590
0,4.6,1766873091298
0,4.1,1766873092108
0,3.8,1766873093037
0,4.1,1766873093859
0,4.2,1766873094652
0,3.8,1766873095513
0,4.4,1766873096348
0,3.3,1766873097392
0,4.7,1766873098102
0,4.0,1766873099033
0,4.0,1766873099968
0,4.0,1766873100862
0,4.2,1766873101576
0,4.0,1766873102649
0,4.3,1766873103496
0,4.2,1766873104273
0,3.6,1766873105374
0,4.5,1766873106094
0,3.6,1766873107160
0,4.3,1766873107852
0,4.3,1766873108771
0,3.2,1766873109854
0,4.7,1766873110560
0,4.0,1766873111433
0,4.0,1766873112358
0,3.8,1766873113308
0,3.6,1766873114200
0,4.4,1766873115040
0,4.4,1766873115865
0,4.0,1766873116866
0,3.8,1766873117875
0,4.2,1766873118627
0,4.0,1766873119617
0,4.3,1766873120307
0,4.2,1766873121345
0,3.8,1766873122328
0,4.7,1766873122920
0,3.4,1766873123964
0,4.2,1766873124841
0,4.3,1766873125691
0,3.5,1766873126792
0,4.3,1766873127529
0,3.9,1766873128492
0,4.1,1766873129338
0,4.3,1766873130166
0,3.7,1766873131214
0,4.1,1766873132113
0,4.0,1766873133052
0,4.0,1766873133875
0,4.1,1766873134634
0,3.7,1766873135751
0,3.9,1766873136642
0,4.5,1766873137429
0,4.0,1766873138393
0,4.4,1766873139186
0,3.5,1766873140317
0,3.8,1766873141082
0,4.3,1766873141824
0,3.6,1766873142977
0,4.0,1766873143867
0,3.8,1766873144817
0,4.2,1766873145689
0,4.2,1766873146488
0,3.6,1766873147616
0,4.5,1766873148517
0,3.6,1766873149466
