gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766876075025
0,0.0,1766876075501
0,0.0,1766876075902
0,0.0,1766876076299
0,0.0,1766876076710
0,0.0,1766876077162
0,0.0,1766876077633
0,0.0,1766876078053
0,0.0,1766876078456
0,0.0,1766876078863
0,0.0,1766876079249
0,0.0,1766876079639
0,0.0,1766876080040
0,0.0,1766876080428
0,0.0,1766876080841
0,0.0,1766876081218
0,0.0,1766876081609
0,0.0,1766876081993
0,0.0,1766876082405
0,0.0,1766876082780
0,0.0,1766876083163
0,0.0,1766876083537
0,0.0,1766876083928
0,0.0,1766876084308
0,0.0,1766876084683
0,0.0,1766876085106
0,0.0,1766876085475
0,0.0,1766876085852
0,0.0,1766876086227
0,0.0,1766876086721
0,0.0,1766876087104
0,0.0,1766876087474
0,0.0,1766876087849
0,0.0,1766876088236
0,0.0,1766876088627
0,0.0,1766876089008
0,0.0,1766876089375
0,0.0,1766876089752
0,0.0,1766876090121
0,0.0,1766876090513
0,0.0,1766876090931
0,0.0,1766876091330
0,0.0,1766876091712
0,0.0,1766876092097
0,0.0,1766876092475
0,0.0,1766876092861
0,0.0,1766876093251
0,0.0,1766876093646
0,0.0,1766876094136
0,0.0,1766876094541
0,0.0,1766876094928
0,0.0,1766876095296
0,0.0,1766876095681
0,0.0,1766876096057
0,0.0,1766876096447
0,0.0,1766876096817
0,0.0,1766876097203
0,0.0,1766876097607
0,0.0,1766876097992
0,0.0,1766876098390
0,0.0,1766876098765
0,0.0,1766876099150
0,0.0,1766876099543
0,0.0,1766876099927
0,0.0,1766876100305
0,0.0,1766876100713
0,0.0,1766876101093
0,0.0,1766876101489
0,0.0,1766876101856
0,0.0,1766876102246
0,0.0,1766876102617
0,0.0,1766876103021
0,0.0,1766876103400
0,0.0,1766876103782
0,0.0,1766876104176
0,0.0,1766876104553
0,0.0,1766876104932
0,0.0,1766876105313
0,0.0,1766876105696
0,0.0,1766876106091
0,0.0,1766876106481
0,0.0,1766876106861
0,0.0,1766876107380
0,0.0,1766876107758
0,0.0,1766876108151
0,0.0,1766876108519
0,0.0,1766876108896
0,0.0,1766876109277
0,0.0,1766876109659
0,0.0,1766876110078
0,0.0,1766876110456
0,0.0,1766876110879
0,0.0,1766876111259
0,0.0,1766876111667
0,0.0,1766876112053
0,0.0,1766876112439
0,0.0,1766876112822
0,0.0,1766876113205
0,0.0,1766876113591
0,0.0,1766876113998
0,0.0,1766876114376
0,0.0,1766876114781
0,0.0,1766876115224
0,0.0,1766876115635
0,0.0,1766876116024
0,0.0,1766876116407
0,0.0,1766876116798
0,0.0,1766876117183
0,0.0,1766876117557
0,0.0,1766876117946
0,0.0,1766876118317
0,0.0,1766876118705
0,0.0,1766876119077
0,0.0,1766876119469
0,0.0,1766876119853
0,0.0,1766876120238
0,0.0,1766876120622
0,0.0,1766876121002
