gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,31.0,1766494754045
0,31.0,1766494754504
0,32.0,1766494755055
0,31.0,1766494755589
0,31.0,1766494756173
0,32.0,1766494756775
0,32.0,1766494757395
0,32.0,1766494757987
0,32.0,1766494758597
0,32.0,1766494759191
0,32.0,1766494759851
0,32.0,1766494760465
0,32.0,1766494761136
0,32.0,1766494761868
0,32.0,1766494762618
0,32.0,1766494763447
0,32.0,1766494764217
0,32.0,1766494765114
0,32.0,1766494765862
0,32.0,1766494766946
0,32.0,1766494767695
0,32.0,1766494768714
0,33.0,1766494769532
0,33.0,1766494770549
0,33.0,1766494771429
0,33.0,1766494772268
0,33.0,1766494773295
0,33.0,1766494774138
0,33.0,1766494775160
0,33.0,1766494775909
0,33.0,1766494777029
0,33.0,1766494777820
0,33.0,1766494778770
0,33.0,1766494779610
0,33.0,1766494780475
0,33.0,1766494781458
0,33.0,1766494782351
0,33.0,1766494783385
0,33.0,1766494784120
0,33.0,1766494785136
0,33.0,1766494785891
0,33.0,1766494786918
0,34.0,1766494787719
0,34.0,1766494788650
0,34.0,1766494789512
0,34.0,1766494790329
0,34.0,1766494791322
0,34.0,1766494792004
0,34.0,1766494793056
0,34.0,1766494793829
0,34.0,1766494794776
0,34.0,1766494795646
0,34.0,1766494796468
0,34.0,1766494797427
0,34.0,1766494798192
0,34.0,1766494799215
0,34.0,1766494799913
0,34.0,1766494800924
0,34.0,1766494801744
0,34.0,1766494802711
0,34.0,1766494803567
0,34.0,1766494804352
0,34.0,1766494805143
0,34.0,1766494805816
