gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.06,1766740191413
0,0.05,1766740191630
0,0.2,1766740191779
0,0.39,1766740191923
0,0.39,1766740192075
0,0.19,1766740192239
0,0.19,1766740192403
0,0.2,1766740192567
0,0.38,1766740192713
0,0.38,1766740192863
0,0.19,1766740193014
0,0.22,1766740193170
0,0.36,1766740193336
0,0.36,1766740193498
0,0.19,1766740193666
0,0.19,1766740193823
0,0.19,1766740193988
0,0.36,1766740194143
0,0.36,1766740194300
0,0.22,1766740194456
0,0.19,1766740194612
0,0.24,1766740194770
0,0.34,1766740194931
0,0.34,1766740195089
0,0.19,1766740195249
0,0.19,1766740195404
0,0.31,1766740195555
0,0.31,1766740195707
0,0.27,1766740195858
0,0.19,1766740196010
0,0.3,1766740196161
0,0.3,1766740196311
0,0.29,1766740196459
0,0.19,1766740196604
0,0.37,1766740196746
0,0.37,1766740196890
0,0.21,1766740197036
0,0.21,1766740197186
0,0.38,1766740197338
0,0.38,1766740197485
0,0.19,1766740197634
0,0.22,1766740197778
0,0.36,1766740197933
0,0.36,1766740198095
0,0.19,1766740198263
0,0.19,1766740198428
0,0.26,1766740198577
0,0.26,1766740198724
0,0.32,1766740198872
0,0.19,1766740199023
0,0.23,1766740199189
0,0.35,1766740199359
0,0.35,1766740199528
0,0.19,1766740199681
0,0.19,1766740199841
0,0.2,1766740199995
0,0.38,1766740200155
0,0.38,1766740200309
0,0.19,1766740200466
0,0.19,1766740200621
0,0.29,1766740200781
0,0.29,1766740200940
0,0.29,1766740201100
0,0.19,1766740201248
0,0.19,1766740201400
0,0.39,1766740201548
0,0.39,1766740201698
0,0.19,1766740201849
0,0.2,1766740201999
0,0.38,1766740202150
0,0.38,1766740202298
0,0.19,1766740202440
0,0.27,1766740202587
0,0.27,1766740202732
0,0.32,1766740202874
0,0.19,1766740203018
0,0.39,1766740203163
0,0.39,1766740203309
0,0.19,1766740203455
0,0.23,1766740203597
0,0.36,1766740203752
0,0.36,1766740203911
0,0.19,1766740204084
0,0.19,1766740204238
0,0.31,1766740204385
0,0.31,1766740204532
0,0.27,1766740204687
0,0.19,1766740204841
0,0.26,1766740205003
0,0.33,1766740205172
0,0.33,1766740205351
0,0.19,1766740205508
0,0.19,1766740205666
0,0.19,1766740205819
0,0.39,1766740205975
0,0.39,1766740206130
0,0.19,1766740206288
0,0.19,1766740206446
0,0.27,1766740206605
0,0.31,1766740206767
0,0.31,1766740206930
0,0.19,1766740207080
0,0.19,1766740207233
0,0.38,1766740207381
0,0.38,1766740207532
0,0.2,1766740207681
0,0.19,1766740207834
0,0.38,1766740207983
0,0.38,1766740208134
0,0.2,1766740208277
0,0.19,1766740208423
0,0.39,1766740208566
0,0.39,1766740208712
0,0.19,1766740208856
0,0.3,1766740209002
0,0.3,1766740209144
0,0.28,1766740209291
0,0.19,1766740209436
0,0.34,1766740209603
0,0.34,1766740209766
0,0.24,1766740209930
0,0.19,1766740210081
0,0.19,1766740210235
0,0.39,1766740210382
0,0.39,1766740210542
0,0.19,1766740210693
0,0.19,1766740210855
0,0.25,1766740211026
0,0.31,1766740211209
0,0.31,1766740211372
0,0.21,1766740211527
0,0.19,1766740211682
0,0.19,1766740211841
0,0.39,1766740211998
0,0.39,1766740212155
0,0.19,1766740212315
0,0.19,1766740212473
0,0.23,1766740212634
0,0.36,1766740212787
0,0.36,1766740212937
0,0.19,1766740213086
0,0.2,1766740213238
0,0.38,1766740213387
0,0.38,1766740213538
0,0.19,1766740213691
0,0.19,1766740213846
0,0.39,1766740213996
0,0.39,1766740214147
0,0.19,1766740214294
0,0.2,1766740214441
0,0.38,1766740214587
0,0.38,1766740214731
0,0.19,1766740214876
0,0.31,1766740215021
0,0.31,1766740215167
0,0.27,1766740215320
0,0.19,1766740215480
0,0.21,1766740215650
0,0.38,1766740215806
0,0.38,1766740215957
0,0.19,1766740216107
0,0.19,1766740216254
0,0.39,1766740216409
0,0.39,1766740216559
0,0.19,1766740216727
0,0.19,1766740216900
0,0.19,1766740217075
0,0.31,1766740217231
0,0.31,1766740217387
0,0.27,1766740217543
0,0.19,1766740217707
0,0.19,1766740217864
0,0.38,1766740218022
0,0.38,1766740218181
0,0.2,1766740218340
0,0.19,1766740218496
0,0.26,1766740218645
0,0.26,1766740218796
0,0.32,1766740218946
0,0.19,1766740219095
0,0.27,1766740219246
0,0.27,1766740219395
0,0.31,1766740219547
0,0.19,1766740219698
0,0.27,1766740219848
0,0.27,1766740219993
0,0.31,1766740220141
0,0.19,1766740220285
0,0.34,1766740220436
0,0.34,1766740220578
0,0.24,1766740220723
0,0.2,1766740220865
0,0.2,1766740221010
0,0.38,1766740221178
0,0.19,1766740221342
0,0.19,1766740221509
0,0.28,1766740221655
0,0.28,1766740221806
0,0.3,1766740221951
0,0.19,1766740222108
0,0.26,1766740222263
0,0.26,1766740222416
0,0.32,1766740222574
0,0.19,1766740222743
0,0.19,1766740222920
0,0.19,1766740223081
0,0.39,1766740223230
0,0.39,1766740223384
0,0.19,1766740223539
0,0.19,1766740223696
0,0.36,1766740223852
0,0.36,1766740224012
0,0.22,1766740224174
0,0.19,1766740224327
0,0.23,1766740224478
0,0.23,1766740224627
0,0.35,1766740224779
0,0.19,1766740224928
0,0.24,1766740225079
0,0.24,1766740225228
0,0.34,1766740225380
0,0.19,1766740225528
0,0.25,1766740225682
0,0.25,1766740225826
0,0.33,1766740225972
0,0.19,1766740226115
0,0.32,1766740226267
0,0.32,1766740226409
0,0.26,1766740226555
0,0.19,1766740226697
0,0.39,1766740226848
0,0.39,1766740227007
0,0.19,1766740227171
0,0.19,1766740227331
0,0.29,1766740227479
0,0.29,1766740227631
