cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,1.7,1766569527277
0,2.1,1766569528072
0,2.1,1766569528723
0,1.9,1766569529457
0,2.4,1766569530111
0,1.8,1766569530935
0,2.3,1766569531610
0,2.0,1766569532283
0,2.0,1766569533088
0,2.1,1766569533808
0,2.2,1766569534563
0,2.0,1766569535305
0,2.1,1766569535989
0,2.6,1766569536586
0,1.7,1766569537402
0,2.2,1766569538150
0,1.7,1766569538903
0,2.4,1766569539591
0,1.8,1766569540284
0,2.2,1766569540963
0,2.2,1766569541701
0,1.9,1766569542423
0,2.3,1766569543078
0,1.9,1766569543818
0,2.3,1766569544452
0,1.9,1766569545206
0,2.2,1766569545890
0,1.7,1766569546535
0,2.3,1766569547189
0,2.0,1766569547957
0,2.1,1766569548696
0,2.0,1766569549391
0,2.3,1766569550147
0,1.9,1766569550902
0,2.0,1766569551594
0,2.3,1766569552226
0,1.8,1766569553016
0,2.0,1766569553752
0,2.1,1766569554422
0,1.9,1766569555153
0,2.1,1766569555814
0,2.2,1766569556530
0,2.1,1766569557296
0,1.7,1766569558065
0,2.3,1766569558704
0,1.9,1766569559484
0,2.5,1766569560078
0,1.9,1766569560830
0,2.1,1766569561610
0,1.8,1766569562332
0,2.3,1766569563016
0,1.9,1766569563725
0,2.1,1766569564479
0,2.1,1766569565248
0,2.2,1766569566047
0,1.7,1766569566770
0,2.2,1766569567523
0,2.0,1766569568239
0,2.0,1766569569007
0,2.0,1766569569706
0,2.1,1766569570456
0,2.1,1766569571144
0,1.9,1766569571870
0,2.4,1766569572577
0,2.0,1766569573343
0,1.8,1766569574023
0,2.3,1766569574679
0,2.1,1766569575347
0,1.8,1766569576074
0,1.7,1766569576794
0,2.3,1766569577420
0,1.9,1766569578096
0,2.0,1766569578764
0,2.3,1766569579447
0,2.1,1766569580246
0,2.4,1766569580923
0,1.9,1766569581668
0,2.2,1766569582390
0,1.6,1766569583122
0,2.3,1766569583726
0,1.9,1766569584469
0,2.0,1766569585172
0,2.2,1766569585817
0,2.0,1766569586593
0,2.0,1766569587278
0,2.0,1766569588004
0,2.2,1766569588776
0,1.8,1766569589557
0,2.5,1766569590162
0,1.7,1766569590942
0,2.0,1766569591678
0,2.0,1766569592380
0,2.4,1766569593075
0,2.0,1766569593848
0,2.1,1766569594528
0,2.1,1766569595191
0,2.1,1766569595940
0,2.0,1766569596687
0,2.2,1766569597403
0,2.0,1766569598183
0,2.1,1766569598895
0,2.0,1766569599570
0,2.0,1766569600330
0,2.1,1766569600982
0,2.1,1766569601682
0,1.9,1766569602496
0,2.0,1766569603240
