gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0,1766569527514
0,0,1766569528262
0,0,1766569528932
0,0,1766569529678
0,0.04,1766569530320
0,0.07,1766569531098
0,0,1766569531791
0,0,1766569532491
0,0,1766569533231
0,0,1766569534012
0,0,1766569534756
0,0,1766569535499
0,0,1766569536169
0,0,1766569536806
0,0,1766569537585
0,0.06,1766569538342
0,0.01,1766569539072
0,0.05,1766569539750
0,0,1766569540470
0,0,1766569541182
0,0.05,1766569541885
0,0,1766569542587
0,0.07,1766569543279
0,0,1766569543977
0,0.01,1766569544660
0,5,1766569545383
0,0,1766569546011
0,0,1766569546723
0,0,1766569547368
0,0.04,1766569548137
0,0,1766569548831
0,0,1766569549589
0,0,1766569550341
0,6,1766569551073
0,7,1766569551754
0,0.04,1766569552449
0,0,1766569553180
0,0,1766569553948
0,0,1766569554610
0,0,1766569555356
0,0.01,1766569556023
0,1,1766569556756
0,0.06,1766569557482
0,0,1766569558202
0,0,1766569558903
0,0,1766569559647
0,0,1766569560287
0,0.06,1766569561069
0,1,1766569561774
0,0,1766569562551
0,0,1766569563211
0,0,1766569563953
0,6,1766569564691
0,0,1766569565469
0,0.05,1766569566220
0,0,1766569566946
0,0,1766569567680
0,0,1766569568434
0,0,1766569569179
0,0.06,1766569569951
0,0,1766569570661
0,0,1766569571323
0,0,1766569572027
0,0.06,1766569572769
0,6,1766569573464
0,0,1766569574239
0,0.06,1766569574885
0,0,1766569575552
0,0,1766569576196
0,0,1766569576984
0,0.06,1766569577578
0,0,1766569578267
0,0,1766569578928
0,0.05,1766569579619
0,0,1766569580409
0,0,1766569581165
0,0,1766569581885
0,0,1766569582515
0,5,1766569583284
0,0,1766569583931
0,0.01,1766569584701
0,0.06,1766569585336
0,0,1766569585987
0,0,1766569586764
0,0,1766569587497
0,0,1766569588200
0,0,1766569588989
0,0,1766569589727
0,0.01,1766569590386
0,0,1766569591102
0,0,1766569591820
0,0.07,1766569592564
0,0.07,1766569593247
0,0.01,1766569594022
0,0,1766569594744
0,0,1766569595442
0,7,1766569596116
0,0,1766569596907
0,0,1766569597581
0,0,1766569598358
0,0,1766569599069
0,0,1766569599817
0,0,1766569600519
0,7,1766569601226
0,0.06,1766569601888
0,0,1766569602678
0,0,1766569603353
0,0,1766569604081
0,0,1766569604753
0,5,1766569605489
0,0.06,1766569606195
0,0,1766569606971
0,0,1766569607733
0,5,1766569608461
0,0.01,1766569609182
0,0.06,1766569609884
0,0.06,1766569610519
0,0.07,1766569611268
0,0,1766569611897
0,0,1766569612524
0,0,1766569613175
0,0,1766569613840
0,7,1766569614515
0,0,1766569615268
0,0,1766569615947
0,0,1766569616626
0,0,1766569617340
0,0,1766569618040
0,0,1766569618749
0,0,1766569619454
0,0.06,1766569620123
0,0,1766569620848
0,0.07,1766569621521
0,0,1766569622257
0,0.05,1766569623022
0,0.07,1766569623717
0,0,1766569624438
0,0,1766569625158
0,0,1766569625898
0,1,1766569626606
0,0.01,1766569627337
0,0,1766569628005
0,0,1766569628710
0,0,1766569629436
0,0,1766569630103
0,7,1766569630776
0,0.06,1766569631487
0,0,1766569632186
0,0,1766569632866
0,0,1766569633579
0,0,1766569634416
0,0,1766569635095
0,0,1766569635778
0,0,1766569636521
0,0,1766569637325
0,0,1766569638083
0,0,1766569638815
0,0.05,1766569639561
0,0,1766569640344
0,0,1766569641004
0,0,1766569641750
0,0,1766569642484
0,0.01,1766569643225
0,0,1766569643908
0,0,1766569644617
0,0.06,1766569645259
0,0,1766569645920
0,0,1766569646531
0,6,1766569647173
0,0,1766569647831
0,0.01,1766569648533
0,0.01,1766569649202
0,0,1766569649838
0,0,1766569650538
0,0,1766569651225
0,0,1766569651897
0,0,1766569652581
0,0,1766569653229
0,0,1766569653909
0,0.07,1766569654674
0,0,1766569655346
0,0,1766569656052
0,0,1766569656790
0,7,1766569657459
0,0,1766569658135
0,6,1766569658733
0,0,1766569659380
0,0.01,1766569660030
0,0.06,1766569660763
0,0,1766569661441
0,0,1766569662064
0,0,1766569662712
0,0,1766569663340
0,0,1766569664046
0,1,1766569664954
0,0,1766569665669
0,0,1766569666502
0,0,1766569667437
0,0,1766569668118
0,0.05,1766569668851
0,0,1766569669567
0,0.01,1766569670231
0,0,1766569670932
0,0.07,1766569671621
0,0,1766569672277
0,0,1766569673069
0,0,1766569673707
0,0,1766569674411
0,0.05,1766569675057
0,0,1766569675735
0,0.06,1766569676450
0,0.06,1766569677075
0,0,1766569677845
0,0,1766569678551
0,0,1766569679229
0,0,1766569679913
0,0,1766569680537
0,0.06,1766569681218
0,0,1766569681996
0,0,1766569682656
0,0,1766569683368
0,1,1766569684061
0,1,1766569684651
0,0,1766569685415
0,0,1766569686150
0,0,1766569686877
0,0,1766569687568
0,1,1766569688301
0,0.06,1766569689039
0,0,1766569689786
0,0,1766569690548
0,0,1766569691185
0,0,1766569691916
0,0,1766569692562
0,0,1766569693322
0,0.01,1766569694047
0,0.07,1766569694728
0,0,1766569695537
0,0,1766569696169
0,0,1766569696906
0,7,1766569697514
0,0.07,1766569698206
0,0.06,1766569698957
0,0.06,1766569699639
0,0,1766569700361
0,0,1766569701022
0,0,1766569701725
0,5,1766569702420
0,6,1766569703118
0,0.06,1766569703847
0,0,1766569704619
0,0,1766569705333
0,0,1766569706137
0,0,1766569706782
0,0,1766569707439
0,6,1766569708164
0,0,1766569708735
0,0,1766569709517
0,0,1766569710066
0,0.05,1766569710729
0,0,1766569711358
0,0,1766569712043
0,0.07,1766569712738
0,0,1766569713441
0,0,1766569714100
0,0,1766569714726
0,0.05,1766569715472
0,0.05,1766569716114
0,0,1766569716812
0,0.06,1766569717393
0,0.06,1766569718068
0,0,1766569718701
0,0,1766569719309
0,6,1766569719954
0,0.03,1766569720587
0,0.06,1766569721207
0,0,1766569721934
0,0,1766569722554
0,0.04,1766569723265
0,1,1766569723916
0,0.06,1766569724498
0,0,1766569725258
0,0,1766569725942
0,0.07,1766569726539
0,0,1766569727329
0,0.07,1766569727975
0,0.06,1766569728749
0,0,1766569729410
0,0,1766569730007
0,0,1766569730663
0,0,1766569731434
0,0,1766569732155
0,0,1766569732835
0,0,1766569733569
0,6,1766569734211
0,0,1766569734875
0,0.05,1766569735589
0,0,1766569736229
0,0,1766569736983
0,0,1766569737670
0,0,1766569738292
0,0,1766569739055
0,0.01,1766569739712
0,0,1766569740372
0,0,1766569740987
0,0,1766569741752
0,0,1766569742438
0,0,1766569743169
0,0,1766569743800
0,0,1766569744523
0,0,1766569745138
0,0.05,1766569745847
0,0.07,1766569746602
0,0,1766569747204
0,0,1766569747973
0,0,1766569748565
0,7,1766569749288
0,0.07,1766569749976
0,0.01,1766569750685
0,0,1766569751397
0,0,1766569752107
0,6,1766569752758
0,0.06,1766569753582
0,0,1766569754256
0,0,1766569754884
0,0,1766569755675
0,6,1766569756302
0,1,1766569757090
0,0.01,1766569757806
0,0,1766569758527
0,0,1766569759186
0,0,1766569759963
0,0,1766569760680
0,0.05,1766569761441
0,0.03,1766569762095
0,0,1766569762767
0,0,1766569763416
0,0.05,1766569764099
0,0,1766569764800
0,0,1766569765543
0,0,1766569766197
0,0,1766569766923
0,0,1766569767629
0,0.07,1766569768289
0,0.01,1766569769040
0,0.05,1766569769729
0,0.01,1766569770439
0,0,1766569771101
0,0,1766569771763
0,0,1766569772482
0,0.01,1766569773124
0,0,1766569773750
0,0,1766569774407
0,0,1766569775094
0,0,1766569775792
0,0.01,1766569776496
0,0.04,1766569777206
0,0,1766569777939
0,0,1766569778584
0,0,1766569779237
0,0,1766569779892
0,0.06,1766569780545
0,0.07,1766569781201
0,0,1766569781928
0,0,1766569782635
0,6,1766569783295
0,1,1766569783955
0,0.01,1766569784746
0,0,1766569785431
0,0,1766569786063
0,0,1766569786703
0,0,1766569787366
0,0,1766569788026
0,0.06,1766569788722
0,0.06,1766569789411
0,0.01,1766569790278
0,0,1766569790961
0,0,1766569791629
0,0,1766569792311
0,0,1766569793072
0,0.06,1766569793834
0,0.05,1766569794467
0,0,1766569795254
0,0,1766569795908
0,0,1766569796656
0,0,1766569797353
0,0,1766569798070
0,0,1766569798785
0,6,1766569799473
0,0,1766569800211
0,0.01,1766569800906
0,0,1766569801672
0,0,1766569802338
0,0,1766569803106
0,0,1766569803739
0,0,1766569804488
0,0,1766569805178
0,0,1766569806022
0,0,1766569806703
0,0,1766569807452
0,0,1766569808204
0,0,1766569808899
0,0.05,1766569809632
0,0,1766569810347
0,0,1766569811138
0,0.06,1766569811771
0,0,1766569812496
0,0,1766569813171
0,5,1766569813962
0,1,1766569814672
0,0.06,1766569815472
0,0,1766569816248
0,0,1766569817035
0,0,1766569817789
0,0,1766569818496
0,0,1766569819308
0,0,1766569819984
0,0.07,1766569820705
0,0,1766569821420
0,0,1766569822157
0,0,1766569822868
0,0,1766569823588
0,0,1766569824281
0,5,1766569824984
0,0.02,1766569825641
0,0,1766569826395
0,0,1766569827122
0,0.01,1766569827819
0,0,1766569828487
0,0,1766569829230
0,0,1766569829917
0,0,1766569830670
0,0,1766569831430
0,0.07,1766569832215
0,0.01,1766569832925
0,0,1766569833702
0,0,1766569834474
0,0,1766569835185
0,0,1766569835794
0,6,1766569836470
0,0.01,1766569837121
0,0,1766569837750
0,0,1766569838424
0,0,1766569839000
0,0,1766569839690
0,0.06,1766569840371
0,0.06,1766569841079
0,0,1766569841744
0,0,1766569842427
0,0,1766569843033
0,0,1766569843691
0,0,1766569844380
0,1,1766569845090
0,0,1766569845857
0,0,1766569846535
0,1,1766569847333
0,0,1766569848071
0,0,1766569848678
0,0.07,1766569849422
0,0,1766569850215
0,0,1766569850769
0,0,1766569851455
0,0,1766569852178
0,1,1766569852882
0,0.01,1766569853520
0,0.06,1766569854186
0,0,1766569854839
0,0,1766569855484
0,0,1766569856229
