gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.07,1766569849353
0,0.06,1766569851629
0,0.01,1766569853755
0,0,1766569855574
0,0,1766569857469
0,0.01,1766569859523
0,0.06,1766569861657
0,0.05,1766569863725
0,0,1766569865755
0,0,1766569867703
0,0,1766569869592
0,0,1766569871494
0,0,1766569873636
0,0.06,1766569875708
0,0.01,1766569877710
0,6,1766569879773
0,0,1766569881853
0,0,1766569883933
0,0,1766569885988
0,0,1766569888030
0,0.05,1766569890091
0,0,1766569892202
0,0.07,1766569893772
0,0,1766569895488
0,0,1766569897187
0,0,1766569899107
0,0.06,1766569901131
0,0,1766569902918
0,0,1766569904605
0,0.01,1766569906453
0,0,1766569908128
0,0,1766569909846
0,0,1766569911630
0,0.05,1766569913390
0,6,1766569915151
0,0,1766569917017
0,0,1766569918714
0,0.06,1766569920647
0,0.01,1766569922767
0,0,1766569924837
0,0,1766569926713
0,0,1766569928458
0,0,1766569930283
0,0,1766569932031
0,0,1766569933985
0,0,1766569935985
0,0,1766569938058
0,0,1766569940035
0,0,1766569941758
0,0,1766569943878
0,0,1766569945580
0,0,1766569947594
0,0.01,1766569949746
0,0,1766569951820
0,0,1766569953403
0,1,1766569955026
0,6,1766569957015
0,0,1766569959041
0,0,1766569960380
