cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,2.1,1766569849227
0,2.2,1766569851444
0,2.3,1766569853532
0,2.3,1766569855392
0,2.4,1766569857302
0,2.1,1766569859385
0,2.1,1766569861474
0,2.1,1766569863505
0,2.1,1766569865607
0,2.2,1766569867508
0,2.1,1766569869462
0,2.1,1766569871327
0,2.1,1766569873469
0,2.0,1766569875539
0,2.3,1766569877507
0,2.1,1766569879601
0,2.2,1766569881646
0,2.1,1766569883783
0,2.0,1766569885852
0,2.2,1766569887833
0,2.1,1766569889917
0,2.1,1766569891994
0,2.2,1766569893591
0,2.2,1766569895300
0,2.0,1766569896999
0,2.2,1766569898931
0,2.1,1766569900987
0,2.2,1766569902811
0,2.2,1766569904430
0,2.0,1766569906316
0,2.2,1766569907986
0,2.1,1766569909662
0,2.2,1766569911508
0,2.0,1766569913206
0,2.1,1766569915008
0,2.1,1766569916821
0,2.1,1766569918552
0,2.2,1766569920466
0,2.1,1766569922588
0,2.0,1766569924680
0,2.2,1766569926567
0,2.0,1766569928318
0,2.3,1766569930163
0,2.0,1766569931858
0,2.2,1766569933844
0,2.2,1766569935823
0,2.1,1766569937862
0,2.1,1766569939874
0,2.1,1766569941583
0,2.1,1766569943710
0,2.1,1766569945416
0,1.8,1766569947420
0,1.8,1766569949604
0,1.8,1766569951628
0,1.8,1766569953270
0,1.8,1766569954884
0,1.8,1766569956875
0,1.8,1766569958866
0,1.8,1766569960239
