Loss,Context.TRAINING,None
0,2.3191847801208496,1766702000527
0,293.0400695800781,1766702002991
0,254.52960205078125,1766702005595
0,257.8602294921875,1766702008197
0,261.3834228515625,1766702010728
0,169.97438049316406,1766702013470
0,131.75210571289062,1766702016118
0,79.93010711669922,1766702018806
0,33.94282150268555,1766702021575
0,28.106231689453125,1766702024233
0,24.92403793334961,1766702026838
0,23.607879638671875,1766702029530
0,17.804901123046875,1766702032288
0,14.976783752441406,1766702034892
0,14.993009567260742,1766702037616
0,14.758402824401855,1766702040321
0,12.266763687133789,1766702043051
0,9.407713890075684,1766702045891
0,8.182392120361328,1766702048416
0,5.9383544921875,1766702051069
0,5.817364692687988,1766702053640
0,4.642305374145508,1766702056340
0,4.6488261222839355,1766702058921
0,6.0834174156188965,1766702061528
0,5.20045280456543,1766702064035
0,4.377085208892822,1766702066740
0,3.64803147315979,1766702069247
0,4.653685569763184,1766702071917
0,4.588871955871582,1766702074625
0,3.5459697246551514,1766702077335
0,3.399339199066162,1766702080042
0,3.7297873497009277,1766702082755
0,3.6263961791992188,1766702085443
0,3.0835909843444824,1766702088043
0,2.993514060974121,1766702090790
0,3.643777370452881,1766702093438
0,2.5901827812194824,1766702096087
0,2.8373894691467285,1766702098749
0,3.373332977294922,1766702101521
0,2.896569013595581,1766702104303
0,2.1446921825408936,1766702106969
0,2.512457847595215,1766702109768
0,2.733553886413574,1766702112597
0,2.5949716567993164,1766702115410
0,2.283097267150879,1766702118179
0,2.3518199920654297,1766702120949
0,2.8513317108154297,1766702123689
0,4.775579929351807,1766702126506
0,2.478562831878662,1766702129242
0,2.750563144683838,1766702132043
0,2.260681390762329,1766702134928
0,2.1955137252807617,1766702137706
0,2.434387445449829,1766702140412
0,2.2740912437438965,1766702143322
0,2.347752094268799,1766702146203
0,2.362550973892212,1766702149065
0,2.249598503112793,1766702151921
0,2.162377119064331,1766702154780
0,2.334994316101074,1766702157470
0,2.567690134048462,1766702160342
0,2.810494899749756,1766702163122
0,2.5268239974975586,1766702165944
0,2.248779773712158,1766702168730
0,2.338425636291504,1766702171570
0,2.873527765274048,1766702174354
0,2.4604005813598633,1766702177227
0,2.1725378036499023,1766702179940
0,2.5253777503967285,1766702182717
0,2.408193349838257,1766702185476
0,2.5417845249176025,1766702188264
0,2.056065559387207,1766702190941
0,2.0095529556274414,1766702193742
0,2.197329521179199,1766702196566
0,2.0931754112243652,1766702199469
0,2.4479870796203613,1766702202295
0,2.370278835296631,1766702205063
0,2.41336989402771,1766702207905
0,2.138490915298462,1766702210721
0,2.0771310329437256,1766702213487
0,2.189317464828491,1766702216282
0,2.1673502922058105,1766702219113
0,2.4045708179473877,1766702221968
0,2.066049575805664,1766702224745
0,2.249399185180664,1766702227457
0,2.231166362762451,1766702230125
0,1.944184422492981,1766702232859
0,2.1851136684417725,1766702235506
0,1.9104290008544922,1766702238220
0,2.2615528106689453,1766702240793
0,2.003291368484497,1766702243292
0,2.1102991104125977,1766702245996
0,2.100243091583252,1766702248704
0,2.1789143085479736,1766702251189
0,1.9227714538574219,1766702253815
0,2.1253414154052734,1766702256528
0,2.2117292881011963,1766702259238
0,1.9873181581497192,1766702261959
0,2.1620678901672363,1766702264640
0,1.965937614440918,1766702267360
0,2.1198511123657227,1766702269997
0,1.8851808309555054,1766702272663
0,2.2025327682495117,1766702275169
0,2.109309434890747,1766702278077
0,2.1123363971710205,1766702280836
0,2.00892972946167,1766702283553
0,2.1954092979431152,1766702286213
0,1.9787802696228027,1766702288966
0,2.0116653442382812,1766702291760
0,1.91996431350708,1766702294502
0,2.052825689315796,1766702297154
0,2.0794715881347656,1766702299854
0,2.042832851409912,1766702302623
0,2.0396926403045654,1766702305262
0,1.9840922355651855,1766702307893
0,2.058027982711792,1766702310732
0,1.9772257804870605,1766702313430
0,1.9878151416778564,1766702316217
0,2.0159201622009277,1766702319008
0,2.336397886276245,1766702321859
0,2.274960517883301,1766702324413
0,1.9617743492126465,1766702326987
0,2.1347265243530273,1766702329716
0,2.0602807998657227,1766702332442
0,1.9474084377288818,1766702335342
0,1.985791802406311,1766702338141
0,2.039307117462158,1766702341020
0,2.1880698204040527,1766702343875
0,2.232750177383423,1766702346563
0,2.036129951477051,1766702349324
0,1.9112865924835205,1766702352123
0,2.1070549488067627,1766702354843
0,1.9562971591949463,1766702357505
0,2.1584713459014893,1766702360154
0,1.857292890548706,1766702362733
0,1.7790626287460327,1766702365333
0,2.109044313430786,1766702368055
0,1.9391090869903564,1766702370620
0,1.8753833770751953,1766702373111
0,1.6921629905700684,1766702375838
0,1.6891072988510132,1766702378578
0,1.9707211256027222,1766702381290
0,2.220628499984741,1766702383757
0,1.9118945598602295,1766702386285
0,1.7704147100448608,1766702388733
0,1.8469161987304688,1766702391270
0,1.6865664720535278,1766702393868
0,1.8972899913787842,1766702396404
0,1.7296122312545776,1766702399019
0,1.7630517482757568,1766702401675
0,1.8849822282791138,1766702404297
0,1.8000082969665527,1766702406984
0,1.629240870475769,1766702409711
0,2.0865986347198486,1766702412461
0,1.7805123329162598,1766702415134
0,1.8078813552856445,1766702417749
0,1.7643094062805176,1766702420466
0,1.8898143768310547,1766702423142
0,1.862161636352539,1766702425825
0,1.947594165802002,1766702428530
0,1.7724354267120361,1766702431136
0,1.7794687747955322,1766702433781
0,1.750027060508728,1766702436287
0,1.7425111532211304,1766702438908
0,1.9683167934417725,1766702441533
0,1.9078338146209717,1766702444030
0,2.0899746417999268,1766702446538
0,1.9137202501296997,1766702449072
0,1.8047032356262207,1766702451540
0,2.1359853744506836,1766702454066
0,1.9024893045425415,1766702456547
0,2.010239601135254,1766702459186
0,2.1200122833251953,1766702461799
0,1.7880001068115234,1766702464393
0,1.991180181503296,1766702467008
0,1.9631683826446533,1766702469719
0,1.8764723539352417,1766702472291
0,1.9538148641586304,1766702474930
0,2.009047269821167,1766702477462
0,1.8515905141830444,1766702479998
0,1.8385138511657715,1766702482497
0,1.7497782707214355,1766702484889
0,1.5727088451385498,1766702487306
0,1.942389726638794,1766702489822
0,1.9006221294403076,1766702492398
0,1.8999035358428955,1766702495024
0,2.190659284591675,1766702497681
0,2.154658794403076,1766702500486
0,1.9504085779190063,1766702503191
0,2.0251052379608154,1766702505946
0,1.9046216011047363,1766702508717
0,1.8808294534683228,1766702511605
0,1.9922022819519043,1766702514377
0,2.004045009613037,1766702517094
0,1.7792954444885254,1766702519928
0,1.8014955520629883,1766702522720
0,1.8344178199768066,1766702525426
0,1.9742265939712524,1766702528216
0,1.837529182434082,1766702530982
0,1.6210769414901733,1766702533709
0,2.1693379878997803,1766702536508
0,1.9759998321533203,1766702539318
0,1.8078289031982422,1766702542127
0,2.010622501373291,1766702544851
0,1.7739946842193604,1766702547643
0,1.9962670803070068,1766702550271
0,1.558885097503662,1766702552993
0,1.7588701248168945,1766702555618
0,1.8551521301269531,1766702558160
0,2.066053867340088,1766702560644
0,2.0414493083953857,1766702563177
0,1.7790734767913818,1766702565894
0,2.0639400482177734,1766702568618
0,1.7959867715835571,1766702571077
0,1.8244349956512451,1766702573541
0,1.7919567823410034,1766702576113
