gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,31.0,1766876081688
0,31.0,1766876082425
0,31.0,1766876083069
0,31.0,1766876083708
0,31.0,1766876084356
0,31.0,1766876085008
0,31.0,1766876085668
0,31.0,1766876086317
0,31.0,1766876086968
0,31.0,1766876087610
0,31.0,1766876088265
0,31.0,1766876088935
0,31.0,1766876089581
0,31.0,1766876090224
0,31.0,1766876090978
0,31.0,1766876091621
0,31.0,1766876092274
0,31.0,1766876092921
0,31.0,1766876093560
0,31.0,1766876094220
0,31.0,1766876094875
0,31.0,1766876095534
0,31.0,1766876096311
0,31.0,1766876096948
0,31.0,1766876097611
0,31.0,1766876098251
0,31.0,1766876098905
0,31.0,1766876099540
0,31.0,1766876100180
0,31.0,1766876100815
0,31.0,1766876101471
0,31.0,1766876102109
0,31.0,1766876102748
0,31.0,1766876103390
0,31.0,1766876104037
0,31.0,1766876104679
0,31.0,1766876105338
0,31.0,1766876106007
0,31.0,1766876106654
0,31.0,1766876107404
0,30.0,1766876108041
0,30.0,1766876108693
0,30.0,1766876109339
0,30.0,1766876110000
0,31.0,1766876110680
0,30.0,1766876111325
0,30.0,1766876111980
0,30.0,1766876112639
0,30.0,1766876113361
0,30.0,1766876114024
0,30.0,1766876114664
0,30.0,1766876115318
0,30.0,1766876115967
0,30.0,1766876116610
0,30.0,1766876117257
0,30.0,1766876117908
0,30.0,1766876118551
0,30.0,1766876119206
0,30.0,1766876119859
0,30.0,1766876120514
0,30.0,1766876121144
0,30.0,1766876121795
0,30.0,1766876122449
0,30.0,1766876123104
0,30.0,1766876123861
0,30.0,1766876124496
0,30.0,1766876125143
0,30.0,1766876125795
0,30.0,1766876126448
0,30.0,1766876127121
0,30.0,1766876127761
0,30.0,1766876128423
0,30.0,1766876129119
0,30.0,1766876129901
0,30.0,1766876130571
0,30.0,1766876131229
0,30.0,1766876131859
0,30.0,1766876132522
0,30.0,1766876133180
0,30.0,1766876133826
0,30.0,1766876134465
0,30.0,1766876135118
0,30.0,1766876135751
0,30.0,1766876136397
0,30.0,1766876137026
0,30.0,1766876137669
0,30.0,1766876138312
0,30.0,1766876138963
0,30.0,1766876139616
0,30.0,1766876140271
0,30.0,1766876141046
0,30.0,1766876141679
0,30.0,1766876142330
0,30.0,1766876142989
0,30.0,1766876143636
0,30.0,1766876144318
0,30.0,1766876144991
0,30.0,1766876145655
0,30.0,1766876146394
0,30.0,1766876147125
0,30.0,1766876147780
0,30.0,1766876148426
0,30.0,1766876149071
0,30.0,1766876149702
0,30.0,1766876150359
0,30.0,1766876151019
0,30.0,1766876151661
0,30.0,1766876152311
0,30.0,1766876152960
0,30.0,1766876153599
0,30.0,1766876154259
0,30.0,1766876154893
0,30.0,1766876155543
0,30.0,1766876156182
0,30.0,1766876156829
0,30.0,1766876157578
0,30.0,1766876158256
0,30.0,1766876158898
0,30.0,1766876159533
0,30.0,1766876160185
0,30.0,1766876160853
0,30.0,1766876161494
0,30.0,1766876162148
0,30.0,1766876162816
0,30.0,1766876163534
0,30.0,1766876164171
0,30.0,1766876164830
0,30.0,1766876165492
0,30.0,1766876166124
0,30.0,1766876166778
0,30.0,1766876167430
0,30.0,1766876168089
0,30.0,1766876168739
0,30.0,1766876169390
0,30.0,1766876170040
0,30.0,1766876170691
0,30.0,1766876171333
0,30.0,1766876171990
0,30.0,1766876172650
0,30.0,1766876173302
0,30.0,1766876174073
0,30.0,1766876174704
0,30.0,1766876175349
0,30.0,1766876176005
0,30.0,1766876176654
0,30.0,1766876177327
0,30.0,1766876177982
0,30.0,1766876178642
0,30.0,1766876179302
0,30.0,1766876180060
0,30.0,1766876180724
0,30.0,1766876181357
0,30.0,1766876182012
0,30.0,1766876182656
0,30.0,1766876183317
0,30.0,1766876183961
0,30.0,1766876184605
0,30.0,1766876185239
0,30.0,1766876185894
0,30.0,1766876186551
0,30.0,1766876187203
0,30.0,1766876187851
0,30.0,1766876188503
0,30.0,1766876189164
0,30.0,1766876189805
0,30.0,1766876190478
0,30.0,1766876191252
0,30.0,1766876191899
