gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,66.0,1766702820070
0,66.0,1766702821049
0,66.0,1766702822365
0,67.0,1766702823351
0,66.0,1766702824277
0,66.0,1766702825576
0,66.0,1766702826399
0,66.0,1766702827492
0,66.0,1766702828623
0,67.0,1766702829467
0,66.0,1766702830768
0,66.0,1766702831738
0,66.0,1766702832619
0,66.0,1766702833900
0,66.0,1766702834768
0,66.0,1766702835973
0,67.0,1766702837001
0,67.0,1766702837735
0,66.0,1766702838794
0,66.0,1766702839754
0,66.0,1766702840592
0,67.0,1766702841672
0,66.0,1766702842622
0,65.0,1766702843402
0,66.0,1766702844361
0,67.0,1766702845303
0,66.0,1766702846077
0,66.0,1766702847148
0,66.0,1766702848043
0,66.0,1766702848806
0,66.0,1766702849721
0,66.0,1766702850650
0,66.0,1766702851310
0,66.0,1766702852329
0,65.0,1766702853440
0,65.0,1766702854069
0,66.0,1766702854893
0,66.0,1766702855995
0,67.0,1766702856656
0,66.0,1766702857403
0,67.0,1766702858639
0,66.0,1766702859415
0,66.0,1766702860208
0,66.0,1766702861346
0,66.0,1766702862035
0,66.0,1766702862842
0,66.0,1766702864086
0,66.0,1766702864782
0,66.0,1766702865621
0,66.0,1766702866768
0,66.0,1766702867569
0,66.0,1766702868735
0,67.0,1766702869803
0,66.0,1766702870785
0,66.0,1766702872107
0,66.0,1766702872958
0,67.0,1766702874158
0,66.0,1766702875054
0,65.0,1766702875962
0,67.0,1766702877197
0,66.0,1766702878019
0,66.0,1766702879164
0,67.0,1766702880109
0,66.0,1766702880975
0,66.0,1766702882148
0,67.0,1766702883092
0,66.0,1766702884076
0,67.0,1766702885224
0,66.0,1766702886093
0,66.0,1766702887144
0,66.0,1766702887987
0,67.0,1766702888946
0,66.0,1766702890113
0,66.0,1766702890950
0,67.0,1766702891987
0,66.0,1766702893081
0,67.0,1766702893880
0,66.0,1766702895074
0,66.0,1766702895978
0,66.0,1766702896928
0,66.0,1766702898150
0,66.0,1766702898928
0,67.0,1766702900014
0,66.0,1766702901087
0,66.0,1766702901869
0,66.0,1766702903221
0,67.0,1766702904143
0,66.0,1766702905082
0,66.0,1766702906331
0,66.0,1766702907077
0,66.0,1766702907999
0,67.0,1766702909044
0,67.0,1766702909737
0,66.0,1766702910801
