Loss,Context.TRAINING,None
0,2.3236937522888184,1766822832154
0,17.337499618530273,1766822832431
0,12.577775001525879,1766822832590
0,13.269723892211914,1766822832760
0,13.275131225585938,1766822832921
0,9.468769073486328,1766822833103
0,7.895709037780762,1766822833254
0,6.686225891113281,1766822833413
0,4.117762088775635,1766822833562
0,3.585318088531494,1766822833713
0,3.2357096672058105,1766822833863
0,2.7525153160095215,1766822834042
0,2.6116013526916504,1766822834196
0,2.4548628330230713,1766822834346
0,2.3479702472686768,1766822834691
0,2.3808841705322266,1766822834847
1,2.0159196853637695,1766822835007
1,2.2117996215820312,1766822835165
1,2.228912115097046,1766822835326
1,2.0584378242492676,1766822835488
1,2.065371513366699,1766822835639
1,1.9230589866638184,1766822835796
1,2.081977367401123,1766822835950
1,1.8780748844146729,1766822836123
1,2.075911045074463,1766822836282
1,1.89603590965271,1766822836457
1,1.9180526733398438,1766822836629
1,1.5985591411590576,1766822836797
1,1.721475601196289,1766822836970
1,1.7127983570098877,1766822837137
1,1.6760085821151733,1766822837328
1,1.6863343715667725,1766822837474
2,1.7544786930084229,1766822837637
2,1.5074107646942139,1766822837794
2,1.536801815032959,1766822837961
2,1.4600515365600586,1766822838117
2,1.6027437448501587,1766822838286
2,1.3942313194274902,1766822838436
2,1.3870172500610352,1766822838581
2,1.2450923919677734,1766822838733
2,1.3663718700408936,1766822838880
2,0.9595127105712891,1766822839037
2,1.320849895477295,1766822839202
2,1.2015455961227417,1766822839354
2,1.1481189727783203,1766822839516
2,1.2055048942565918,1766822839664
2,1.0722955465316772,1766822839830
2,1.296123743057251,1766822839990
