gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0,1766873272109
0,0,1766873274487
0,0.02,1766873277113
0,0,1766873279820
0,0,1766873282424
0,0.08,1766873285012
0,0,1766873287585
0,0,1766873290210
0,0.03,1766873292920
0,9,1766873295723
0,0,1766873298197
0,0,1766873300925
0,0,1766873303521
0,0.02,1766873306093
0,0,1766873308804
0,0,1766873311578
0,0,1766873314164
0,0,1766873316887
0,0.03,1766873319420
0,0,1766873322116
0,0,1766873324850
0,0.1,1766873327465
0,0,1766873330118
0,0,1766873332853
0,0.09,1766873335528
0,0,1766873338240
0,0,1766873340951
0,0.02,1766873343566
0,0.07,1766873346248
0,0,1766873349077
0,0.08,1766873351680
0,0,1766873354320
0,0,1766873357071
0,0,1766873359800
0,0,1766873362632
0,0,1766873365138
0,0.09,1766873367847
0,0,1766873370427
0,0,1766873372980
0,0,1766873375699
0,8,1766873378338
0,0,1766873381082
0,0,1766873383899
0,0,1766873386613
0,0,1766873388995
0,0,1766873391497
0,0.03,1766873394122
0,0.08,1766873396690
0,0,1766873399323
0,0,1766873401716
0,0,1766873404282
0,0.02,1766873406857
0,0,1766873409497
0,0,1766873411962
0,0,1766873414568
0,8,1766873417133
0,0.03,1766873419729
0,0,1766873422313
0,0.09,1766873424121
