gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,1.0,1766698373012
0,0.82,1766698373952
0,0.86,1766698374789
0,1.0,1766698375534
0,1.0,1766698376327
0,1.0,1766698377140
0,1.0,1766698377896
0,0.85,1766698378766
0,0.84,1766698379703
0,1.0,1766698380476
0,1.0,1766698381464
0,0.99,1766698382431
0,0.85,1766698383267
0,0.82,1766698384203
0,1.0,1766698385086
0,0.86,1766698386092
1,0.85,1766698386970
1,1.0,1766698387901
1,1.0,1766698389095
1,1.0,1766698389928
1,0.83,1766698390551
1,0.96,1766698391429
1,0.87,1766698392047
1,0.83,1766698392533
1,0.83,1766698393189
1,0.81,1766698393903
1,1.0,1766698394447
1,0.97,1766698395017
1,1.0,1766698396189
1,1.0,1766698396781
1,1.0,1766698397229
1,0.99,1766698397639
2,0.82,1766698398172
2,1.0,1766698398908
2,1.0,1766698399330
2,0.85,1766698399771
2,1.0,1766698400364
2,1.0,1766698400935
2,0.85,1766698401426
2,0.83,1766698401890
2,1.0,1766698402505
2,0.94,1766698403222
2,1.0,1766698403782
2,1.0,1766698404333
2,1.0,1766698404995
2,0.89,1766698405936
2,0.82,1766698406481
2,0.97,1766698407080
3,0.99,1766698407774
3,0.99,1766698408523
3,0.83,1766698409151
3,0.82,1766698409928
3,1.0,1766698410820
3,0.85,1766698411552
3,0.98,1766698412359
3,1.0,1766698413147
3,0.96,1766698413880
3,0.82,1766698414953
3,0.9,1766698415877
3,0.96,1766698416521
3,0.98,1766698417433
3,1.0,1766698418371
3,0.83,1766698419109
3,0.85,1766698420152
4,1.0,1766698420741
4,1.0,1766698421510
4,0.85,1766698422662
4,0.81,1766698423567
4,0.87,1766698424443
4,1.0,1766698425524
4,1.0,1766698426348
4,1.0,1766698427253
4,0.86,1766698428510
4,1.0,1766698429271
4,0.9,1766698430185
4,0.86,1766698431173
4,0.84,1766698431946
4,0.85,1766698432907
4,0.87,1766698433937
4,1.0,1766698434754
