gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766569522547
0,0.0,1766569523111
0,0.0,1766569523612
0,0.0,1766569524104
0,0.0,1766569524726
0,0.0,1766569525227
0,0.0,1766569525796
0,0.0,1766569526405
0,0.0,1766569527005
0,0.0,1766569527768
0,0.0,1766569528377
0,0.0,1766569529066
0,0.0,1766569529709
0,0.0,1766569530394
0,0.0,1766569531062
0,0.0,1766569531692
0,0.0,1766569532371
0,0.0,1766569533067
0,0.0,1766569533755
0,0.0,1766569534419
0,0.0,1766569535102
0,0.0,1766569535779
0,0.0,1766569536404
0,0.0,1766569537130
0,0.0,1766569537769
0,0.0,1766569538447
0,0.0,1766569539145
0,0.0,1766569539730
0,0.0,1766569540447
0,0.0,1766569541139
0,0.0,1766569541813
0,0.0,1766569542528
0,0.0,1766569543228
0,0.0,1766569543865
0,0.0,1766569544482
0,0.0,1766569545163
0,0.0,1766569545886
0,0.0,1766569546593
0,0.0,1766569547189
0,0.0,1766569547893
0,0.0,1766569548619
0,0.0,1766569549398
0,0.0,1766569550039
0,0.0,1766569550756
0,0.0,1766569551427
0,0.0,1766569552056
0,0.0,1766569552831
0,0.0,1766569553422
0,0.0,1766569554118
0,0.0,1766569554798
0,0.0,1766569555476
0,0.0,1766569556128
0,0.0,1766569556861
0,0.0,1766569557445
0,0.0,1766569558137
0,0.0,1766569558774
0,0.0,1766569559475
0,0.0,1766569560084
0,0.0,1766569560816
0,0.0,1766569561496
0,0.0,1766569562202
0,0.0,1766569562895
0,0.0,1766569563630
0,0.0,1766569564299
0,0.0,1766569565013
0,0.0,1766569565776
0,0.0,1766569566456
0,0.0,1766569567153
0,0.0,1766569567794
0,0.0,1766569568464
0,0.0,1766569569157
0,0.0,1766569569856
0,0.0,1766569570408
0,0.0,1766569571076
0,0.0,1766569571820
0,0.0,1766569572444
0,0.0,1766569573196
0,0.0,1766569573882
0,0.0,1766569574539
0,0.0,1766569575241
0,0.0,1766569576003
0,0.0,1766569576805
0,0.0,1766569577390
0,0.0,1766569578109
0,0.0,1766569578800
0,0.0,1766569579423
0,0.0,1766569580181
0,0.0,1766569580793
0,0.0,1766569581486
0,0.0,1766569582178
0,0.0,1766569582741
0,0.0,1766569583474
0,0.0,1766569584109
0,0.0,1766569584845
0,0.0,1766569585479
0,0.0,1766569586283
0,0.0,1766569586891
0,0.0,1766569587598
0,0.0,1766569588286
0,0.0,1766569588838
0,0.0,1766569589581
0,0.0,1766569590190
0,0.0,1766569590944
0,0.0,1766569591661
0,0.0,1766569592342
0,0.0,1766569593005
0,0.0,1766569593755
0,0.0,1766569594368
0,0.0,1766569595048
0,0.0,1766569595767
0,0.0,1766569596445
0,0.0,1766569597187
0,0.0,1766569597880
0,0.0,1766569598487
0,0.0,1766569599181
0,0.0,1766569599947
0,0.0,1766569600534
0,0.0,1766569601323
0,0.0,1766569601925
0,0.0,1766569602557
0,0.0,1766569603251
0,0.0,1766569604003
0,0.0,1766569604610
0,0.0,1766569605325
0,0.0,1766569605940
0,0.0,1766569606695
