Loss,Context.TRAINING,None
0,2.319080352783203,1766818613715
0,74.30673217773438,1766818614120
0,71.05300903320312,1766818614447
0,74.11984252929688,1766818614762
0,55.18470764160156,1766818615072
0,52.767066955566406,1766818615382
0,51.40410614013672,1766818615706
0,17.42438507080078,1766818616019
0,11.9486083984375,1766818616345
0,9.407486915588379,1766818616668
0,9.482688903808594,1766818616982
0,4.950434684753418,1766818617326
0,4.897974967956543,1766818617649
0,4.041426658630371,1766818617971
0,4.010883331298828,1766818618287
0,4.725277900695801,1766818618603
0,3.266371011734009,1766818618917
0,3.4668068885803223,1766818619233
0,3.091674327850342,1766818619552
0,2.6631064414978027,1766818619881
0,2.8543918132781982,1766818620205
0,2.7626426219940186,1766818620536
0,2.5210886001586914,1766818620866
0,2.8257503509521484,1766818621209
0,2.3952882289886475,1766818621549
0,2.3035988807678223,1766818621876
0,2.4950358867645264,1766818622215
0,2.3506245613098145,1766818622563
0,2.2500157356262207,1766818622887
0,2.1769027709960938,1766818623213
0,2.2302355766296387,1766818623530
0,2.2839574813842773,1766818623853
0,2.178443670272827,1766818624180
0,2.4160592555999756,1766818624509
0,2.065225124359131,1766818624831
0,2.2003722190856934,1766818625170
0,2.2423431873321533,1766818625514
0,2.104013681411743,1766818625835
0,2.078742504119873,1766818626160
0,2.0780954360961914,1766818626482
0,2.328305721282959,1766818626823
0,2.1451520919799805,1766818627149
0,2.022505760192871,1766818627467
0,2.0236408710479736,1766818627784
0,2.223820209503174,1766818628113
0,2.1548807621002197,1766818628452
0,2.0819244384765625,1766818628791
0,1.9585703611373901,1766818629116
0,2.2379636764526367,1766818629434
0,2.0162301063537598,1766818629751
0,2.033381700515747,1766818630084
0,1.9568867683410645,1766818630436
0,2.018275737762451,1766818630769
0,1.936355710029602,1766818631100
0,2.323941946029663,1766818631435
0,1.917342185974121,1766818631756
0,1.8089028596878052,1766818632095
0,1.8267638683319092,1766818632426
0,2.061394214630127,1766818632760
0,1.9603281021118164,1766818633078
0,1.967005968093872,1766818633402
0,1.8385226726531982,1766818633758
0,1.9959218502044678,1766818634092
0,2.1845669746398926,1766818634434
0,1.8414075374603271,1766818634767
0,1.7623889446258545,1766818635098
0,1.9262373447418213,1766818635438
0,1.952185869216919,1766818635781
0,1.9617221355438232,1766818636107
0,2.044896125793457,1766818636449
0,1.8258821964263916,1766818636784
0,1.7628282308578491,1766818637107
0,1.587599277496338,1766818637435
0,1.761808156967163,1766818637766
0,1.8062050342559814,1766818638110
0,1.703615665435791,1766818638422
0,1.4735599756240845,1766818638752
0,1.8825740814208984,1766818639084
0,1.6858956813812256,1766818639405
0,1.6690385341644287,1766818639742
0,1.5379784107208252,1766818640084
0,1.5472052097320557,1766818640412
0,1.531110167503357,1766818640731
0,1.5483378171920776,1766818641064
0,1.5767781734466553,1766818641395
0,1.5762523412704468,1766818641729
0,1.4754284620285034,1766818642055
0,1.7528421878814697,1766818642384
0,1.5541901588439941,1766818642711
0,1.6048848628997803,1766818643070
0,1.242113471031189,1766818643395
0,1.674853801727295,1766818643732
0,1.7573909759521484,1766818644058
0,1.6475391387939453,1766818644380
0,1.7337167263031006,1766818644732
0,1.605226755142212,1766818645072
0,1.5442140102386475,1766818645423
0,1.4227268695831299,1766818645760
0,1.4174141883850098,1766818646093
0,1.5392239093780518,1766818646448
0,1.512331485748291,1766818646770
0,1.4832873344421387,1766818647105
0,1.4819297790527344,1766818647460
0,1.6844797134399414,1766818647785
0,1.512038230895996,1766818648115
0,1.376279354095459,1766818648454
0,1.4788482189178467,1766818648791
0,1.289898157119751,1766818649115
0,1.4426833391189575,1766818649429
0,1.3985856771469116,1766818649749
0,1.462054967880249,1766818650073
0,0.940757691860199,1766818650402
0,1.3127332925796509,1766818650753
0,1.0614440441131592,1766818651086
0,1.0720956325531006,1766818651435
0,1.2182319164276123,1766818651774
0,1.5805035829544067,1766818652127
0,1.7891714572906494,1766818652466
0,1.2727184295654297,1766818652813
0,1.5107252597808838,1766818653145
0,1.5028800964355469,1766818653491
0,1.285264015197754,1766818653834
0,1.187394142150879,1766818654175
0,1.392331838607788,1766818654511
0,1.0983173847198486,1766818654932
0,1.1750998497009277,1766818655262
0,1.4288769960403442,1766818655601
0,1.1445664167404175,1766818655923
0,1.3919167518615723,1766818656264
0,1.350940227508545,1766818656599
0,1.7411938905715942,1766818656930
0,1.3399072885513306,1766818657267
0,1.4861723184585571,1766818657587
0,1.1984655857086182,1766818657923
0,1.164276361465454,1766818658248
0,1.4555312395095825,1766818658589
0,1.5716049671173096,1766818658919
0,1.2828301191329956,1766818659266
0,1.208249807357788,1766818659602
0,1.1449682712554932,1766818659935
0,1.4291572570800781,1766818660275
0,1.6725460290908813,1766818660601
0,1.307396411895752,1766818660943
0,1.5396385192871094,1766818661289
0,1.1791496276855469,1766818661616
0,1.4555156230926514,1766818661984
0,0.9589002132415771,1766818662306
0,1.128084421157837,1766818662661
0,1.3576738834381104,1766818662998
0,1.3451379537582397,1766818663337
0,0.992048442363739,1766818663664
0,1.2020456790924072,1766818664032
0,1.183797836303711,1766818664355
0,0.9842621684074402,1766818664687
0,0.8382400274276733,1766818665030
0,1.0175906419754028,1766818665365
0,1.2235455513000488,1766818665686
0,0.9556137919425964,1766818666006
0,0.9385002851486206,1766818666338
0,0.6733518838882446,1766818666707
0,1.1390719413757324,1766818667062
0,1.2203880548477173,1766818667391
0,0.8786293268203735,1766818667718
0,0.7779335975646973,1766818668057
0,1.1007474660873413,1766818668428
0,1.2451932430267334,1766818668757
0,1.3735287189483643,1766818669102
0,1.0037424564361572,1766818669462
