cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,4.3,1766818613594
0,4.3,1766818613986
0,4.4,1766818614294
0,4.1,1766818614620
0,4.6,1766818614935
0,4.4,1766818615246
0,4.3,1766818615557
0,4.4,1766818615880
0,4.4,1766818616192
0,4.2,1766818616519
0,4.3,1766818616841
0,4.4,1766818617156
0,4.4,1766818617500
0,4.4,1766818617823
0,4.4,1766818618145
0,4.3,1766818618461
0,4.6,1766818618777
0,4.3,1766818619092
0,4.4,1766818619408
0,4.4,1766818619727
0,4.4,1766818620053
0,4.5,1766818620379
0,4.5,1766818620709
0,4.4,1766818621041
0,4.2,1766818621383
0,4.5,1766818621721
0,4.3,1766818622050
0,4.4,1766818622389
0,4.1,1766818622736
0,4.4,1766818623062
0,4.4,1766818623387
0,4.5,1766818623705
0,4.5,1766818624026
0,4.4,1766818624353
0,4.6,1766818624683
0,4.5,1766818625005
0,4.3,1766818625343
0,4.3,1766818625688
0,4.4,1766818626009
0,4.4,1766818626334
0,4.3,1766818626657
0,4.2,1766818626996
0,4.4,1766818627324
0,4.4,1766818627642
0,4.6,1766818627958
0,4.2,1766818628286
0,4.3,1766818628626
0,4.4,1766818628966
0,4.4,1766818629290
0,4.4,1766818629608
0,4.3,1766818629927
0,4.4,1766818630258
0,4.3,1766818630611
0,4.3,1766818630943
0,4.5,1766818631273
0,4.4,1766818631610
0,4.7,1766818631931
0,4.3,1766818632271
0,4.6,1766818632601
0,4.3,1766818632936
0,4.6,1766818633253
0,4.5,1766818633576
0,4.1,1766818633933
0,4.5,1766818634266
0,4.1,1766818634609
0,4.5,1766818634942
0,4.3,1766818635272
0,4.5,1766818635612
0,4.4,1766818635956
0,4.5,1766818636283
0,4.2,1766818636624
0,4.5,1766818636959
0,4.5,1766818637283
0,4.3,1766818637610
0,4.3,1766818637939
0,4.4,1766818638285
0,4.8,1766818638596
0,4.3,1766818638927
0,4.5,1766818639258
0,4.6,1766818639579
0,4.3,1766818639916
0,4.5,1766818640259
0,4.8,1766818640587
0,4.6,1766818640906
0,4.5,1766818641238
0,4.3,1766818641569
0,4.3,1766818641902
0,4.3,1766818642230
0,4.5,1766818642558
0,4.5,1766818642886
0,4.3,1766818643244
0,4.5,1766818643570
0,4.4,1766818643906
0,4.4,1766818644233
0,4.4,1766818644554
0,4.1,1766818644906
0,4.4,1766818645247
0,4.3,1766818645597
0,4.3,1766818645935
0,4.5,1766818646268
0,4.3,1766818646624
0,4.6,1766818646946
0,4.5,1766818647280
0,4.3,1766818647635
0,4.6,1766818647961
0,4.4,1766818648291
0,4.5,1766818648630
0,4.4,1766818648968
0,4.5,1766818649291
0,4.3,1766818649605
0,4.4,1766818649924
0,4.4,1766818650247
0,4.4,1766818650576
0,4.4,1766818650928
0,4.5,1766818651260
0,4.2,1766818651610
0,4.5,1766818651949
0,4.2,1766818652302
0,4.5,1766818652641
0,4.6,1766818652988
0,4.4,1766818653321
0,4.1,1766818653665
0,4.2,1766818654008
0,4.2,1766818654350
0,4.5,1766818654687
0,4.2,1766818655106
0,4.3,1766818655436
0,4.3,1766818655776
0,4.5,1766818656098
0,4.2,1766818656438
0,4.3,1766818656774
0,4.3,1766818657104
0,4.2,1766818657443
0,4.4,1766818657761
0,4.3,1766818658100
0,4.3,1766818658425
0,4.3,1766818658764
0,4.3,1766818659094
0,4.3,1766818659441
0,4.2,1766818659777
0,4.4,1766818660111
0,5.3,1766818660450
0,5.2,1766818660777
0,4.6,1766818661119
0,4.2,1766818661465
0,4.4,1766818661793
0,4.2,1766818662160
0,4.4,1766818662480
0,4.2,1766818662836
0,4.4,1766818663172
0,4.5,1766818663512
0,4.5,1766818663840
0,4.2,1766818664208
0,4.4,1766818664531
0,4.3,1766818664861
0,4.3,1766818665204
0,4.5,1766818665540
0,4.3,1766818665860
0,4.4,1766818666182
0,4.4,1766818666513
0,4.5,1766818666882
0,4.3,1766818667236
0,4.6,1766818667567
0,4.4,1766818667893
0,4.4,1766818668231
0,4.1,1766818668602
0,4.2,1766818668934
0,4.5,1766818669277
0,4.5,1766818669638
0,4.4,1766818669972
0,4.4,1766818670315
0,4.4,1766818670657
0,4.4,1766818670984
0,4.4,1766818671361
0,4.4,1766818671687
0,4.2,1766818672030
0,4.3,1766818672361
0,4.5,1766818672698
0,4.0,1766818673069
0,4.2,1766818673423
0,4.3,1766818673749
0,4.5,1766818674080
0,4.7,1766818674399
0,4.4,1766818674709
0,4.5,1766818675032
0,4.4,1766818675352
0,4.4,1766818675672
0,4.4,1766818676006
0,4.5,1766818676342
0,4.4,1766818676690
0,4.4,1766818677018
0,4.3,1766818677369
0,4.4,1766818677687
0,4.3,1766818678021
0,4.5,1766818678355
0,4.1,1766818678706
0,4.3,1766818679040
0,4.5,1766818679371
0,4.3,1766818679709
0,4.5,1766818680047
0,4.2,1766818680397
0,4.4,1766818680741
0,4.6,1766818681071
0,4.6,1766818681413
0,4.3,1766818681770
0,4.4,1766818682107
0,4.5,1766818682452
0,4.2,1766818682784
0,4.6,1766818683103
0,4.3,1766818683432
0,4.4,1766818683773
0,4.4,1766818684110
0,4.4,1766818684449
0,4.5,1766818684795
0,4.5,1766818685122
0,4.6,1766818685457
0,4.4,1766818685803
0,4.2,1766818686156
0,4.4,1766818686491
0,4.3,1766818686824
0,4.5,1766818687166
0,4.5,1766818687500
0,4.4,1766818687828
0,4.4,1766818688170
0,4.6,1766818688507
0,4.2,1766818688835
0,4.6,1766818689174
0,4.2,1766818689518
0,4.5,1766818689847
0,4.3,1766818690173
0,4.3,1766818690524
0,4.5,1766818690848
0,4.4,1766818691185
0,4.3,1766818691538
0,4.7,1766818691873
0,4.5,1766818692207
0,4.7,1766818692524
0,4.6,1766818692841
0,4.4,1766818693183
0,4.1,1766818693533
0,4.2,1766818693870
0,4.5,1766818694207
0,4.3,1766818694546
0,4.3,1766818694892
0,4.3,1766818695232
0,4.6,1766818695554
0,4.3,1766818695905
0,4.3,1766818696246
0,4.6,1766818696566
0,4.5,1766818696902
0,4.5,1766818697230
0,4.5,1766818697566
0,4.5,1766818697891
0,4.4,1766818698224
0,4.2,1766818698550
0,4.6,1766818698879
0,4.3,1766818699234
0,4.7,1766818699558
0,4.2,1766818699893
0,4.5,1766818700254
0,4.5,1766818700604
0,4.2,1766818700945
0,4.2,1766818701293
0,4.5,1766818701623
0,4.6,1766818701956
0,4.3,1766818702307
0,4.4,1766818702644
0,4.4,1766818702965
0,4.4,1766818703304
0,4.2,1766818703673
0,4.2,1766818704014
0,4.6,1766818704348
0,4.5,1766818704690
0,4.4,1766818705027
0,4.4,1766818705354
0,4.6,1766818705693
0,5.6,1766818706031
0,4.4,1766818706365
0,4.4,1766818706700
0,4.3,1766818707027
0,4.6,1766818707364
0,4.6,1766818707704
0,4.5,1766818708052
0,4.5,1766818708394
0,4.4,1766818708731
0,4.4,1766818709096
0,4.4,1766818709425
0,4.6,1766818709759
0,4.5,1766818710090
0,4.4,1766818710424
0,4.6,1766818710755
0,4.6,1766818711089
0,4.5,1766818711433
0,4.6,1766818711775
0,4.4,1766818712117
0,4.6,1766818712464
0,4.5,1766818712792
0,4.3,1766818713144
0,4.7,1766818713476
0,4.2,1766818713817
0,4.7,1766818714156
0,4.3,1766818714487
0,4.5,1766818714822
0,4.4,1766818715149
0,4.5,1766818715481
0,4.3,1766818715823
0,4.7,1766818716151
0,4.5,1766818716484
0,4.2,1766818716838
0,4.5,1766818717172
0,4.4,1766818717510
0,4.4,1766818717872
0,4.4,1766818718214
0,4.6,1766818718563
0,4.4,1766818718896
0,4.5,1766818719235
0,4.4,1766818719560
0,4.5,1766818719889
0,4.7,1766818720232
0,5.7,1766818720564
0,4.6,1766818720935
0,4.5,1766818721292
0,4.4,1766818721623
0,4.5,1766818721953
0,4.1,1766818722300
0,4.4,1766818722626
0,4.5,1766818722979
0,4.2,1766818723349
0,4.5,1766818723678
0,4.5,1766818724033
0,4.7,1766818724375
0,4.3,1766818724738
0,4.2,1766818725092
0,4.3,1766818725450
0,4.4,1766818725794
0,4.2,1766818726167
0,4.4,1766818726511
0,4.5,1766818726850
0,4.5,1766818727212
0,4.4,1766818727544
0,4.3,1766818727897
0,4.2,1766818728241
0,4.4,1766818728607
0,4.4,1766818728929
0,4.3,1766818729252
0,4.2,1766818729616
0,4.3,1766818729942
0,4.2,1766818730273
0,4.2,1766818730601
0,4.2,1766818730928
0,4.4,1766818731300
0,4.2,1766818731707
0,4.1,1766818732081
0,4.2,1766818732458
0,4.4,1766818732803
0,4.4,1766818733180
0,4.4,1766818733560
0,4.1,1766818733975
0,4.2,1766818734310
0,4.4,1766818734633
0,4.5,1766818734969
0,4.4,1766818735343
0,4.2,1766818735718
0,4.0,1766818736122
0,4.2,1766818736499
0,4.4,1766818736841
0,4.2,1766818737234
0,4.3,1766818737584
0,4.3,1766818737945
0,4.2,1766818738347
0,4.4,1766818738694
0,4.2,1766818739068
0,4.7,1766818739403
0,4.3,1766818739771
0,4.4,1766818740108
0,4.4,1766818740497
0,4.7,1766818740843
0,4.0,1766818741307
0,4.3,1766818741644
0,4.3,1766818741990
0,4.1,1766818742418
0,4.0,1766818742779
0,4.3,1766818743130
0,4.4,1766818743453
0,4.1,1766818743834
0,4.2,1766818744236
0,4.2,1766818744596
0,4.5,1766818744930
0,4.3,1766818745279
0,3.8,1766818745749
0,4.3,1766818746085
0,4.0,1766818746537
0,4.3,1766818746901
0,4.5,1766818747241
0,4.3,1766818747586
0,4.0,1766818747946
0,4.6,1766818748290
0,4.1,1766818748652
0,4.8,1766818748984
0,4.4,1766818749343
0,3.9,1766818749756
0,4.0,1766818750183
0,4.5,1766818750523
0,4.3,1766818750883
0,4.0,1766818751340
0,4.3,1766818751678
0,4.2,1766818752052
0,4.3,1766818752432
0,4.3,1766818752801
0,4.3,1766818753165
0,4.2,1766818753563
0,4.0,1766818753935
0,4.2,1766818754285
0,4.3,1766818754641
0,4.2,1766818754991
0,4.2,1766818755359
0,4.5,1766818755684
0,4.5,1766818756061
0,4.2,1766818756450
0,4.3,1766818756813
0,4.2,1766818757206
0,4.3,1766818757581
0,4.4,1766818757947
0,4.1,1766818758339
0,4.6,1766818758684
0,4.3,1766818759059
0,4.0,1766818759398
0,3.9,1766818759793
0,3.9,1766818760267
0,4.3,1766818760646
0,4.4,1766818760998
0,4.3,1766818761350
0,4.3,1766818761743
0,4.1,1766818762087
0,4.3,1766818762463
0,4.2,1766818762825
0,4.3,1766818763213
0,4.2,1766818763566
0,4.5,1766818763916
0,4.2,1766818764318
0,4.1,1766818764749
0,4.3,1766818765146
0,4.2,1766818765572
0,4.4,1766818765942
0,4.2,1766818766324
0,4.2,1766818766718
0,4.1,1766818767112
0,4.3,1766818767503
0,4.2,1766818767895
0,4.2,1766818768266
0,4.6,1766818768621
0,4.1,1766818769043
0,3.9,1766818769471
0,4.7,1766818769802
0,4.3,1766818770151
0,4.4,1766818770536
0,4.2,1766818770949
0,3.9,1766818771391
0,4.2,1766818771740
0,4.4,1766818772110
0,3.9,1766818772567
0,4.5,1766818772913
0,3.9,1766818773346
0,4.3,1766818773703
0,4.4,1766818774087
0,4.3,1766818774445
0,4.2,1766818774867
0,4.4,1766818775226
0,4.3,1766818775600
0,4.3,1766818775995
0,3.7,1766818776496
0,4.5,1766818776833
0,4.3,1766818777207
0,4.5,1766818777587
0,3.9,1766818778033
0,4.6,1766818778373
0,4.0,1766818778745
0,4.4,1766818779106
0,4.2,1766818779514
0,4.3,1766818779896
0,4.8,1766818780362
0,5.1,1766818780740
0,4.6,1766818781084
0,4.0,1766818781541
0,4.2,1766818781909
0,4.4,1766818782289
0,4.2,1766818782658
0,4.1,1766818783021
0,4.3,1766818783398
0,4.2,1766818783839
0,4.3,1766818784231
0,4.7,1766818784598
0,3.9,1766818785001
0,4.3,1766818785402
0,4.8,1766818785750
0,4.1,1766818786139
0,4.0,1766818786600
0,4.5,1766818787003
0,4.2,1766818787413
0,4.5,1766818787756
0,4.0,1766818788217
0,4.2,1766818788611
0,3.7,1766818789084
0,4.6,1766818789421
0,4.4,1766818789770
0,4.2,1766818790188
0,4.3,1766818790583
0,4.3,1766818790984
0,4.2,1766818791391
0,4.0,1766818791790
0,4.5,1766818792161
0,4.3,1766818792576
0,4.4,1766818792927
0,4.5,1766818793269
0,4.0,1766818793703
0,4.0,1766818794159
0,4.3,1766818794540
0,3.8,1766818794995
0,4.3,1766818795362
0,4.4,1766818795697
0,4.3,1766818796071
0,4.3,1766818796547
0,4.2,1766818796951
0,4.2,1766818797305
0,4.4,1766818797675
0,4.0,1766818798106
0,4.4,1766818798466
0,4.1,1766818798908
0,4.4,1766818799288
0,4.1,1766818799695
0,4.3,1766818800072
0,4.1,1766818800543
0,4.1,1766818800916
0,4.2,1766818801313
0,4.4,1766818801697
0,4.5,1766818802077
0,4.2,1766818802453
0,4.3,1766818802869
0,4.1,1766818803268
0,4.4,1766818803655
0,4.0,1766818804112
0,4.5,1766818804479
0,4.4,1766818804842
0,3.9,1766818805338
0,4.4,1766818805704
0,4.3,1766818806067
0,4.2,1766818806453
0,4.2,1766818806822
0,4.3,1766818807343
0,3.7,1766818807792
0,4.5,1766818808151
0,4.0,1766818808520
0,4.5,1766818808878
0,3.9,1766818809347
0,4.2,1766818809749
0,4.3,1766818810100
0,4.2,1766818810481
0,4.4,1766818810862
0,4.6,1766818811223
0,4.1,1766818811639
0,4.3,1766818811998
0,4.3,1766818812388
0,4.7,1766818812747
0,4.4,1766818813136
0,4.3,1766818813550
0,4.1,1766818813958
0,4.2,1766818814366
0,4.1,1766818814796
0,4.2,1766818815175
0,4.0,1766818815635
0,4.4,1766818815983
0,4.1,1766818816431
0,4.4,1766818816766
0,4.1,1766818817157
0,4.4,1766818817584
0,4.2,1766818817992
0,4.2,1766818818336
0,4.1,1766818818756
0,4.2,1766818819128
0,4.0,1766818819584
0,4.3,1766818819919
0,3.9,1766818820423
0,4.2,1766818820763
0,4.1,1766818821208
0,4.3,1766818821623
0,4.4,1766818821988
0,3.9,1766818822451
0,4.3,1766818822817
0,4.6,1766818823169
0,3.8,1766818823631
0,4.6,1766818824000
0,4.5,1766818824355
0,4.4,1766818824751
0,4.4,1766818825143
0,4.2,1766818825541
0,4.0,1766818826016
0,3.9,1766818826463
0,4.3,1766818826841
0,4.2,1766818827229
0,4.1,1766818827693
0,4.3,1766818828067
0,4.1,1766818828433
0,4.5,1766818828821
0,4.4,1766818829180
0,4.2,1766818829570
0,4.3,1766818830032
0,4.2,1766818830478
0,4.0,1766818830869
0,4.5,1766818831240
0,4.0,1766818831657
0,4.6,1766818831992
0,4.3,1766818832393
0,4.3,1766818832766
0,3.6,1766818833289
0,4.5,1766818833626
0,4.1,1766818834033
0,4.2,1766818834391
0,4.3,1766818834836
0,4.2,1766818835251
0,4.3,1766818835660
0,4.1,1766818836069
0,4.2,1766818836461
0,3.9,1766818836932
0,4.5,1766818837291
0,4.0,1766818837696
0,4.4,1766818838062
0,4.0,1766818838526
0,4.0,1766818838982
0,4.4,1766818839327
0,4.0,1766818839745
0,4.3,1766818840126
0,5.5,1766818840511
0,4.3,1766818840930
0,4.5,1766818841273
0,4.4,1766818841626
0,4.2,1766818842054
0,4.0,1766818842542
0,4.6,1766818842871
0,3.9,1766818843276
0,4.0,1766818843746
0,4.4,1766818844101
0,4.1,1766818844512
0,4.1,1766818844939
0,4.1,1766818845322
0,4.3,1766818845692
0,4.2,1766818846054
0,4.3,1766818846436
0,4.2,1766818846804
0,4.4,1766818847177
0,4.2,1766818847590
0,4.3,1766818847982
0,3.8,1766818848426
0,4.1,1766818848822
0,4.3,1766818849197
0,4.4,1766818849548
0,4.2,1766818849920
0,4.3,1766818850332
0,4.1,1766818850781
0,3.9,1766818851166
