gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,27.0,1766867417267
0,27.0,1766867419558
0,27.0,1766867421750
0,27.0,1766867423998
0,27.0,1766867426250
0,27.0,1766867428507
0,27.0,1766867430860
0,27.0,1766867433162
0,28.0,1766867435810
0,28.0,1766867438132
0,28.0,1766867440285
0,28.0,1766867442186
0,28.0,1766867444408
0,28.0,1766867446660
0,28.0,1766867449045
0,28.0,1766867451273
0,28.0,1766867453670
0,28.0,1766867455868
0,29.0,1766867458040
0,29.0,1766867460326
0,28.0,1766867462344
0,28.0,1766867464473
0,29.0,1766867466676
0,29.0,1766867468887
0,29.0,1766867471235
0,29.0,1766867473351
0,29.0,1766867475493
0,29.0,1766867477746
0,29.0,1766867479761
0,29.0,1766867481969
0,29.0,1766867483885
0,29.0,1766867485844
0,29.0,1766867487596
0,29.0,1766867489641
0,29.0,1766867491631
0,29.0,1766867493569
0,29.0,1766867495690
0,29.0,1766867498027
0,29.0,1766867499756
0,29.0,1766867501444
0,29.0,1766867503548
0,29.0,1766867505380
0,29.0,1766867507372
0,29.0,1766867509267
0,29.0,1766867511022
0,29.0,1766867512896
0,29.0,1766867514858
0,29.0,1766867516817
0,29.0,1766867518703
0,30.0,1766867520730
0,30.0,1766867522492
0,30.0,1766867524199
0,30.0,1766867525900
0,30.0,1766867527578
0,30.0,1766867529230
0,30.0,1766867530896
0,30.0,1766867532609
0,30.0,1766867534107
0,30.0,1766867535813
0,30.0,1766867537691
0,30.0,1766867539308
0,30.0,1766867540878
0,30.0,1766867542458
0,30.0,1766867543975
0,30.0,1766867545608
0,30.0,1766867547259
0,30.0,1766867548764
0,30.0,1766867550452
0,30.0,1766867551943
0,30.0,1766867553788
0,30.0,1766867555176
0,30.0,1766867556557
0,30.0,1766867558290
0,30.0,1766867559909
0,30.0,1766867561238
0,30.0,1766867562869
0,30.0,1766867564380
0,30.0,1766867566094
0,30.0,1766867567828
0,30.0,1766867569502
0,30.0,1766867571012
0,30.0,1766867572722
0,30.0,1766867574394
0,30.0,1766867576204
0,30.0,1766867577680
0,30.0,1766867579207
0,30.0,1766867580819
0,30.0,1766867582219
0,30.0,1766867583507
0,30.0,1766867584822
0,30.0,1766867586364
0,30.0,1766867587621
0,30.0,1766867589011
0,30.0,1766867590574
0,30.0,1766867591939
0,30.0,1766867593051
0,30.0,1766867594459
0,30.0,1766867595576
0,30.0,1766867596869
0,30.0,1766867598058
0,30.0,1766867599276
0,30.0,1766867600567
0,30.0,1766867601817
0,30.0,1766867603036
0,30.0,1766867604662
0,30.0,1766867606149
0,30.0,1766867607363
0,30.0,1766867608689
0,30.0,1766867610008
0,30.0,1766867611347
0,30.0,1766867612713
0,30.0,1766867613876
0,30.0,1766867615104
0,30.0,1766867616402
0,30.0,1766867617540
0,30.0,1766867618775
0,30.0,1766867619945
0,30.0,1766867621229
0,30.0,1766867622399
0,30.0,1766867623474
0,30.0,1766867624463
0,30.0,1766867625597
0,30.0,1766867626666
0,30.0,1766867627686
0,30.0,1766867628668
0,30.0,1766867629754
0,30.0,1766867631077
0,30.0,1766867632410
0,30.0,1766867633596
0,30.0,1766867634672
0,31.0,1766867635806
