gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766867417303
0,0.0,1766867419599
0,0.0,1766867421795
0,0.0,1766867424037
0,0.0,1766867426291
0,0.0,1766867428551
0,0.0,1766867430902
0,0.0,1766867433206
0,0.0,1766867435855
0,0.0,1766867438174
0,0.0,1766867440326
0,0.0,1766867442229
0,0.0,1766867444452
0,0.0,1766867446704
0,0.0,1766867449088
0,0.0,1766867451317
0,0.0,1766867453711
0,0.0,1766867455914
0,0.0,1766867458084
0,0.0,1766867460368
0,0.0,1766867462391
0,0.0,1766867464515
0,0.0,1766867466719
0,0.0,1766867468931
0,0.0,1766867471279
0,0.0,1766867473393
0,0.0,1766867475537
0,0.0,1766867477789
0,0.0,1766867479802
0,0.0,1766867482011
0,0.0,1766867483926
0,0.0,1766867485886
0,0.0,1766867487639
0,0.0,1766867489683
0,0.0,1766867491673
0,0.0,1766867493612
0,0.0,1766867495735
0,0.0,1766867498072
0,0.0,1766867499796
0,0.0,1766867501487
0,0.0,1766867503591
0,0.0,1766867505422
0,0.0,1766867507415
0,0.0,1766867509309
0,0.0,1766867511066
0,0.0,1766867512939
0,0.0,1766867514902
0,0.0,1766867516860
0,0.0,1766867518746
0,0.0,1766867520774
0,0.0,1766867522537
0,0.0,1766867524241
0,0.0,1766867525942
0,0.0,1766867527621
0,0.0,1766867529272
0,0.0,1766867530940
0,0.0,1766867532652
0,0.0,1766867534149
0,0.0,1766867535857
0,0.0,1766867537733
0,0.0,1766867539352
0,0.0,1766867540920
0,0.0,1766867542500
0,0.0,1766867544018
0,0.0,1766867545651
0,0.0,1766867547303
0,0.0,1766867548806
0,0.0,1766867550495
0,0.0,1766867551986
0,0.0,1766867553833
0,0.0,1766867555219
0,0.0,1766867556601
0,0.0,1766867558336
0,0.0,1766867559953
0,0.0,1766867561279
0,0.0,1766867562911
0,0.0,1766867564422
0,0.0,1766867566137
0,0.0,1766867567874
0,0.0,1766867569546
0,0.0,1766867571055
0,0.0,1766867572767
0,0.0,1766867574435
0,0.0,1766867576245
0,0.0,1766867577724
0,0.0,1766867579251
0,0.0,1766867580862
0,0.0,1766867582265
0,0.0,1766867583551
0,0.0,1766867584864
0,0.0,1766867586409
0,0.0,1766867587663
0,0.0,1766867589056
0,0.0,1766867590618
0,0.0,1766867591982
0,0.0,1766867593095
0,0.0,1766867594501
0,0.0,1766867595622
0,0.0,1766867596911
0,0.0,1766867598103
0,0.0,1766867599322
0,0.0,1766867600612
0,0.0,1766867601860
0,0.0,1766867603076
0,0.0,1766867604705
0,0.0,1766867606192
0,0.0,1766867607407
0,0.0,1766867608731
0,0.0,1766867610051
0,0.0,1766867611391
0,0.0,1766867612757
0,0.0,1766867613917
0,0.0,1766867615150
0,0.0,1766867616445
0,0.0,1766867617584
0,0.0,1766867618819
0,0.0,1766867619990
0,0.0,1766867621270
0,0.0,1766867622441
0,0.0,1766867623517
0,0.0,1766867624508
0,0.0,1766867625638
0,0.0,1766867626709
0,0.0,1766867627730
0,0.0,1766867628712
0,0.0,1766867629799
0,0.0,1766867631119
0,0.0,1766867632454
0,0.0,1766867633637
0,0.0,1766867634717
0,0.0,1766867635849
0,0.0,1766867636982
0,0.0,1766867638044
0,0.0,1766867639337
0,0.0,1766867640466
0,0.0,1766867641651
0,0.0,1766867642834
0,0.0,1766867644161
0,0.0,1766867645471
0,0.0,1766867646664
0,0.0,1766867647698
0,0.0,1766867648671
0,0.0,1766867649748
0,0.0,1766867650896
0,0.0,1766867651905
0,0.0,1766867653000
0,0.0,1766867654107
0,0.0,1766867655284
0,0.0,1766867656161
0,0.0,1766867657138
0,0.0,1766867658154
0,0.0,1766867659160
0,0.0,1766867660063
0,0.0,1766867661108
0,0.0,1766867661959
0,0.0,1766867662872
0,0.0,1766867663641
0,0.0,1766867664601
0,0.0,1766867665816
0,0.0,1766867666660
0,0.0,1766867667793
0,0.0,1766867668566
0,0.0,1766867669400
0,0.0,1766867670228
0,0.0,1766867671084
0,0.0,1766867671812
0,0.0,1766867672795
0,0.0,1766867673747
0,0.0,1766867674486
0,0.0,1766867675395
0,0.0,1766867676239
0,0.0,1766867677010
0,0.0,1766867677969
0,0.0,1766867678808
0,0.0,1766867679742
0,0.0,1766867680474
0,0.0,1766867681571
0,0.0,1766867682325
0,0.0,1766867683187
0,0.0,1766867684131
0,0.0,1766867684849
0,0.0,1766867685474
0,0.0,1766867686467
0,0.0,1766867687275
0,0.0,1766867688082
0,0.0,1766867688924
0,0.0,1766867689742
0,0.0,1766867690612
0,0.0,1766867691446
0,0.0,1766867692225
0,0.0,1766867693033
0,0.0,1766867693784
0,0.0,1766867694706
0,0.0,1766867695341
0,0.0,1766867696094
0,0.0,1766867696777
0,0.0,1766867697492
0,0.0,1766867698431
0,0.0,1766867699309
0,0.0,1766867700063
0,0.0,1766867700820
0,0.0,1766867701604
0,0.0,1766867702332
0,0.0,1766867703135
0,0.0,1766867703795
0,0.0,1766867704561
0,0.0,1766867705240
0,0.0,1766867705863
0,0.0,1766867706594
0,0.0,1766867707360
0,0.0,1766867708010
0,0.0,1766867708827
0,0.0,1766867709606
0,0.0,1766867710394
0,0.0,1766867711083
0,0.0,1766867711756
0,0.0,1766867712528
0,0.0,1766867713190
0,0.0,1766867713895
0,0.0,1766867714524
0,0.0,1766867715133
0,0.0,1766867715770
0,0.0,1766867716466
0,0.0,1766867717192
0,0.0,1766867717836
0,0.0,1766867718590
0,0.0,1766867719211
0,0.0,1766867719834
0,0.0,1766867720485
0,0.0,1766867721090
0,0.0,1766867721742
0,0.0,1766867722353
0,0.0,1766867722991
0,0.0,1766867723702
0,0.0,1766867724166
0,0.0,1766867724819
0,0.0,1766867725481
0,0.0,1766867726113
0,0.0,1766867726834
0,0.0,1766867727519
0,0.0,1766867728097
0,0.0,1766867728732
0,0.0,1766867729349
0,0.0,1766867729799
0,0.0,1766867730265
0,0.0,1766867730829
0,0.0,1766867731261
0,0.0,1766867731849
0,0.0,1766867732342
0,0.0,1766867732867
0,0.0,1766867733438
0,0.0,1766867733987
0,0.0,1766867734545
0,0.0,1766867735141
0,0.0,1766867735705
0,0.0,1766867736288
0,0.0,1766867736895
0,0.0,1766867737325
0,0.0,1766867737891
0,0.0,1766867738393
0,0.0,1766867738890
0,0.0,1766867739319
0,0.0,1766867739939
0,0.0,1766867740359
0,0.0,1766867740823
0,0.0,1766867741291
0,0.0,1766867741703
0,0.0,1766867742202
0,0.0,1766867742751
0,0.0,1766867743272
0,0.0,1766867743755
0,0.0,1766867744334
0,0.0,1766867744913
0,0.0,1766867745334
0,0.0,1766867745796
0,0.0,1766867746394
0,0.0,1766867746971
0,0.0,1766867747355
0,0.0,1766867747743
0,0.0,1766867748207
0,0.0,1766867748747
0,0.0,1766867749283
0,0.0,1766867749649
0,0.0,1766867750107
0,0.0,1766867750641
0,0.0,1766867751178
0,0.0,1766867751665
0,0.0,1766867752150
0,0.0,1766867752505
0,0.0,1766867753062
0,0.0,1766867753595
0,0.0,1766867754027
0,0.0,1766867754392
0,0.0,1766867754873
0,0.0,1766867755273
0,0.0,1766867755754
0,0.0,1766867756185
0,0.0,1766867756680
0,0.0,1766867757210
0,0.0,1766867757573
0,0.0,1766867758036
0,0.0,1766867758412
0,0.0,1766867758801
0,0.0,1766867759340
0,0.0,1766867759810
0,0.0,1766867760216
0,0.0,1766867760582
0,0.0,1766867760981
0,0.0,1766867761380
0,0.0,1766867761792
0,0.0,1766867762280
0,0.0,1766867762642
0,0.0,1766867763116
0,0.0,1766867763563
0,0.0,1766867763991
0,0.0,1766867764355
0,0.0,1766867764681
0,0.0,1766867765129
0,0.0,1766867765446
0,0.0,1766867765846
0,0.0,1766867766179
0,0.0,1766867766479
0,0.0,1766867766825
0,0.0,1766867767254
0,0.0,1766867767676
0,0.0,1766867768085
0,0.0,1766867768407
0,0.0,1766867768731
0,0.0,1766867769170
0,0.0,1766867769563
0,0.0,1766867769995
0,0.0,1766867770356
0,0.0,1766867770747
0,0.0,1766867771161
0,0.0,1766867771512
0,0.0,1766867771884
0,0.0,1766867772353
0,0.0,1766867772707
0,0.0,1766867773087
0,0.0,1766867773440
0,0.0,1766867773762
0,0.0,1766867774093
0,0.0,1766867774435
0,0.0,1766867774837
0,0.0,1766867775204
0,0.0,1766867775566
0,0.0,1766867775881
0,0.0,1766867776268
0,0.0,1766867776622
0,0.0,1766867777016
0,0.0,1766867777356
0,0.0,1766867777715
0,0.0,1766867778069
0,0.0,1766867778457
0,0.0,1766867778768
0,0.0,1766867779111
0,0.0,1766867779412
0,0.0,1766867779748
0,0.0,1766867780093
0,0.0,1766867780450
0,0.0,1766867780773
0,0.0,1766867781094
0,0.0,1766867781402
0,0.0,1766867781738
0,0.0,1766867782072
0,0.0,1766867782375
0,0.0,1766867782723
0,0.0,1766867783048
0,0.0,1766867783362
0,0.0,1766867783697
0,0.0,1766867784020
0,0.0,1766867784340
0,0.0,1766867784670
0,0.0,1766867785003
0,0.0,1766867785386
0,0.0,1766867785685
0,0.0,1766867786013
0,0.0,1766867786353
0,0.0,1766867786695
0,0.0,1766867787060
0,0.0,1766867787390
