gpu_memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.9549869941676268,1766873045593
0,0.6274038016513626,1766873046543
0,0.6274038016513626,1766873047604
0,0.6274038016513626,1766873048641
0,0.6274038016513626,1766873049455
0,0.6274038016513626,1766873050445
0,0.6274038016513626,1766873051551
0,0.6274038016513626,1766873052532
0,0.6274038016513626,1766873053741
0,0.6274038016513626,1766873055064
0,0.6274038016513626,1766873056405
0,0.6274038016513626,1766873057424
0,0.6274038016513626,1766873058801
0,0.6274038016513626,1766873059800
0,0.6274038016513626,1766873060848
0,0.6274038016513626,1766873062057
0,0.6274038016513626,1766873063233
0,0.6274038016513626,1766873064218
0,0.6274038016513626,1766873065375
0,0.6274038016513626,1766873066871
0,0.6274038016513626,1766873067883
0,0.6274038016513626,1766873069054
0,0.6274038016513626,1766873070149
0,0.6274038016513626,1766873071338
0,0.6274038016513626,1766873072403
0,0.6274038016513626,1766873073570
0,0.6274038016513626,1766873074847
0,0.6274038016513626,1766873075957
0,0.6274038016513626,1766873077254
0,0.6274038016513626,1766873078197
0,0.6274038016513626,1766873079327
0,0.6274038016513626,1766873080387
0,0.6274038016513626,1766873081500
0,0.6274038016513626,1766873082786
0,0.6274038016513626,1766873083802
0,0.6274038016513626,1766873085101
0,0.6274038016513626,1766873086357
0,0.6274038016513626,1766873087677
0,0.6274038016513626,1766873088699
0,0.6274038016513626,1766873089958
0,0.6274038016513626,1766873091095
0,0.6274038016513626,1766873092074
0,0.6274038016513626,1766873093257
0,0.6274038016513626,1766873094450
0,0.6274038016513626,1766873095650
0,0.6274038016513626,1766873096566
0,0.6274038016513626,1766873097908
0,0.6274038016513626,1766873098913
0,0.6274038016513626,1766873100084
0,0.6274038016513626,1766873101124
0,0.6274038016513626,1766873102331
0,0.6274038016513626,1766873103283
0,0.6274038016513626,1766873104341
0,0.6274038016513626,1766873105622
0,0.6274038016513626,1766873106528
0,0.6274038016513626,1766873107701
0,0.6274038016513626,1766873108844
0,0.6274038016513626,1766873110208
0,0.6274038016513626,1766873111148
0,0.6274038016513626,1766873112316
0,0.6274038016513626,1766873113550
0,0.6274038016513626,1766873114823
0,0.6274038016513626,1766873115714
0,0.6274038016513626,1766873116899
0,0.6274038016513626,1766873118106
0,0.6274038016513626,1766873119218
0,0.6274038016513626,1766873120162
0,0.6274038016513626,1766873121456
0,0.6274038016513626,1766873122653
0,0.6274038016513626,1766873123782
0,0.6274038016513626,1766873124732
0,0.6274038016513626,1766873125782
0,0.6274038016513626,1766873127074
0,0.6274038016513626,1766873128173
0,0.6274038016513626,1766873129266
0,0.6274038016513626,1766873130208
0,0.6274038016513626,1766873131485
0,0.6274038016513626,1766873132563
0,0.6274038016513626,1766873133742
0,0.6274038016513626,1766873134764
0,0.6274038016513626,1766873135948
0,0.6274038016513626,1766873137166
0,0.6274038016513626,1766873138285
0,0.6274038016513626,1766873139277
0,0.6274038016513626,1766873140558
0,0.6274038016513626,1766873141699
0,0.6274038016513626,1766873143044
0,0.6274038016513626,1766873144160
0,0.6274038016513626,1766873145275
0,0.6274038016513626,1766873146283
0,0.6274038016513626,1766873147449
0,0.6274038016513626,1766873148581
0,0.6274038016513626,1766873149899
0,0.6274038016513626,1766873150851
0,0.6274038016513626,1766873151948
0,0.6274038016513626,1766873153189
0,0.6274038016513626,1766873154383
0,0.6274038016513626,1766873155309
0,0.6274038016513626,1766873156424
0,0.6274038016513626,1766873157668
0,0.6274038016513626,1766873158669
0,0.6274038016513626,1766873159837
0,0.6274038016513626,1766873160962
0,0.6274038016513626,1766873162165
0,0.6274038016513626,1766873163143
0,0.6274038016513626,1766873164396
0,0.6274038016513626,1766873165483
0,0.6274038016513626,1766873166810
0,0.6274038016513626,1766873167870
0,0.6274038016513626,1766873168911
0,0.6274038016513626,1766873169949
0,0.6274038016513626,1766873171301
0,0.6274038016513626,1766873172462
0,0.6274038016513626,1766873173737
0,0.6274038016513626,1766873174754
0,0.6274038016513626,1766873175851
0,0.6274038016513626,1766873177033
0,0.6274038016513626,1766873178366
0,0.6274038016513626,1766873179357
0,0.6274038016513626,1766873180471
0,0.6274038016513626,1766873181580
0,0.6274038016513626,1766873182677
0,0.6274038016513626,1766873183783
0,0.6274038016513626,1766873184950
0,0.6274038016513626,1766873186189
0,0.6274038016513626,1766873187155
0,0.6274038016513626,1766873188323
0,0.6274038016513626,1766873189333
0,0.6274038016513626,1766873190669
0,0.6274038016513626,1766873191662
0,0.6274038016513626,1766873192551
0,0.6274038016513626,1766873193677
0,0.6274038016513626,1766873194833
0,0.6274038016513626,1766873195896
0,0.6274038016513626,1766873196938
0,0.6274038016513626,1766873197936
0,0.6274038016513626,1766873199121
0,0.6274038016513626,1766873200126
0,0.6274038016513626,1766873201111
0,0.6274038016513626,1766873202349
0,0.6274038016513626,1766873203487
0,0.6274038016513626,1766873204484
0,0.6274038016513626,1766873205604
0,0.6274038016513626,1766873206930
0,0.6274038016513626,1766873207943
0,0.6274038016513626,1766873209007
0,0.6274038016513626,1766873210232
0,0.6274038016513626,1766873211427
0,0.6274038016513626,1766873212335
0,0.6274038016513626,1766873213436
0,0.6274038016513626,1766873214471
0,0.6274038016513626,1766873215402
0,0.6274038016513626,1766873216558
0,0.6274038016513626,1766873217624
0,0.6274038016513626,1766873218960
0,0.6274038016513626,1766873219942
0,0.6274038016513626,1766873220980
0,0.6274038016513626,1766873222227
0,0.6274038016513626,1766873223286
0,0.6274038016513626,1766873224494
0,0.6274038016513626,1766873225760
