cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,4.5,1766848215297
0,4.8,1766848215728
0,4.6,1766848216029
0,4.9,1766848216337
0,4.6,1766848216650
0,4.7,1766848216954
0,4.7,1766848217259
0,4.6,1766848217568
0,4.8,1766848217874
0,4.6,1766848218178
0,4.7,1766848218484
0,4.7,1766848218790
0,4.8,1766848219095
0,4.9,1766848219400
0,4.9,1766848219711
0,4.7,1766848220015
0,4.8,1766848220328
0,4.8,1766848220642
0,4.7,1766848220963
0,4.7,1766848221269
0,4.9,1766848221573
0,4.8,1766848221876
0,4.8,1766848222185
0,5.0,1766848222503
0,4.7,1766848222815
0,4.8,1766848223125
0,4.7,1766848223434
0,4.7,1766848223738
0,4.8,1766848224045
0,4.9,1766848224351
0,4.6,1766848224658
0,4.8,1766848224964
0,4.8,1766848225269
0,4.8,1766848225580
0,4.9,1766848226076
0,4.7,1766848226407
0,4.7,1766848226714
0,5.1,1766848227024
0,4.7,1766848227348
0,4.7,1766848227679
0,4.8,1766848227983
0,4.7,1766848228288
0,4.7,1766848228594
0,4.7,1766848228899
0,4.5,1766848229228
0,4.3,1766848229554
0,4.8,1766848229864
0,4.7,1766848230183
0,4.7,1766848230488
0,3.5,1766848230845
0,3.2,1766848231151
0,3.2,1766848231456
0,3.2,1766848231761
0,3.3,1766848232065
0,3.1,1766848232371
0,3.3,1766848232676
0,3.2,1766848232984
0,3.3,1766848233291
0,3.0,1766848233594
0,3.2,1766848233899
0,3.1,1766848234215
0,3.2,1766848234524
0,3.1,1766848234850
0,3.0,1766848235158
0,3.2,1766848235464
0,2.9,1766848235769
0,3.2,1766848236076
0,2.9,1766848236396
0,3.3,1766848236707
0,3.2,1766848237011
0,3.1,1766848237315
0,3.1,1766848237622
0,3.2,1766848237933
0,3.1,1766848238240
0,3.2,1766848238545
0,3.1,1766848238851
0,3.2,1766848239156
0,3.2,1766848239462
0,3.1,1766848239768
0,3.4,1766848240073
0,4.2,1766848240378
0,5.9,1766848240685
0,5.0,1766848240993
0,3.1,1766848241308
0,3.1,1766848241622
0,3.2,1766848241933
0,3.1,1766848242239
0,3.2,1766848242549
0,3.3,1766848242858
0,3.1,1766848243167
0,3.2,1766848243475
0,3.2,1766848243781
0,3.3,1766848244097
0,3.2,1766848244413
0,3.2,1766848244720
0,3.2,1766848245031
0,3.1,1766848245341
0,3.2,1766848245651
0,3.2,1766848245957
0,3.1,1766848246265
0,3.1,1766848246572
0,3.1,1766848246880
0,3.1,1766848247188
0,3.2,1766848247499
0,3.3,1766848247806
0,3.0,1766848248122
0,3.0,1766848248430
0,3.1,1766848248739
0,3.1,1766848249046
0,3.2,1766848249352
0,3.1,1766848249660
0,3.3,1766848249973
0,3.1,1766848250281
0,3.2,1766848250590
0,3.2,1766848250901
0,3.2,1766848251211
0,3.4,1766848251519
0,3.1,1766848251827
0,3.2,1766848252134
0,3.2,1766848252446
0,3.1,1766848252753
0,3.3,1766848253059
0,3.1,1766848253368
0,3.3,1766848253675
0,3.1,1766848253982
0,3.1,1766848254292
0,3.4,1766848254602
0,3.1,1766848254909
0,3.2,1766848255219
0,3.1,1766848255527
0,3.2,1766848255835
0,3.1,1766848256146
0,3.1,1766848256457
0,3.3,1766848256768
0,3.2,1766848257076
0,3.2,1766848257383
0,3.2,1766848257691
0,3.0,1766848258000
0,3.1,1766848258311
0,3.1,1766848258620
0,3.0,1766848258929
0,3.2,1766848259237
0,3.1,1766848259542
0,3.2,1766848259849
0,3.1,1766848260158
0,3.2,1766848260471
0,3.1,1766848260777
0,3.1,1766848261089
0,3.1,1766848261396
0,3.2,1766848261707
0,3.2,1766848262016
0,3.1,1766848262329
0,3.2,1766848262636
0,3.2,1766848262943
0,3.2,1766848263251
0,3.2,1766848263559
0,3.0,1766848263869
0,4.1,1766848264182
0,4.1,1766848264494
0,4.4,1766848264803
0,4.7,1766848265112
0,5.1,1766848265425
0,4.3,1766848265737
0,4.2,1766848266047
0,4.3,1766848266358
0,4.6,1766848266665
0,4.7,1766848266973
0,4.1,1766848267283
0,4.3,1766848267593
0,4.3,1766848267903
0,4.4,1766848268214
0,4.5,1766848268524
0,4.4,1766848268846
0,4.2,1766848269154
0,4.4,1766848269464
0,4.3,1766848269777
0,4.2,1766848270120
0,4.2,1766848270432
0,4.5,1766848270752
0,4.3,1766848271059
0,4.0,1766848271378
0,3.2,1766848271689
0,3.3,1766848271998
0,3.2,1766848272311
0,4.3,1766848272625
0,3.9,1766848273139
