gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766873004538
0,0.0,1766873006133
0,0.0,1766873007680
0,0.0,1766873009029
0,0.0,1766873010416
0,0.0,1766873011800
0,0.0,1766873013171
0,0.0,1766873014566
0,0.0,1766873015913
0,0.0,1766873017308
0,0.0,1766873018651
0,0.0,1766873020008
0,0.0,1766873021411
0,0.0,1766873022678
0,0.0,1766873024089
0,0.0,1766873025438
0,0.0,1766873026702
0,0.0,1766873028110
0,0.0,1766873029380
0,0.0,1766873030654
0,0.0,1766873032142
0,0.0,1766873033345
0,0.0,1766873034674
0,0.0,1766873035989
0,0.0,1766873037239
0,0.0,1766873038590
0,0.0,1766873039983
0,0.0,1766873041184
0,0.0,1766873042509
0,0.0,1766873043837
0,0.0,1766873045114
0,0.0,1766873046432
0,0.0,1766873047731
0,0.0,1766873049061
0,0.0,1766873050276
0,0.0,1766873051621
0,0.0,1766873052962
0,0.0,1766873054273
0,0.0,1766873055502
0,0.0,1766873056693
0,0.0,1766873057957
0,0.0,1766873059255
0,0.0,1766873060444
0,0.0,1766873061557
0,0.0,1766873062801
0,0.0,1766873064189
0,0.0,1766873065307
0,0.0,1766873066507
0,0.0,1766873067686
0,0.0,1766873068986
0,0.0,1766873070198
0,0.0,1766873071480
0,0.0,1766873072575
0,0.0,1766873073817
0,0.0,1766873075028
0,0.0,1766873076169
0,0.0,1766873077380
0,0.0,1766873078680
0,0.0,1766873079945
0,0.0,1766873081070
0,0.0,1766873082389
0,0.0,1766873083463
0,0.0,1766873084508
0,0.0,1766873085825
0,0.0,1766873087090
0,0.0,1766873088246
0,0.0,1766873089507
0,0.0,1766873090850
0,0.0,1766873092082
0,0.0,1766873093226
0,0.0,1766873094502
0,0.0,1766873095822
0,0.0,1766873096994
0,0.0,1766873098284
0,0.0,1766873099404
0,0.0,1766873100526
0,0.0,1766873101788
0,0.0,1766873102930
0,0.0,1766873103946
0,0.0,1766873105283
0,0.0,1766873106541
0,0.0,1766873107703
0,0.0,1766873108787
0,0.0,1766873110086
0,0.0,1766873111308
0,0.0,1766873112388
0,0.0,1766873113534
0,0.0,1766873114645
0,0.0,1766873115844
0,0.0,1766873116992
0,0.0,1766873118046
0,0.0,1766873119110
0,0.0,1766873120278
0,0.0,1766873121364
0,0.0,1766873122505
0,0.0,1766873123686
0,0.0,1766873124897
0,0.0,1766873125880
0,0.0,1766873127018
0,0.0,1766873128274
0,0.0,1766873129357
0,0.0,1766873130342
0,0.0,1766873131448
0,0.0,1766873132557
0,0.0,1766873133755
0,0.0,1766873134851
0,0.0,1766873135961
0,0.0,1766873137147
0,0.0,1766873138343
0,0.0,1766873139491
0,0.0,1766873140420
0,0.0,1766873141516
0,0.0,1766873142645
0,0.0,1766873143861
0,0.0,1766873145032
0,0.0,1766873146386
0,0.0,1766873147566
0,0.0,1766873148416
