disk_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.8,1766572550990
0,0.8,1766572551621
0,0.8,1766572552104
0,0.8,1766572552611
0,0.8,1766572553179
0,0.8,1766572553735
0,0.8,1766572554285
0,0.8,1766572554817
0,0.8,1766572555370
0,0.8,1766572556002
0,0.8,1766572556588
0,0.8,1766572557307
0,0.8,1766572557957
0,0.8,1766572558683
0,0.8,1766572559323
0,0.8,1766572560004
0,0.8,1766572560712
0,0.8,1766572561668
0,0.8,1766572562464
0,0.8,1766572563140
0,0.8,1766572563934
0,0.8,1766572564820
0,0.8,1766572565678
0,0.8,1766572566527
0,0.8,1766572567158
0,0.8,1766572567710
0,0.8,1766572568594
0,0.8,1766572569293
0,0.8,1766572570293
0,0.8,1766572570963
0,0.8,1766572571589
0,0.8,1766572572440
0,0.8,1766572573209
0,0.8,1766572574114
0,0.8,1766572574773
0,0.8,1766572575652
0,0.8,1766572576671
0,0.8,1766572577328
0,0.8,1766572578127
0,0.8,1766572578900
0,0.8,1766572579856
0,0.8,1766572580529
0,0.8,1766572581259
0,0.8,1766572582216
0,0.8,1766572582953
0,0.8,1766572583849
0,0.8,1766572584525
0,0.8,1766572585342
0,0.8,1766572586121
0,0.8,1766572586697
0,0.8,1766572587562
0,0.8,1766572588504
0,0.8,1766572589236
0,0.8,1766572590062
0,0.8,1766572590741
0,0.8,1766572591748
0,0.8,1766572592475
0,0.8,1766572593262
0,0.8,1766572594288
0,0.8,1766572595077
0,0.8,1766572595883
0,0.8,1766572596508
0,0.8,1766572597533
0,0.8,1766572598323
0,0.8,1766572599029
0,0.8,1766572599858
0,0.8,1766572600730
0,0.8,1766572601575
0,0.8,1766572602212
0,0.8,1766572603062
0,0.8,1766572603897
0,0.8,1766572604736
0,0.8,1766572605428
0,0.8,1766572606261
0,0.8,1766572607277
0,0.8,1766572607942
0,0.8,1766572608741
0,0.8,1766572609510
0,0.8,1766572610348
0,0.8,1766572611093
0,0.8,1766572611722
0,0.8,1766572612722
0,0.8,1766572613500
0,0.8,1766572614194
0,0.8,1766572614987
0,0.8,1766572615807
0,0.8,1766572616660
0,0.8,1766572617334
0,0.8,1766572617986
0,0.8,1766572618980
0,0.8,1766572619842
0,0.8,1766572620633
0,0.8,1766572621284
0,0.8,1766572622239
0,0.8,1766572623107
0,0.8,1766572623791
0,0.8,1766572624694
0,0.8,1766572625572
0,0.8,1766572626510
0,0.8,1766572627160
0,0.8,1766572627969
0,0.8,1766572628801
0,0.8,1766572629616
0,0.8,1766572630376
0,0.8,1766572631133
0,0.8,1766572632156
0,0.8,1766572632855
0,0.8,1766572633553
0,0.8,1766572634500
0,0.8,1766572635273
0,0.8,1766572636110
0,0.8,1766572636820
0,0.8,1766572637669
0,0.8,1766572638486
0,0.8,1766572639073
0,0.8,1766572639884
0,0.8,1766572640639
0,0.8,1766572641627
0,0.8,1766572642428
0,0.8,1766572643089
0,0.8,1766572644017
0,0.8,1766572644802
0,0.8,1766572645536
0,0.8,1766572646298
0,0.8,1766572647057
0,0.8,1766572648090
0,0.8,1766572648711
0,0.8,1766572649504
0,0.8,1766572650521
0,0.8,1766572651287
0,0.8,1766572652095
0,0.8,1766572652712
0,0.8,1766572653690
0,0.8,1766572654544
0,0.8,1766572655363
0,0.8,1766572656198
0,0.8,1766572657018
0,0.8,1766572657842
0,0.8,1766572658438
0,0.8,1766572659128
0,0.8,1766572660019
0,0.8,1766572660796
0,0.8,1766572661602
0,0.8,1766572662301
0,0.8,1766572663350
0,0.8,1766572664069
0,0.8,1766572664733
0,0.8,1766572665603
0,0.8,1766572666455
0,0.8,1766572667317
0,0.8,1766572667995
0,0.8,1766572668831
0,0.8,1766572669816
0,0.8,1766572670512
0,0.8,1766572671339
0,0.8,1766572671995
0,0.8,1766572672931
0,0.8,1766572673665
0,0.8,1766572674344
0,0.8,1766572675264
0,0.8,1766572676120
0,0.8,1766572676900
0,0.8,1766572677517
0,0.8,1766572678187
0,0.8,1766572679149
0,0.8,1766572679869
0,0.8,1766572680652
0,0.8,1766572681423
0,0.8,1766572682409
0,0.8,1766572683049
0,0.8,1766572683666
0,0.8,1766572684445
0,0.8,1766572685333
0,0.8,1766572686221
0,0.8,1766572686939
0,0.8,1766572687568
0,0.8,1766572688605
0,0.8,1766572689323
0,0.8,1766572689954
0,0.8,1766572690783
0,0.8,1766572691565
0,0.8,1766572692525
0,0.8,1766572693163
0,0.8,1766572693885
0,0.8,1766572694985
0,0.8,1766572695710
0,0.8,1766572696528
0,0.8,1766572697251
0,0.8,1766572698122
0,0.8,1766572698953
0,0.8,1766572699625
0,0.8,1766572700569
0,0.8,1766572701461
0,0.8,1766572702252
0,0.8,1766572702976
0,0.8,1766572703698
0,0.8,1766572704691
0,0.8,1766572705401
0,0.8,1766572706192
0,0.8,1766572707070
0,0.8,1766572707975
0,0.8,1766572708719
0,0.8,1766572709432
0,0.8,1766572710293
0,0.8,1766572711086
0,0.8,1766572711981
0,0.8,1766572712672
0,0.8,1766572713418
0,0.8,1766572714331
0,0.8,1766572714955
0,0.8,1766572715716
0,0.8,1766572716535
0,0.8,1766572717352
0,0.8,1766572718173
0,0.8,1766572718809
0,0.8,1766572719813
0,0.8,1766572720681
0,0.8,1766572721377
0,0.8,1766572722164
0,0.8,1766572722883
0,0.8,1766572723868
0,0.8,1766572724542
0,0.8,1766572725317
0,0.8,1766572726245
0,0.8,1766572727072
0,0.8,1766572727871
0,0.8,1766572728504
0,0.8,1766572729488
0,0.8,1766572730305
0,0.8,1766572731036
0,0.8,1766572731884
0,0.8,1766572732725
0,0.8,1766572733610
0,0.8,1766572734207
0,0.8,1766572734983
0,0.8,1766572735853
0,0.8,1766572736694
0,0.8,1766572737503
0,0.8,1766572738221
0,0.8,1766572739318
0,0.8,1766572740029
0,0.8,1766572740736
0,0.8,1766572741531
0,0.8,1766572742374
0,0.8,1766572743233
0,0.8,1766572743834
0,0.8,1766572744621
0,0.8,1766572745575
0,0.8,1766572746305
0,0.8,1766572747134
0,0.8,1766572747811
0,0.8,1766572748759
0,0.8,1766572749411
0,0.8,1766572750091
0,0.8,1766572750992
0,0.8,1766572751878
0,0.8,1766572752688
0,0.8,1766572753413
0,0.8,1766572754140
0,0.8,1766572755165
0,0.8,1766572755821
0,0.8,1766572756678
0,0.8,1766572757483
0,0.8,1766572758432
0,0.8,1766572759126
0,0.8,1766572759794
0,0.8,1766572760693
0,0.8,1766572761473
0,0.8,1766572762333
0,0.8,1766572763013
0,0.8,1766572763913
0,0.8,1766572764801
0,0.8,1766572765451
0,0.8,1766572766255
0,0.8,1766572767037
0,0.8,1766572768009
0,0.8,1766572768713
0,0.8,1766572769339
0,0.8,1766572770358
0,0.8,1766572771143
0,0.8,1766572771872
0,0.8,1766572772648
0,0.8,1766572773427
0,0.8,1766572774468
0,0.8,1766572775081
0,0.8,1766572775842
0,0.8,1766572776777
0,0.8,1766572777509
0,0.8,1766572778359
0,0.8,1766572779012
0,0.8,1766572779934
0,0.8,1766572780841
0,0.8,1766572781524
0,0.8,1766572782372
0,0.8,1766572783203
0,0.8,1766572784101
0,0.8,1766572784804
0,0.8,1766572785495
0,0.8,1766572786426
0,0.8,1766572787256
0,0.8,1766572788061
0,0.8,1766572788781
0,0.8,1766572789784
0,0.8,1766572790539
0,0.8,1766572791251
0,0.8,1766572792130
0,0.8,1766572792957
0,0.8,1766572793848
0,0.8,1766572794477
0,0.8,1766572795299
0,0.8,1766572796350
0,0.8,1766572796973
0,0.8,1766572797786
0,0.8,1766572798546
0,0.8,1766572799393
0,0.8,1766572800227
0,0.8,1766572800845
0,0.8,1766572801780
0,0.8,1766572802589
0,0.8,1766572803255
0,0.8,1766572804103
