disk_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.8,1766520108671
0,0.8,1766520109707
0,0.8,1766520110374
0,0.8,1766520111169
0,0.8,1766520112040
0,0.8,1766520112719
0,0.8,1766520113623
0,0.8,1766520114349
0,0.8,1766520115185
0,0.8,1766520116046
0,0.8,1766520116726
0,0.8,1766520117688
0,0.8,1766520118428
0,0.8,1766520119282
0,0.8,1766520120168
0,0.8,1766520120861
0,0.8,1766520121857
0,0.8,1766520122536
0,0.8,1766520123475
0,0.8,1766520124293
0,0.8,1766520124952
0,0.8,1766520125932
0,0.8,1766520126665
0,0.8,1766520127538
0,0.8,1766520128293
0,0.8,1766520129059
0,0.8,1766520130021
0,0.8,1766520130703
0,0.8,1766520131600
0,0.8,1766520132366
0,0.8,1766520133135
0,0.8,1766520133982
0,0.8,1766520134595
0,0.8,1766520135532
0,0.8,1766520136247
0,0.8,1766520137073
0,0.8,1766520137952
0,0.8,1766520138627
0,0.8,1766520139648
0,0.8,1766520140314
0,0.8,1766520141227
0,0.8,1766520142009
0,0.8,1766520142686
0,0.8,1766520143669
0,0.8,1766520144347
0,0.8,1766520145286
0,0.8,1766520146063
0,0.8,1766520146745
0,0.8,1766520147679
0,0.8,1766520148317
0,0.8,1766520149274
0,0.8,1766520150068
0,0.8,1766520150764
0,0.8,1766520151709
0,0.8,1766520152385
0,0.8,1766520153241
0,0.8,1766520154007
0,0.8,1766520154784
0,0.8,1766520155730
0,0.8,1766520156399
0,0.8,1766520157258
0,0.8,1766520158049
0,0.8,1766520158747
0,0.8,1766520159625
0,0.8,1766520160292
0,0.8,1766520161208
0,0.8,1766520161960
0,0.8,1766520162660
0,0.8,1766520163670
0,0.8,1766520164329
0,0.8,1766520165315
0,0.8,1766520166050
0,0.8,1766520166799
0,0.8,1766520167776
0,0.8,1766520168364
0,0.8,1766520169253
0,0.8,1766520170036
0,0.8,1766520170668
0,0.8,1766520171601
0,0.8,1766520172296
0,0.8,1766520173084
0,0.8,1766520173993
0,0.8,1766520174646
0,0.8,1766520175623
0,0.8,1766520176344
0,0.8,1766520177159
0,0.8,1766520178080
0,0.8,1766520178775
0,0.8,1766520179732
0,0.8,1766520180443
0,0.8,1766520181200
0,0.8,1766520182099
0,0.8,1766520182748
0,0.8,1766520183683
0,0.8,1766520184439
0,0.8,1766520185160
0,0.8,1766520186184
0,0.8,1766520186816
0,0.8,1766520187796
0,0.8,1766520188572
0,0.8,1766520189342
0,0.8,1766520190235
0,0.8,1766520190903
0,0.8,1766520191786
0,0.8,1766520192543
0,0.8,1766520193235
0,0.8,1766520194225
0,0.8,1766520194877
0,0.8,1766520195857
0,0.8,1766520196605
0,0.8,1766520197315
0,0.8,1766520198293
0,0.8,1766520198984
0,0.8,1766520199925
0,0.8,1766520200655
0,0.8,1766520201378
0,0.8,1766520202348
0,0.8,1766520202973
0,0.8,1766520203941
0,0.8,1766520204733
0,0.8,1766520205468
0,0.8,1766520206453
0,0.8,1766520207121
0,0.8,1766520208042
0,0.8,1766520208788
0,0.8,1766520209462
0,0.8,1766520210364
0,0.8,1766520210979
0,0.8,1766520211720
0,0.8,1766520212653
0,0.8,1766520213313
0,0.8,1766520214289
0,0.8,1766520215007
0,0.8,1766520215775
0,0.8,1766520216724
0,0.8,1766520217369
0,0.8,1766520218376
0,0.8,1766520219078
0,0.8,1766520219761
0,0.8,1766520220744
0,0.8,1766520221383
0,0.8,1766520222351
0,0.8,1766520223045
0,0.8,1766520223712
0,0.8,1766520224689
0,0.8,1766520225304
0,0.8,1766520225975
0,0.8,1766520226916
0,0.8,1766520227507
0,0.8,1766520228415
0,0.8,1766520229137
0,0.8,1766520229807
0,0.8,1766520230654
0,0.8,1766520231295
0,0.8,1766520231982
0,0.8,1766520232907
0,0.8,1766520233527
0,0.8,1766520234541
0,0.8,1766520235241
0,0.8,1766520235923
0,0.8,1766520236912
0,0.8,1766520237532
0,0.8,1766520238349
0,0.8,1766520239223
0,0.8,1766520239887
0,0.8,1766520240942
0,0.8,1766520241626
0,0.8,1766520242470
0,0.8,1766520243286
0,0.8,1766520243967
0,0.8,1766520244952
0,0.8,1766520245596
