gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766819970943
0,0.0,1766819971267
0,0.0,1766819971480
0,0.0,1766819971655
0,0.0,1766819971867
0,0.0,1766819972073
0,0.0,1766819972278
0,0.0,1766819972465
0,0.0,1766819972789
0,0.0,1766819973009
0,0.0,1766819973194
0,0.0,1766819973414
0,0.0,1766819973611
0,0.0,1766819973831
0,0.0,1766819974039
0,0.0,1766819974239
0,0.0,1766819974422
0,0.0,1766819974683
0,0.0,1766819974909
0,0.0,1766819975052
0,0.0,1766819975300
0,0.0,1766819975495
0,0.0,1766819975751
0,0.0,1766819975981
0,0.0,1766819976185
0,0.0,1766819976385
0,0.0,1766819976582
0,0.0,1766819976837
0,0.0,1766819977069
0,0.0,1766819977251
0,0.0,1766819977477
0,0.0,1766819977660
0,0.0,1766819977881
0,0.0,1766819978067
0,0.0,1766819978261
0,0.0,1766819978491
0,0.0,1766819978695
0,0.0,1766819978909
0,0.0,1766819979128
0,0.0,1766819979357
0,0.0,1766819979558
0,0.0,1766819979888
0,0.0,1766819980084
0,0.0,1766819980271
0,0.0,1766819980486
0,0.0,1766819980673
0,0.0,1766819980876
0,0.0,1766819981052
0,0.0,1766819981238
0,0.0,1766819981421
0,0.0,1766819981623
0,0.0,1766819981843
0,0.0,1766819982072
0,0.0,1766819982245
0,0.0,1766819982435
0,0.0,1766819982632
0,0.0,1766819982817
0,0.0,1766819983016
0,0.0,1766819983196
0,0.0,1766819983389
0,0.0,1766819983573
0,0.0,1766819983810
0,0.0,1766819984015
0,0.0,1766819984194
0,0.0,1766819984393
0,0.0,1766819984659
0,0.0,1766819984857
0,0.0,1766819985040
0,0.0,1766819985243
0,0.0,1766819985424
0,0.0,1766819985603
0,0.0,1766819985804
0,0.0,1766819986002
0,0.0,1766819986334
0,0.0,1766819986572
0,0.0,1766819986779
0,0.0,1766819986949
0,0.0,1766819987149
0,0.0,1766819987341
0,0.0,1766819987508
0,0.0,1766819987716
0,0.0,1766819987908
0,0.0,1766819988141
0,0.0,1766819988412
0,0.0,1766819988619
0,0.0,1766819988815
0,0.0,1766819989074
0,0.0,1766819989249
0,0.0,1766819989418
0,0.0,1766819989667
0,0.0,1766819989882
0,0.0,1766819990062
0,0.0,1766819990267
0,0.0,1766819990455
0,0.0,1766819990654
0,0.0,1766819990837
0,0.0,1766819991075
0,0.0,1766819991306
0,0.0,1766819991491
0,0.0,1766819991685
