gpu_memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.9012164834104939,1766494756122
0,0.6375114535108025,1766494756759
0,0.6375114535108025,1766494757297
0,0.6375114535108025,1766494757865
0,0.6375114535108025,1766494758433
0,0.6375114535108025,1766494758957
0,0.6375114535108025,1766494759515
0,0.6375114535108025,1766494760107
0,0.6375114535108025,1766494760646
0,0.6375114535108025,1766494761278
0,0.6375114535108025,1766494761916
0,0.6375114535108025,1766494762634
0,0.6375114535108025,1766494763381
0,0.6375114535108025,1766494764037
0,0.6375114535108025,1766494764877
0,0.6375114535108025,1766494765548
0,0.6375114535108025,1766494766417
0,0.6375114535108025,1766494767245
0,0.6375114535108025,1766494767908
0,0.6375114535108025,1766494768937
0,0.6375114535108025,1766494769668
0,0.6375114535108025,1766494770474
0,0.6375114535108025,1766494771317
0,0.6375114535108025,1766494772016
0,0.6375114535108025,1766494772999
0,0.6375114535108025,1766494773703
0,0.6375114535108025,1766494774635
0,0.6375114535108025,1766494775426
0,0.6375114535108025,1766494776166
0,0.6375114535108025,1766494777094
0,0.6375114535108025,1766494777806
0,0.6375114535108025,1766494778619
0,0.6375114535108025,1766494779478
0,0.6375114535108025,1766494780203
0,0.6375114535108025,1766494781183
0,0.6375114535108025,1766494781825
0,0.6375114535108025,1766494782813
0,0.6375114535108025,1766494783538
0,0.6375114535108025,1766494784221
0,0.6375114535108025,1766494785260
0,0.6375114535108025,1766494785909
0,0.6375114535108025,1766494786870
0,0.6375114535108025,1766494787591
0,0.6375114535108025,1766494788342
0,0.6375114535108025,1766494789268
0,0.6375114535108025,1766494789957
0,0.6375114535108025,1766494790945
0,0.6375114535108025,1766494791682
0,0.6375114535108025,1766494792548
0,0.6375114535108025,1766494793446
0,0.6375114535108025,1766494794180
0,0.6375114535108025,1766494795204
0,0.6375114535108025,1766494795865
0,0.6375114535108025,1766494796678
0,0.6375114535108025,1766494797482
0,0.6375114535108025,1766494798085
0,0.6375114535108025,1766494799087
0,0.6375114535108025,1766494799773
0,0.6375114535108025,1766494800611
0,0.6375114535108025,1766494801473
0,0.6375114535108025,1766494802188
0,0.6375114535108025,1766494803216
0,0.6375114535108025,1766494803868
0,0.6375114535108025,1766494804659
1,0.6375114535108025,1766494805305
1,0.6375114535108025,1766494805932
1,0.6375114535108025,1766494806622
1,0.6375114535108025,1766494807176
1,0.6375114535108025,1766494807604
1,0.6375114535108025,1766494808230
1,0.6375114535108025,1766494808852
1,0.6375114535108025,1766494809338
1,0.6375114535108025,1766494809847
1,0.6375114535108025,1766494810568
1,0.6375114535108025,1766494810986
1,0.6375114535108025,1766494811411
1,0.6375114535108025,1766494812134
1,0.6375114535108025,1766494812609
1,0.6375114535108025,1766494813023
1,0.6375114535108025,1766494813540
1,0.6375114535108025,1766494814253
1,0.6375114535108025,1766494814673
1,0.6375114535108025,1766494815121
1,0.6375114535108025,1766494815888
1,0.6375114535108025,1766494816338
1,0.6375114535108025,1766494816772
1,0.6375114535108025,1766494817417
1,0.6375114535108025,1766494818016
1,0.6375114535108025,1766494818431
1,0.6375114535108025,1766494818980
1,0.6375114535108025,1766494819714
1,0.6375114535108025,1766494820178
1,0.6375114535108025,1766494820658
1,0.6375114535108025,1766494821362
1,0.6375114535108025,1766494821856
1,0.6375114535108025,1766494822286
1,0.6375114535108025,1766494822964
1,0.6375114535108025,1766494823554
