Loss,Context.TRAINING,None
0,2.315476894378662,1766741285802
0,23.326740264892578,1766741286041
0,16.06614112854004,1766741286200
0,20.385427474975586,1766741286359
0,13.022682189941406,1766741286517
0,16.39156723022461,1766741286687
0,10.444842338562012,1766741286841
0,5.881727695465088,1766741287027
0,4.769665718078613,1766741287206
0,3.5896997451782227,1766741287386
0,3.031311511993408,1766741287542
0,3.1229312419891357,1766741287707
0,2.6544551849365234,1766741287863
0,2.440582752227783,1766741288028
0,2.366712808609009,1766741288200
0,2.4062728881835938,1766741288361
0,2.2805957794189453,1766741288531
0,2.3703017234802246,1766741288695
0,2.2912354469299316,1766741288860
0,2.2501564025878906,1766741289027
0,2.225883960723877,1766741289194
0,2.2472143173217773,1766741289359
0,2.138073682785034,1766741289534
0,2.1440701484680176,1766741289699
0,2.190387487411499,1766741289866
0,2.233036994934082,1766741290036
0,2.11781644821167,1766741290199
0,2.1504504680633545,1766741290364
0,2.1138405799865723,1766741290522
0,2.1071581840515137,1766741290677
0,1.9313113689422607,1766741290836
0,1.934661626815796,1766741290988
0,1.9162137508392334,1766741291149
0,1.8398605585098267,1766741291309
0,1.9552170038223267,1766741291473
0,1.8629209995269775,1766741291639
0,1.9644593000411987,1766741291798
0,1.9259246587753296,1766741291955
0,1.9511854648590088,1766741292112
0,1.7840778827667236,1766741292273
0,1.735790729522705,1766741292429
0,1.4166247844696045,1766741292587
0,1.7449239492416382,1766741292755
0,2.0523338317871094,1766741292940
0,1.9021998643875122,1766741293120
0,1.6028831005096436,1766741293300
0,1.6431738138198853,1766741293456
0,1.8258757591247559,1766741293624
0,1.6167612075805664,1766741293781
0,1.7038089036941528,1766741293944
0,1.5252572298049927,1766741294111
0,1.5677851438522339,1766741294273
0,1.369012713432312,1766741294454
0,1.5090515613555908,1766741294627
0,1.3274955749511719,1766741294789
0,1.304479956626892,1766741294957
0,1.2335786819458008,1766741295128
0,1.6207729578018188,1766741295290
0,1.0811775922775269,1766741295454
0,1.3818345069885254,1766741295621
0,1.292672872543335,1766741295788
0,1.0863380432128906,1766741295954
0,1.2977452278137207,1766741296114
0,1.2304930686950684,1766741296271
0,1.208490014076233,1766741296432
0,0.9198140501976013,1766741296587
0,1.020237922668457,1766741296740
0,1.204765796661377,1766741296895
0,1.1844791173934937,1766741297051
0,1.005784273147583,1766741297207
0,1.042402744293213,1766741297365
0,0.8032968044281006,1766741297519
0,0.9888405203819275,1766741297676
0,0.9186765551567078,1766741297834
0,0.8049567937850952,1766741297988
0,0.8736494183540344,1766741298146
0,0.955143928527832,1766741298307
0,0.8726814389228821,1766741298468
0,0.8807048201560974,1766741298633
0,0.7648642659187317,1766741298810
0,0.5270636677742004,1766741298983
0,0.8868847489356995,1766741299162
0,0.7600705027580261,1766741299323
0,0.7397588491439819,1766741299487
0,0.5482614636421204,1766741299641
0,0.8161048293113708,1766741299811
0,0.9911426305770874,1766741299973
0,0.9429335594177246,1766741300144
0,0.5639728307723999,1766741300308
0,0.9464759826660156,1766741300472
0,0.7255407571792603,1766741300641
0,0.7118464708328247,1766741300803
0,0.6573399901390076,1766741300983
0,0.40319231152534485,1766741301147
0,0.9404441118240356,1766741301309
0,0.7234852313995361,1766741301472
0,0.6474657654762268,1766741301642
0,0.5598788261413574,1766741301810
0,0.6416202187538147,1766741301978
0,0.6752938032150269,1766741302139
0,0.5222925543785095,1766741302303
0,0.47252368927001953,1766741302457
0,0.6370983123779297,1766741302620
0,0.8990553617477417,1766741302773
0,0.6022183895111084,1766741302931
0,0.6660292148590088,1766741303084
0,0.7233340740203857,1766741303237
0,0.5466030836105347,1766741303398
0,0.7723614573478699,1766741303556
0,0.6046571731567383,1766741303720
0,0.7416778802871704,1766741303886
0,0.6439111232757568,1766741304041
0,0.5782694220542908,1766741304204
0,0.6656548380851746,1766741304363
0,0.8249683380126953,1766741304521
0,0.5671607851982117,1766741304702
0,0.6071568727493286,1766741304882
0,0.7765137553215027,1766741305062
0,0.35236895084381104,1766741305224
0,0.6033300161361694,1766741305390
0,0.7884503602981567,1766741305549
0,0.43460991978645325,1766741305719
