gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766494764808
0,0.0,1766494766946
0,0.0,1766494768959
0,0.0,1766494770923
0,0.0,1766494772935
0,0.0,1766494774940
0,0.0,1766494777003
0,0.0,1766494779105
0,0.0,1766494781128
0,0.0,1766494783147
0,0.0,1766494785171
0,0.0,1766494787156
0,0.0,1766494789187
0,0.0,1766494791183
0,0.0,1766494793239
0,0.0,1766494795238
0,0.0,1766494797244
0,0.0,1766494799235
0,0.0,1766494801210
0,0.0,1766494803243
0,0.0,1766494805132
0,0.0,1766494806925
0,0.0,1766494808702
0,0.0,1766494810521
0,0.0,1766494812301
0,0.0,1766494814127
0,0.0,1766494815946
0,0.0,1766494817740
0,0.0,1766494819582
0,0.0,1766494821502
0,0.0,1766494823312
0,0.0,1766494825100
0,0.0,1766494826906
0,0.0,1766494828719
0,0.0,1766494830528
0,0.0,1766494832397
0,0.0,1766494834185
0,0.0,1766494835993
0,0.0,1766494837875
0,0.0,1766494839665
0,0.0,1766494841484
0,0.0,1766494843248
0,0.0,1766494845104
0,0.0,1766494846901
0,0.0,1766494848751
0,0.0,1766494850548
0,0.0,1766494852384
0,0.0,1766494854188
0,0.0,1766494856018
0,0.0,1766494857862
0,0.0,1766494859664
0,0.0,1766494861529
0,0.0,1766494863300
0,0.0,1766494865187
0,0.0,1766494867013
0,0.0,1766494868834
0,0.0,1766494870705
0,0.0,1766494872613
0,0.0,1766494874725
0,0.0,1766494876728
0,0.0,1766494878580
0,0.0,1766494880502
0,0.0,1766494882404
0,0.0,1766494884222
1,0.0,1766494886033
1,0.0,1766494887868
1,0.0,1766494889655
1,0.0,1766494891482
1,0.0,1766494893303
1,0.0,1766494895155
1,0.0,1766494896984
1,0.0,1766494898831
1,0.0,1766494900663
1,0.0,1766494902505
1,0.0,1766494904331
1,0.0,1766494906210
1,0.0,1766494908029
1,0.0,1766494909878
1,0.0,1766494911703
1,0.0,1766494913515
1,0.0,1766494915296
1,0.0,1766494917164
1,0.0,1766494918982
1,0.0,1766494920830
1,0.0,1766494922662
1,0.0,1766494924551
1,0.0,1766494926443
1,0.0,1766494928178
1,0.0,1766494929951
1,0.0,1766494931931
1,0.0,1766494933838
1,0.0,1766494935605
1,0.0,1766494937647
1,0.0,1766494939582
1,0.0,1766494941501
1,0.0,1766494943534
1,0.0,1766494945480
1,0.0,1766494947469
1,0.0,1766494949419
1,0.0,1766494951431
1,0.0,1766494953403
1,0.0,1766494955384
1,0.0,1766494957359
1,0.0,1766494959348
1,0.0,1766494961259
1,0.0,1766494963245
1,0.0,1766494965230
1,0.0,1766494967235
1,0.0,1766494969249
1,0.0,1766494971197
1,0.0,1766494973139
1,0.0,1766494975136
1,0.0,1766494977089
1,0.0,1766494979054
1,0.0,1766494981044
1,0.0,1766494983032
1,0.0,1766494984980
1,0.0,1766494986889
1,0.0,1766494988918
1,0.0,1766494990835
1,0.0,1766494992880
1,0.0,1766494994888
1,0.0,1766494996933
1,0.0,1766494998936
1,0.0,1766495000921
1,0.0,1766495002903
1,0.0,1766495004950
1,0.0,1766495006956
2,0.0,1766495008954
2,0.0,1766495010926
2,0.0,1766495012989
2,0.0,1766495015006
2,0.0,1766495017011
2,0.0,1766495019104
2,0.0,1766495021148
2,0.0,1766495023205
2,0.0,1766495025317
2,0.0,1766495027410
2,0.0,1766495029453
2,0.0,1766495031431
2,0.0,1766495033455
2,0.0,1766495035470
2,0.0,1766495037501
2,0.0,1766495039534
2,0.0,1766495041633
2,0.0,1766495043676
2,0.0,1766495045695
2,0.0,1766495047751
2,0.0,1766495049824
2,0.0,1766495051861
2,0.0,1766495053856
2,0.0,1766495055868
2,0.0,1766495057927
2,0.0,1766495059940
2,0.0,1766495062001
2,0.0,1766495064048
2,0.0,1766495066099
2,0.0,1766495068103
2,0.0,1766495070144
2,0.0,1766495072320
2,0.0,1766495074320
2,0.0,1766495076365
2,0.0,1766495078436
2,0.0,1766495080460
2,0.0,1766495082527
2,0.0,1766495084581
2,0.0,1766495086692
2,0.0,1766495088790
2,0.0,1766495090857
2,0.0,1766495092981
2,0.0,1766495095054
2,0.0,1766495097111
2,0.0,1766495099128
2,0.0,1766495101028
2,0.0,1766495102923
2,0.0,1766495104864
2,0.0,1766495106679
2,0.0,1766495108590
2,0.0,1766495110461
2,0.0,1766495112305
2,0.0,1766495114249
2,0.0,1766495116137
2,0.0,1766495117981
2,0.0,1766495119977
2,0.0,1766495121872
2,0.0,1766495123735
2,0.0,1766495125636
2,0.0,1766495127517
2,0.0,1766495129356
2,0.0,1766495131235
2,0.0,1766495133084
2,0.0,1766495134982
