gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0,1766518682004
0,0,1766518682891
0,0,1766518683845
0,0.03,1766518684666
0,0,1766518685683
0,0,1766518686487
0,0,1766518687457
0,0,1766518688274
0,0,1766518689271
0,0.03,1766518690121
0,0.02,1766518690964
0,0,1766518691880
0,0,1766518692668
0,0,1766518693693
0,0,1766518694430
0,0,1766518695440
0,0,1766518696225
0,0,1766518697206
0,0,1766518698003
0,0,1766518698869
0,0,1766518699815
0,0.02,1766518700713
0,0.03,1766518701675
0,0,1766518702519
0,0,1766518703417
0,0,1766518704172
0,0,1766518705154
0,0.02,1766518705964
0,0,1766518706991
0,0,1766518707821
0,0,1766518708788
0,0,1766518709598
0,0.02,1766518710478
0,0,1766518711379
0,0.02,1766518712226
0,0,1766518713189
0,0,1766518714037
0,0,1766518714990
0,0,1766518715847
0,0,1766518716745
0,0,1766518717616
0,0,1766518718554
0,0.02,1766518719365
0,0.02,1766518720326
0,0,1766518721192
0,0,1766518722086
0,0,1766518722974
0,0,1766518723860
0,0,1766518724766
0,0,1766518725677
0,0,1766518726525
0,0,1766518727481
0,0,1766518728395
0,2,1766518729360
0,0,1766518730279
0,0.02,1766518731174
0,0.03,1766518732062
0,0,1766518732997
0,0,1766518733827
0,0,1766518734742
0,0,1766518735620
0,0,1766518736531
0,0,1766518737357
0,0,1766518738335
0,0.03,1766518739199
0,0,1766518740094
0,0,1766518740935
0,0,1766518741911
0,0,1766518742831
0,0,1766518743721
0,0,1766518744631
0,0,1766518745456
0,0,1766518746428
0,2,1766518747235
0,0,1766518748245
0,0,1766518749057
0,0,1766518749977
0,0,1766518750824
0,0,1766518751831
0,0,1766518752693
0,3,1766518753647
0,0,1766518754529
0,0.03,1766518755453
0,0,1766518756333
0,0,1766518757249
0,0.02,1766518758144
0,0,1766518759012
0,0,1766518760036
0,0,1766518760904
0,0,1766518761894
0,0,1766518762677
0,0,1766518763639
0,3,1766518764438
0,0.02,1766518765450
0,0,1766518766216
0,0,1766518767159
0,0,1766518768028
0,0,1766518768979
0,0,1766518769917
0,0,1766518770724
0,0,1766518771724
0,2,1766518772482
0,0,1766518773546
0,0,1766518774281
0,0.02,1766518775271
0,0.02,1766518776062
0,0.03,1766518776952
0,0,1766518777906
0,0,1766518778691
0,0,1766518779726
0,0,1766518780455
0,0,1766518781474
0,0,1766518782176
0,0,1766518783036
0,0.02,1766518783948
0,3,1766518784689
0,0,1766518785764
0,0,1766518786461
0,0,1766518787409
0,0,1766518788186
0,0,1766518788936
