gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0,1766569787862
0,0.06,1766569788732
0,0.06,1766569789547
0,0,1766569790626
0,0.01,1766569791581
0,0,1766569792641
0,0,1766569793624
0,0.01,1766569794653
0,0,1766569795705
0,0,1766569796650
0,5,1766569797565
0,0,1766569798525
0,0.06,1766569799600
0,0,1766569800664
0,0,1766569801512
0,0,1766569802580
0,0,1766569803543
0,6,1766569804579
0,0,1766569805514
0,0.06,1766569806601
0,0.06,1766569807690
0,0,1766569808699
0,0,1766569809797
0,0,1766569810802
0,0,1766569811840
0,0.06,1766569812785
0,0,1766569813750
0,1,1766569814692
0,0,1766569815788
0,0.01,1766569816742
0,0,1766569817720
0,0,1766569818835
0,0,1766569819839
0,0,1766569820879
0,0.06,1766569821834
0,0,1766569822793
0,0.01,1766569823851
0,0,1766569824784
0,0.02,1766569825741
0,0,1766569826754
0,0.01,1766569827723
0,0,1766569828682
0,0.01,1766569829645
0,0,1766569830555
0,0,1766569831649
0,6,1766569832601
0,0.01,1766569833615
0,0,1766569834508
0,0.06,1766569835492
0,0,1766569836390
0,0.01,1766569837283
0,0.07,1766569838151
0,0,1766569839067
0,0.01,1766569840071
0,0,1766569840940
0,0,1766569841900
0,0,1766569842792
0,0,1766569843782
0,0,1766569844705
0,0,1766569845655
0,0,1766569846621
0,0,1766569847754
0,0,1766569848747
0,0,1766569849757
0,0.01,1766569850644
0,0,1766569851527
0,0,1766569852590
0,0.01,1766569853489
0,0,1766569854480
0,0,1766569855418
0,0,1766569856344
0,6,1766569857251
0,0.01,1766569858235
0,0,1766569859104
0,6,1766569859927
0,0,1766569860776
0,0.06,1766569861657
0,0.06,1766569862566
0,0.06,1766569863507
0,0.06,1766569864389
0,6,1766569865234
0,0,1766569866165
0,0.01,1766569867159
0,0,1766569867974
0,0,1766569868847
0,0,1766569869798
0,0,1766569870677
0,0,1766569871572
0,0.05,1766569872609
0,0.05,1766569873488
0,0,1766569874432
0,0,1766569875330
0,0.07,1766569876199
0,0.06,1766569877084
0,0,1766569877980
0,0,1766569878894
0,0.06,1766569879834
0,0,1766569880796
0,0,1766569881606
0,0,1766569882686
0,0.01,1766569883564
0,0,1766569884483
0,0.01,1766569885335
0,0.05,1766569886300
0,0,1766569887155
0,0,1766569888105
0,0,1766569889119
0,0.05,1766569890013
0,7,1766569890973
0,0,1766569891769
0,0,1766569892674
0,0,1766569893549
0,0,1766569894459
0,0.05,1766569895246
0,0,1766569896105
0,0,1766569896983
0,0.07,1766569897970
0,0,1766569898804
0,0,1766569899683
0,1,1766569900585
0,0,1766569901453
0,0.06,1766569902217
0,0,1766569903112
0,0,1766569904096
0,0,1766569904988
0,0,1766569905784
0,0,1766569906699
0,0.05,1766569907657
0,0.06,1766569908579
0,0,1766569909398
0,0.01,1766569910284
0,0,1766569911102
0,0,1766569912038
0,0,1766569912948
0,0,1766569913805
0,1,1766569914659
0,0,1766569915590
0,0.03,1766569916422
0,4,1766569917300
0,0,1766569918179
0,0.06,1766569919060
0,0.01,1766569920020
0,0,1766569920938
0,0.07,1766569921817
0,0,1766569922656
0,0,1766569923628
0,0.01,1766569924442
0,0,1766569925318
0,0,1766569926104
0,7,1766569926986
0,0,1766569927870
0,0.01,1766569928790
0,0,1766569929647
0,0,1766569930535
0,0,1766569931493
0,0,1766569932320
0,0,1766569933245
0,0,1766569934140
0,0.05,1766569934996
0,0,1766569935827
0,0.06,1766569936824
0,0,1766569937701
0,0,1766569938597
0,0,1766569939532
0,0.01,1766569940433
0,6,1766569941376
0,0.01,1766569942239
0,0,1766569943080
0,0,1766569943943
0,0,1766569944898
0,0,1766569945714
0,0,1766569946581
0,0.06,1766569947357
0,0,1766569948275
0,0,1766569949187
0,0.06,1766569949993
0,0.06,1766569950816
0,0,1766569951696
0,0,1766569952648
0,0,1766569953466
0,0,1766569954316
0,0.01,1766569955207
0,0.06,1766569956157
0,6,1766569957023
0,0,1766569957954
0,0,1766569958848
0,6,1766569959711
0,0,1766569960544
0,0.01,1766569961436
0,0,1766569962247
0,0,1766569963078
0,0.07,1766569964020
0,0.01,1766569964935
0,0.01,1766569965727
0,0,1766569966562
0,0.06,1766569967398
0,0.06,1766569968233
0,0,1766569969123
0,0.05,1766569969987
0,0.01,1766569970767
0,0.06,1766569971589
0,0,1766569972490
0,0,1766569973401
0,0,1766569974201
0,0.01,1766569975120
0,0.06,1766569975947
0,0,1766569976745
0,0.01,1766569977559
0,0,1766569978396
0,6,1766569979244
0,0,1766569980039
0,0.01,1766569980871
0,0,1766569981722
0,0,1766569982572
0,0.01,1766569983388
0,7,1766569984200
0,0.05,1766569985074
0,0,1766569986015
0,0.06,1766569986791
0,7,1766569987641
0,0,1766569988495
0,0,1766569989337
0,0,1766569990132
0,0,1766569990913
0,0,1766569991743
0,0.01,1766569992613
0,0.06,1766569993395
0,0,1766569994240
0,0,1766569995239
0,0,1766569995991
0,0,1766569996823
0,0.06,1766569997665
0,0,1766569998556
0,0,1766569999342
0,0,1766569999941
