gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,1.0,1766742992648
0,1.0,1766742997874
0,1.0,1766743002933
0,1.0,1766743008621
0,1.0,1766743014309
0,1.0,1766743020009
0,1.0,1766743025719
0,1.0,1766743031444
0,1.0,1766743037168
0,1.0,1766743042901
0,1.0,1766743048632
0,1.0,1766743054377
0,1.0,1766743060108
0,1.0,1766743065854
0,1.0,1766743071601
0,1.0,1766743077351
0,1.0,1766743083093
0,1.0,1766743088853
0,1.0,1766743094620
0,1.0,1766743100384
0,1.0,1766743106150
0,1.0,1766743111908
0,1.0,1766743117682
0,1.0,1766743123461
0,1.0,1766743129232
0,1.0,1766743135006
0,1.0,1766743140781
0,1.0,1766743146559
0,1.0,1766743152337
0,1.0,1766743158103
0,1.0,1766743163874
0,1.0,1766743169647
0,1.0,1766743175423
0,1.0,1766743181190
0,1.0,1766743186967
0,1.0,1766743192747
0,1.0,1766743198512
0,1.0,1766743204281
0,1.0,1766743210057
0,1.0,1766743215827
0,1.0,1766743221604
0,1.0,1766743227386
0,1.0,1766743233163
0,1.0,1766743238939
0,1.0,1766743244731
0,1.0,1766743250510
0,1.0,1766743256281
0,1.0,1766743262049
0,1.0,1766743267824
0,1.0,1766743273598
0,1.0,1766743279377
0,1.0,1766743285142
0,1.0,1766743290921
0,1.0,1766743296690
0,1.0,1766743302470
0,1.0,1766743308253
0,1.0,1766743314035
0,1.0,1766743319818
0,1.0,1766743325597
0,1.0,1766743331371
0,1.0,1766743337141
0,1.0,1766743342906
0,1.0,1766743348685
0,1.0,1766743354467
0,1.0,1766743360230
0,1.0,1766743366007
0,1.0,1766743371768
0,1.0,1766743377553
0,1.0,1766743383325
0,1.0,1766743389095
0,1.0,1766743394865
0,1.0,1766743400631
0,1.0,1766743406400
0,1.0,1766743412164
0,1.0,1766743417928
0,1.0,1766743423702
0,1.0,1766743429481
0,1.0,1766743435238
0,1.0,1766743441009
0,1.0,1766743446773
0,1.0,1766743452542
0,1.0,1766743458317
0,1.0,1766743464086
0,1.0,1766743469859
0,1.0,1766743475622
0,1.0,1766743481389
0,1.0,1766743487158
0,1.0,1766743492928
0,1.0,1766743498695
0,1.0,1766743504457
0,1.0,1766743510219
0,1.0,1766743515990
0,1.0,1766743521764
0,1.0,1766743527534
0,1.0,1766743533303
0,1.0,1766743539069
0,1.0,1766743544842
0,1.0,1766743550610
0,1.0,1766743556376
0,1.0,1766743562149
0,1.0,1766743567907
0,1.0,1766743573675
