gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.05,1766868027410
0,0.02,1766868027951
0,0.05,1766868028370
0,0.05,1766868028800
0,0.07,1766868029249
0,0.07,1766868029690
0,0.02,1766868030133
0,0.05,1766868030624
0,0.02,1766868031119
0,0.0,1766868031616
0,0.05,1766868032108
0,0.02,1766868032590
0,0.05,1766868033054
0,0.05,1766868033549
0,0.02,1766868034033
0,0.0,1766868034520
0,0.05,1766868035005
0,0.02,1766868035485
0,0.05,1766868035953
0,0.02,1766868036420
0,0.04,1766868036900
0,0.01,1766868037377
0,0.05,1766868037842
0,0.05,1766868038314
0,0.02,1766868038745
0,0.02,1766868039246
0,0.05,1766868039747
0,0.05,1766868040237
0,0.02,1766868040737
0,0.05,1766868041312
0,0.02,1766868041780
0,0.05,1766868042270
0,0.07,1766868042754
0,0.05,1766868043234
0,0.02,1766868043697
0,0.05,1766868044181
0,0.07,1766868044703
0,0.02,1766868045173
0,0.05,1766868045666
0,0.02,1766868046160
0,0.05,1766868046677
0,0.07,1766868047178
0,0.02,1766868047684
0,0.05,1766868048191
0,0.02,1766868048681
0,0.05,1766868049188
0,0.06,1766868049647
0,0.05,1766868050117
0,0.05,1766868050708
0,0.07,1766868051192
0,0.02,1766868051696
0,0.05,1766868052341
0,0.02,1766868052849
0,0.05,1766868053332
0,0.07,1766868053821
0,0.02,1766868054299
0,0.05,1766868054789
0,0.07,1766868055284
0,0.02,1766868055762
0,0.02,1766868056244
0,0.05,1766868056746
0,0.03,1766868057232
0,0.0,1766868057711
0,0.05,1766868058188
0,0.02,1766868058675
0,0.07,1766868059160
0,0.02,1766868059634
0,0.05,1766868060114
0,0.07,1766868060606
0,0.05,1766868061075
0,0.05,1766868061555
0,0.02,1766868062036
0,0.05,1766868062488
0,0.05,1766868062919
0,0.05,1766868063362
0,0.02,1766868063793
0,0.02,1766868064254
0,0.05,1766868064743
0,0.02,1766868065223
0,0.03,1766868065687
0,0.07,1766868066178
0,0.02,1766868066665
0,0.05,1766868067245
0,0.02,1766868067730
0,0.04,1766868068219
0,0.05,1766868068701
0,0.02,1766868069172
0,0.02,1766868069633
0,0.05,1766868070060
0,0.07,1766868070530
0,0.02,1766868070984
0,0.0,1766868071448
0,0.02,1766868071915
0,0.03,1766868072408
0,0.05,1766868072895
0,0.02,1766868073371
0,0.05,1766868073837
0,0.05,1766868074306
0,0.02,1766868074790
0,0.02,1766868075293
0,0.05,1766868075768
0,0.02,1766868076270
0,0.05,1766868076872
0,0.05,1766868077309
0,0.02,1766868077759
0,0.0,1766868078241
0,0.05,1766868078727
0,0.02,1766868079223
0,0.05,1766868079722
0,0.02,1766868080195
0,0.0,1766868080674
0,0.02,1766868081151
0,0.05,1766868081624
0,0.02,1766868082116
0,0.05,1766868082614
0,0.07,1766868083115
0,0.0,1766868083600
0,0.05,1766868084070
0,0.02,1766868084521
0,0.02,1766868084940
0,0.05,1766868085355
0,0.0,1766868085832
0,0.05,1766868086317
0,0.02,1766868086794
0,0.05,1766868087271
0,0.07,1766868087732
0,0.02,1766868088208
0,0.02,1766868088659
0,0.05,1766868089105
0,0.07,1766868089559
0,0.02,1766868090041
0,0.02,1766868090531
0,0.05,1766868091034
0,0.07,1766868091500
0,0.02,1766868091991
0,0.0,1766868092577
0,0.07,1766868093057
0,0.05,1766868093529
0,0.02,1766868094011
0,0.05,1766868094484
0,0.02,1766868094932
0,0.07,1766868095376
0,0.02,1766868095840
0,0.05,1766868096311
0,0.07,1766868096785
0,0.02,1766868097267
0,0.05,1766868097750
0,0.07,1766868098242
0,0.02,1766868098741
0,0.02,1766868099192
0,0.05,1766868099652
0,0.06,1766868100137
0,0.02,1766868100645
0,0.05,1766868101134
0,0.02,1766868101619
0,0.04,1766868102177
0,0.05,1766868102651
0,0.02,1766868103131
0,0.05,1766868103597
0,0.02,1766868104088
0,0.07,1766868104567
0,0.05,1766868105061
0,0.02,1766868105525
0,0.0,1766868106013
0,0.07,1766868106516
0,0.02,1766868106981
0,0.02,1766868107417
0,0.05,1766868107893
0,0.07,1766868108358
0,0.02,1766868108859
0,0.05,1766868109358
0,0.07,1766868109857
0,0.02,1766868110336
0,0.05,1766868110802
0,0.05,1766868111242
0,0.02,1766868111675
0,0.01,1766868112151
0,0.05,1766868112620
0,0.05,1766868113089
0,0.02,1766868113568
0,0.02,1766868114035
0,0.05,1766868114522
0,0.02,1766868115005
0,0.05,1766868115484
0,0.05,1766868115958
0,0.02,1766868116630
0,0.02,1766868117114
0,0.05,1766868117586
0,0.02,1766868118073
0,0.0,1766868118647
0,0.05,1766868119112
0,0.02,1766868119573
0,0.02,1766868120036
0,0.0,1766868120520
0,0.05,1766868120990
0,0.02,1766868121491
0,0.02,1766868121984
0,0.05,1766868122480
0,0.05,1766868122942
0,0.07,1766868123422
0,0.0,1766868123947
0,0.05,1766868124401
0,0.02,1766868124828
0,0.02,1766868125274
0,0.02,1766868125702
0,0.02,1766868126154
0,0.05,1766868126602
0,0.02,1766868127039
0,0.05,1766868127487
0,0.02,1766868128068
0,0.05,1766868128554
0,0.05,1766868129031
0,0.02,1766868129493
0,0.02,1766868129970
0,0.0,1766868130442
0,0.05,1766868130902
0,0.02,1766868131390
0,0.05,1766868131886
0,0.05,1766868132352
0,0.02,1766868132828
0,0.02,1766868133295
0,0.05,1766868133766
0,0.07,1766868134257
0,0.02,1766868134738
0,0.05,1766868135203
0,0.07,1766868135696
0,0.02,1766868136158
0,0.02,1766868136598
0,0.05,1766868137088
0,0.02,1766868137570
0,0.0,1766868138050
0,0.02,1766868138515
0,0.02,1766868138944
0,0.05,1766868139391
0,0.07,1766868139884
0,0.02,1766868140353
0,0.02,1766868140835
0,0.05,1766868141299
0,0.05,1766868141749
0,0.02,1766868142189
0,0.02,1766868142637
0,0.01,1766868143051
0,0.02,1766868143498
0,0.05,1766868144007
0,0.07,1766868144453
0,0.02,1766868144887
0,0.02,1766868145316
0,0.05,1766868145768
0,0.07,1766868146265
0,0.02,1766868146729
0,0.05,1766868147223
0,0.07,1766868147697
0,0.07,1766868148180
0,0.02,1766868148664
0,0.05,1766868149161
