gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0,1766569668110
0,0,1766569669518
0,0,1766569671039
0,0,1766569672557
0,0,1766569674168
0,0,1766569675667
0,0,1766569677318
0,0,1766569678818
0,0,1766569680340
0,0.01,1766569681812
0,0,1766569683289
0,0,1766569685192
0,0.01,1766569686607
0,0,1766569688036
0,0,1766569689775
0,0.06,1766569691532
0,0,1766569693253
0,0,1766569694764
0,0.07,1766569696452
0,0,1766569697975
0,0.06,1766569699530
0,0,1766569701123
0,0.05,1766569702622
0,0,1766569704131
0,0.06,1766569705799
0,0,1766569707468
0,0,1766569709143
0,0.05,1766569710548
0,0,1766569712002
0,0,1766569713533
0,0.01,1766569715022
0,0,1766569716447
0,0.06,1766569717894
0,0,1766569719775
0,0.06,1766569721233
0,0,1766569722770
0,0,1766569724297
0,0.05,1766569725750
0,0,1766569727229
0,0,1766569728836
0,0,1766569730421
0,0,1766569731941
0,0,1766569733420
0,0,1766569734945
0,6,1766569736485
0,0,1766569738129
0,0.01,1766569739674
0,0,1766569741150
0,0,1766569742722
0,0,1766569744359
0,0.05,1766569745799
0,0,1766569747369
0,0,1766569748964
0,5,1766569750343
0,0.06,1766569751796
0,0,1766569753272
0,0,1766569754779
0,0.06,1766569756414
0,0.05,1766569757716
