cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,2.2,1766517857526
0,2.7,1766517858252
0,2.4,1766517858857
0,2.1,1766517859506
0,1.4,1766517860230
0,2.2,1766517860924
0,1.5,1766517861845
0,1.9,1766517862606
0,2.0,1766517863317
0,1.3,1766517864269
0,2.2,1766517864909
0,1.3,1766517865917
0,2.0,1766517866662
0,1.8,1766517867403
0,1.5,1766517868339
0,2.2,1766517868991
0,1.3,1766517870003
0,2.2,1766517870688
0,1.6,1766517871567
0,1.7,1766517872400
0,2.0,1766517873046
0,1.2,1766517874013
0,2.2,1766517874676
0,1.6,1766517875485
0,1.7,1766517876303
0,2.2,1766517877000
0,1.3,1766517877973
0,2.3,1766517878647
0,1.5,1766517879615
0,1.8,1766517880324
0,2.1,1766517881024
0,1.3,1766517881962
0,2.2,1766517882612
0,1.4,1766517883608
0,1.9,1766517884332
0,1.8,1766517885117
0,1.4,1766517886011
0,2.3,1766517886666
0,1.3,1766517887632
0,2.0,1766517888348
0,1.8,1766517889139
0,1.5,1766517890031
0,2.3,1766517890722
0,1.3,1766517891655
0,2.1,1766517892359
0,1.8,1766517893198
0,1.5,1766517894099
0,2.3,1766517894761
0,1.2,1766517895741
0,2.1,1766517896428
0,1.7,1766517897300
0,1.7,1766517898149
0,2.2,1766517898851
0,1.3,1766517899831
0,2.2,1766517900537
0,1.5,1766517901532
0,1.8,1766517902239
0,2.0,1766517903009
0,1.4,1766517903991
0,2.4,1766517904636
0,1.4,1766517905578
0,2.1,1766517906306
0,2.0,1766517907056
0,1.4,1766517908051
0,2.3,1766517908678
0,1.4,1766517909696
0,2.0,1766517910411
0,1.9,1766517911109
0,1.5,1766517912056
0,2.2,1766517912729
0,1.3,1766517913739
0,2.1,1766517914433
0,1.7,1766517915216
0,1.6,1766517916143
0,2.3,1766517916855
0,1.3,1766517917853
0,2.3,1766517918455
0,1.6,1766517919371
0,1.6,1766517920126
0,2.3,1766517920819
0,1.3,1766517921808
0,2.2,1766517922506
0,1.5,1766517923436
0,1.7,1766517924215
0,2.2,1766517924949
0,1.3,1766517925956
0,2.3,1766517926577
0,1.7,1766517927386
0,1.6,1766517928208
