gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.01,1766877265968
0,0.16,1766877266631
0,0,1766877267152
0,0.37,1766877267616
0,0,1766877268127
0,0.14,1766877268636
0,0.42,1766877269155
0,0,1766877269641
0,0,1766877270147
0,0,1766877270753
0,0,1766877271388
0,0,1766877272067
0,0,1766877272764
0,0,1766877273529
0,0,1766877274279
0,0,1766877275098
0,0,1766877275841
0,0,1766877276562
0,0,1766877277299
0,0,1766877278109
0,0,1766877278933
0,0,1766877279654
0,0,1766877280336
0,0,1766877281437
0,0,1766877282157
0,0,1766877283095
0,0,1766877284165
0,0,1766877284828
0,0,1766877285547
0,0,1766877286276
0,0,1766877286934
0,0,1766877287662
0,0,1766877288404
0,0,1766877289183
0,0,1766877289890
0,0,1766877290809
0,0,1766877291635
0,0,1766877292581
0,0.1,1766877293478
0,0,1766877294227
0,0,1766877294917
0,0,1766877295580
0,0,1766877296335
0,0,1766877297004
0,0,1766877297727
0,37,1766877298446
0,42,1766877299124
0,0,1766877299811
0,0,1766877300512
0,0,1766877301308
0,0,1766877302079
0,22,1766877303077
0,0.37,1766877303848
0,42,1766877304537
0,0,1766877305264
0,42,1766877305982
0,0,1766877306688
0,0.42,1766877307429
0,0,1766877308193
0,0,1766877308927
0,0,1766877309607
0,0,1766877310440
0,0,1766877311265
0,0,1766877312063
0,0,1766877312810
0,0,1766877313507
0,0,1766877314160
0,0.25,1766877314989
0,0,1766877315886
0,0,1766877316630
0,0,1766877317345
0,0.23,1766877318069
0,0.13,1766877318778
0,0,1766877319506
0,0,1766877320228
0,0.25,1766877320913
0,0.37,1766877321666
0,0,1766877322366
0,0,1766877323077
0,0,1766877323820
0,0,1766877324557
0,0,1766877325366
0,42,1766877326033
0,0.22,1766877326669
0,0.31,1766877327397
0,0.37,1766877328258
0,0,1766877329204
0,0,1766877330043
0,0,1766877330765
0,0,1766877331471
0,0,1766877332124
0,0.09,1766877332857
0,0,1766877333541
0,0,1766877334243
0,0,1766877334966
0,0,1766877335717
0,0,1766877336405
0,0,1766877337170
0,0,1766877337985
0,0,1766877338757
0,0,1766877339491
0,0,1766877340228
0,0,1766877340917
0,0,1766877341901
0,0,1766877342774
0,0,1766877343551
0,0,1766877344236
0,0,1766877344952
0,37,1766877345657
0,43,1766877346378
0,0,1766877347083
0,0.19,1766877347841
0,42,1766877348555
0,0,1766877349218
0,0,1766877349985
0,32,1766877350816
0,0.21,1766877351613
0,0,1766877352355
0,0,1766877353035
0,0.29,1766877353739
0,0,1766877354654
0,0,1766877355648
0,0,1766877356419
0,0,1766877357051
0,0,1766877357749
0,0,1766877358451
0,0,1766877359157
0,0,1766877359900
0,0,1766877360636
0,0,1766877361372
0,0,1766877362078
0,0,1766877362729
0,0,1766877363530
0,0,1766877364298
0,0,1766877365078
0,0,1766877365763
0,0,1766877366442
0,0,1766877367153
0,31,1766877368161
0,37,1766877368985
0,35,1766877369747
0,30,1766877370442
0,42,1766877371169
0,37,1766877371827
0,14,1766877372585
0,19,1766877373278
0,42,1766877373968
0,0,1766877374667
0,34,1766877375386
0,0,1766877376120
0,15,1766877376834
0,0,1766877377631
0,0,1766877378356
0,0,1766877379106
0,0.12,1766877379785
0,37,1766877380684
0,0,1766877381514
0,0,1766877382230
0,0.24,1766877382913
0,0.21,1766877383604
0,42,1766877384353
0,0,1766877385061
0,0.42,1766877385793
0,0.37,1766877386507
0,0.24,1766877387229
0,0,1766877387960
0,0.19,1766877388725
0,0.2,1766877389469
0,0.26,1766877390299
0,0,1766877391015
0,0,1766877391761
0,0.01,1766877392489
0,0,1766877393395
0,0.42,1766877394155
0,0.27,1766877394907
0,0,1766877395620
0,0.29,1766877396313
0,0.37,1766877396994
0,0.14,1766877397690
0,0.36,1766877398396
0,0.37,1766877399107
0,0,1766877399755
0,0.37,1766877400385
0,0,1766877401099
0,0.37,1766877401860
0,0,1766877402647
0,0,1766877403373
0,0.22,1766877404054
0,0,1766877404756
0,0.42,1766877405497
0,0,1766877406462
0,0.11,1766877407264
0,0,1766877408033
0,0,1766877408705
0,0,1766877409407
0,0,1766877410114
0,0.37,1766877410833
0,0.3,1766877411542
0,0,1766877412256
0,0,1766877412987
0,0.37,1766877413672
0,0,1766877414439
0,0,1766877415098
0,0,1766877415899
0,0,1766877416624
0,0,1766877417337
0,0,1766877417995
0,0,1766877418805
0,0,1766877419798
0,0,1766877420553
0,0,1766877421236
0,0,1766877421944
0,0,1766877422661
0,0,1766877423363
0,0,1766877424060
0,0,1766877424771
0,0,1766877425456
0,37,1766877426201
0,0,1766877426901
0,0.05,1766877427717
0,0.21,1766877428505
0,0.2,1766877429256
0,38,1766877429954
0,0,1766877430651
0,7,1766877431427
0,0.42,1766877432439
0,27,1766877433232
0,0.42,1766877433965
0,0.33,1766877434661
0,0.4,1766877435393
0,15,1766877436086
0,13,1766877436750
0,2,1766877437426
0,0,1766877438146
0,0,1766877438756
