cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,6.1,1766698950835
0,6.8,1766698951871
0,5.1,1766698953092
0,6.3,1766698954103
0,5.6,1766698955203
0,5.5,1766698956335
0,6.4,1766698957353
0,4.9,1766698958564
0,6.7,1766698959515
0,5.4,1766698960677
0,6.1,1766698961703
0,6.1,1766698962736
0,5.1,1766698964039
0,6.6,1766698965013
0,5.2,1766698966224
0,6.2,1766698967226
0,5.8,1766698968493
0,5.7,1766698969640
0,6.1,1766698970624
0,5.4,1766698971831
0,6.2,1766698972854
0,6.0,1766698973906
0,5.7,1766698975096
0,5.8,1766698976095
0,6.1,1766698977173
0,5.3,1766698978323
0,6.6,1766698979281
0,5.2,1766698980502
0,5.8,1766698981543
0,6.2,1766698982577
0,5.0,1766698983778
0,6.6,1766698984699
0,5.0,1766698985901
0,6.0,1766698986947
0,6.2,1766698987938
0,4.9,1766698989213
0,6.6,1766698990129
0,5.0,1766698991417
0,6.2,1766698992438
0,6.3,1766698993420
0,4.7,1766698994694
0,6.7,1766698995585
0,4.8,1766698996973
0,6.3,1766698997833
0,6.3,1766698998846
0,4.8,1766699000091
0,6.7,1766699001011
0,5.2,1766699002176
0,5.8,1766699003178
0,6.7,1766699004125
0,4.6,1766699005409
0,6.8,1766699006340
0,5.4,1766699007431
0,5.5,1766699008504
0,7.7,1766699009248
0,6.5,1766699010239
0,6.7,1766699011248
0,7.5,1766699012005
0,5.7,1766699013145
0,7.5,1766699013972
0,7.3,1766699014823
0,5.8,1766699015924
0,6.7,1766699016907
0,6.7,1766699017853
1,5.3,1766699018886
1,7.5,1766699019655
1,6.9,1766699020615
1,6.9,1766699021644
1,7.5,1766699022482
1,7.0,1766699023394
1,7.0,1766699024474
1,7.0,1766699025440
1,7.4,1766699026327
1,6.9,1766699027370
1,7.6,1766699028375
1,7.2,1766699029330
1,6.2,1766699030513
1,7.5,1766699031326
1,6.9,1766699032252
1,6.0,1766699033390
1,7.4,1766699034149
1,6.2,1766699035281
1,6.1,1766699036278
1,7.0,1766699037282
1,5.4,1766699038479
1,7.1,1766699039407
1,6.8,1766699040346
1,5.5,1766699041575
1,7.7,1766699042330
1,5.7,1766699043440
1,6.3,1766699044466
1,7.7,1766699045352
1,4.9,1766699046596
1,7.5,1766699047421
1,6.6,1766699048459
1,4.9,1766699049662
1,7.7,1766699050498
1,5.7,1766699051526
1,5.9,1766699052674
1,7.9,1766699053466
1,5.1,1766699054673
1,7.0,1766699055631
1,7.6,1766699056411
1,4.7,1766699057751
1,7.9,1766699058553
1,6.8,1766699059475
1,5.3,1766699060828
1,8.2,1766699061550
1,6.8,1766699062578
1,6.6,1766699063664
1,8.6,1766699064408
1,6.4,1766699065503
1,7.5,1766699066337
1,8.0,1766699067107
1,6.3,1766699068126
1,7.3,1766699068998
1,8.3,1766699069660
1,5.3,1766699070794
1,6.9,1766699071810
1,7.1,1766699072422
1,5.6,1766699073523
1,6.6,1766699074552
1,7.4,1766699075355
1,5.2,1766699076614
1,7.4,1766699077425
1,6.6,1766699078480
1,5.7,1766699079672
1,7.6,1766699080564
2,5.0,1766699081789
2,7.1,1766699082754
2,6.7,1766699083689
2,5.4,1766699084950
2,7.7,1766699085786
2,5.7,1766699086886
2,6.6,1766699088004
2,7.1,1766699088988
2,5.8,1766699090227
2,7.3,1766699091168
2,6.2,1766699092277
2,6.6,1766699093423
2,6.7,1766699094291
2,6.1,1766699095379
2,6.8,1766699096402
2,6.3,1766699097450
2,6.7,1766699098525
2,6.6,1766699099558
2,6.7,1766699100538
2,6.2,1766699101712
2,6.8,1766699102640
2,6.7,1766699103595
2,5.9,1766699104686
2,6.7,1766699105660
2,5.9,1766699106761
2,6.8,1766699107762
2,6.9,1766699108782
2,6.9,1766699109774
2,6.6,1766699110846
2,7.0,1766699111883
2,7.0,1766699112962
2,7.3,1766699113870
2,6.5,1766699115046
2,7.0,1766699116053
2,7.5,1766699116899
2,6.2,1766699118014
2,7.4,1766699118906
2,6.9,1766699119942
2,6.5,1766699121041
2,7.6,1766699121815
2,6.1,1766699122982
2,7.0,1766699123939
2,7.5,1766699124816
2,6.0,1766699125943
2,7.6,1766699126791
2,6.9,1766699127799
2,6.4,1766699128846
2,7.6,1766699129759
2,5.9,1766699130971
2,7.2,1766699131891
2,7.7,1766699132797
2,5.8,1766699134036
2,7.7,1766699134865
2,7.1,1766699135759
2,6.0,1766699136965
2,7.7,1766699137774
2,6.4,1766699138856
2,6.7,1766699139873
2,7.7,1766699140757
2,5.7,1766699141884
2,7.5,1766699142740
2,7.4,1766699143687
2,6.0,1766699144993
2,7.7,1766699145835
3,6.5,1766699146935
3,6.7,1766699148111
3,8.0,1766699148926
3,5.8,1766699150171
3,7.5,1766699151028
3,7.5,1766699151971
3,6.1,1766699153131
3,7.7,1766699153922
3,6.6,1766699155011
3,6.5,1766699156139
3,7.5,1766699157007
3,6.1,1766699158183
3,7.3,1766699159138
3,7.0,1766699160108
3,6.2,1766699161264
3,7.7,1766699162125
3,6.3,1766699163208
3,6.9,1766699164235
3,7.0,1766699165098
3,5.9,1766699166172
3,6.8,1766699167050
3,6.7,1766699167932
3,6.5,1766699168806
3,6.5,1766699169758
3,5.7,1766699170862
3,6.5,1766699171774
3,5.9,1766699172737
3,6.9,1766699173745
3,5.3,1766699174941
3,6.0,1766699176056
3,6.0,1766699177139
3,5.2,1766699178326
3,6.7,1766699179217
3,4.9,1766699180437
3,5.9,1766699181507
3,5.9,1766699182640
3,4.8,1766699183878
3,6.8,1766699184758
3,4.7,1766699186027
3,6.1,1766699187046
3,6.2,1766699188020
3,4.6,1766699189243
3,6.7,1766699190147
3,5.2,1766699191361
3,5.5,1766699192510
3,7.3,1766699193402
3,5.6,1766699194514
3,7.2,1766699195410
3,7.3,1766699196296
3,5.8,1766699197467
3,7.4,1766699198242
3,6.8,1766699199088
3,5.0,1766699200323
3,7.5,1766699201079
3,5.8,1766699201980
3,5.9,1766699203007
3,8.5,1766699203653
3,7.9,1766699204449
3,6.4,1766699205494
3,7.6,1766699206266
3,6.9,1766699207167
3,7.0,1766699208286
3,7.6,1766699208983
3,6.0,1766699210039
4,6.0,1766699211152
4,6.7,1766699211958
4,6.0,1766699212948
4,7.2,1766699213855
4,7.0,1766699214721
4,7.4,1766699215495
4,7.1,1766699216464
4,7.0,1766699217420
4,7.5,1766699218242
4,6.6,1766699219351
4,7.4,1766699220225
4,7.3,1766699221106
4,6.0,1766699222347
4,7.7,1766699223198
4,6.7,1766699224127
4,6.5,1766699225226
4,6.9,1766699226103
4,6.2,1766699227241
4,6.6,1766699228171
4,7.0,1766699229098
4,5.5,1766699230344
4,7.2,1766699231283
4,6.4,1766699232343
4,5.8,1766699233525
4,7.8,1766699234315
4,5.2,1766699235610
4,7.1,1766699236551
4,7.1,1766699237519
4,5.2,1766699238821
4,7.8,1766699239617
4,5.8,1766699240751
4,6.1,1766699241814
4,7.8,1766699242614
4,4.8,1766699243955
4,7.2,1766699244895
4,7.1,1766699245807
4,5.1,1766699247144
4,7.7,1766699247926
4,6.1,1766699248870
4,5.4,1766699250119
4,7.8,1766699250941
4,5.3,1766699252138
4,6.8,1766699253058
4,7.8,1766699253882
4,4.8,1766699255119
4,7.3,1766699255982
4,7.7,1766699256772
4,4.8,1766699258133
4,7.8,1766699258918
4,6.7,1766699259862
4,5.2,1766699261155
4,7.8,1766699261958
4,5.3,1766699263270
4,6.4,1766699264255
4,7.8,1766699265050
4,4.9,1766699266404
4,7.5,1766699267298
4,7.0,1766699268355
4,5.3,1766699269592
4,7.7,1766699270343
4,5.8,1766699271475
4,5.7,1766699272616
4,7.7,1766699273363
4,5.1,1766699274671
5,6.9,1766699275599
5,7.7,1766699276432
5,4.6,1766699277788
5,7.7,1766699278534
5,6.7,1766699279543
5,5.1,1766699280934
5,7.9,1766699281729
5,5.6,1766699282815
5,6.2,1766699283827
5,8.3,1766699284603
5,5.1,1766699285764
5,6.7,1766699286616
5,7.7,1766699287466
5,4.7,1766699288868
5,7.4,1766699289692
5,7.7,1766699290470
5,4.8,1766699291891
5,7.9,1766699292673
5,6.9,1766699293494
5,5.3,1766699294778
5,7.8,1766699295581
5,5.7,1766699296660
5,5.8,1766699297721
5,7.7,1766699298558
5,5.0,1766699299817
5,6.9,1766699300745
5,7.8,1766699301547
5,4.6,1766699302972
5,7.9,1766699303712
5,8.2,1766699304497
5,6.1,1766699305700
5,8.6,1766699306381
5,8.6,1766699307069
5,5.3,1766699308366
5,8.5,1766699309012
5,8.3,1766699309646
5,5.6,1766699310881
5,8.3,1766699311606
5,8.4,1766699312270
5,4.5,1766699313615
5,7.8,1766699314330
5,8.3,1766699314948
5,5.3,1766699315969
5,6.7,1766699316913
5,7.8,1766699317699
5,5.1,1766699318849
5,6.6,1766699319862
5,7.7,1766699320648
5,4.9,1766699321987
5,7.2,1766699322827
5,7.8,1766699323577
5,4.6,1766699325076
5,7.8,1766699325919
5,6.7,1766699326846
5,5.3,1766699328238
5,8.1,1766699329048
5,5.9,1766699330163
5,6.1,1766699331247
5,7.8,1766699332020
5,5.0,1766699333309
5,7.2,1766699334199
5,7.7,1766699334997
5,4.6,1766699336262
5,7.8,1766699337043
6,7.6,1766699337853
6,4.7,1766699339235
6,7.8,1766699340007
6,7.1,1766699340834
6,5.1,1766699342135
6,7.8,1766699342943
6,5.6,1766699344082
6,6.2,1766699345068
6,7.8,1766699345832
6,5.1,1766699347017
6,7.2,1766699347970
6,7.6,1766699348756
6,4.9,1766699350114
6,7.8,1766699350916
