memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,2.3,1766848574923
0,2.4,1766848575259
0,2.5,1766848575498
0,2.5,1766848575920
0,2.2,1766848576135
0,2.2,1766848576335
0,2.2,1766848576547
0,2.2,1766848576787
0,2.2,1766848577006
0,2.2,1766848577248
0,2.3,1766848577481
0,2.3,1766848577849
0,2.3,1766848578150
0,2.3,1766848578471
0,2.3,1766848578711
0,2.3,1766848578945
0,2.3,1766848579184
0,2.3,1766848579426
0,2.3,1766848579637
0,2.3,1766848579904
0,2.3,1766848580276
0,2.3,1766848580563
0,2.3,1766848580847
0,2.3,1766848581089
0,2.3,1766848581363
0,2.3,1766848581645
0,2.3,1766848581983
0,2.3,1766848582275
0,2.3,1766848582548
0,2.3,1766848582838
0,2.3,1766848583115
0,2.3,1766848583410
0,2.3,1766848583741
0,2.3,1766848584099
0,2.3,1766848584360
0,2.3,1766848584594
0,2.3,1766848584932
0,2.3,1766848585187
0,2.3,1766848585482
0,2.3,1766848585758
0,2.3,1766848586022
0,2.3,1766848586340
0,2.3,1766848586635
0,2.3,1766848586854
0,2.3,1766848587145
0,2.3,1766848587384
0,2.3,1766848587710
0,2.3,1766848588017
0,2.3,1766848588327
0,2.3,1766848588606
0,2.3,1766848588945
0,2.3,1766848589204
0,2.3,1766848589450
0,2.3,1766848589751
0,2.3,1766848590070
0,2.3,1766848590323
0,2.3,1766848590602
0,2.3,1766848590911
0,2.3,1766848591148
0,2.3,1766848591454
0,2.3,1766848591704
0,2.3,1766848591924
0,2.3,1766848592185
0,2.3,1766848592448
0,2.3,1766848592723
0,2.3,1766848593032
0,2.3,1766848593297
0,2.3,1766848593639
0,2.3,1766848593994
0,2.3,1766848594290
0,2.3,1766848594506
0,2.3,1766848594772
0,2.3,1766848595037
0,2.3,1766848595327
0,2.3,1766848595570
0,2.3,1766848595849
0,2.3,1766848596157
0,2.3,1766848596502
0,2.3,1766848596823
0,2.3,1766848597192
0,2.3,1766848597502
0,2.3,1766848597839
0,2.3,1766848598094
0,2.3,1766848598389
0,2.3,1766848598705
0,2.3,1766848598948
0,2.3,1766848599241
0,2.3,1766848599494
0,2.3,1766848599758
0,2.3,1766848599995
0,2.3,1766848600300
0,2.3,1766848600540
0,2.3,1766848600862
0,2.3,1766848601088
0,2.3,1766848601370
0,2.3,1766848601623
0,2.3,1766848601961
0,2.3,1766848602199
0,2.3,1766848602494
0,2.3,1766848602745
0,2.3,1766848603082
0,2.3,1766848603314
0,2.3,1766848603586
0,2.3,1766848603897
0,2.3,1766848604202
0,2.3,1766848604457
0,2.3,1766848604662
0,2.3,1766848604975
0,2.3,1766848605260
0,2.3,1766848605502
0,2.3,1766848605758
0,2.3,1766848606008
0,2.3,1766848606305
0,2.3,1766848606542
0,2.3,1766848606755
0,2.3,1766848607022
0,2.3,1766848607298
0,2.3,1766848607534
0,2.3,1766848607873
0,2.3,1766848608151
0,2.3,1766848608382
0,2.3,1766848608738
0,2.3,1766848609010
0,2.3,1766848609321
0,2.3,1766848609548
0,2.3,1766848609858
0,2.3,1766848610075
0,2.3,1766848610327
0,2.3,1766848610569
0,2.3,1766848610832
0,2.3,1766848611121
0,2.3,1766848611386
0,2.3,1766848611673
0,2.3,1766848611894
0,2.3,1766848612136
0,2.3,1766848612439
0,2.3,1766848612710
0,2.3,1766848613079
0,2.3,1766848613314
0,2.3,1766848613615
0,2.3,1766848613872
0,2.3,1766848614146
0,2.3,1766848614400
0,2.3,1766848614691
0,2.3,1766848614930
0,2.3,1766848615161
0,2.3,1766848615422
0,2.3,1766848615729
0,2.3,1766848616031
0,2.3,1766848616274
0,2.3,1766848616689
0,2.3,1766848616927
0,2.3,1766848617181
0,2.3,1766848617414
0,2.3,1766848617643
0,2.3,1766848617936
0,2.3,1766848618172
0,2.3,1766848618381
0,2.3,1766848618641
0,2.3,1766848618931
0,2.3,1766848619169
0,2.3,1766848619432
0,2.3,1766848619689
0,2.3,1766848619999
0,2.3,1766848620249
0,2.3,1766848620505
0,2.3,1766848620746
0,2.3,1766848620945
0,2.3,1766848621234
0,2.3,1766848621565
0,2.3,1766848621895
0,2.3,1766848622193
0,2.3,1766848622496
0,2.3,1766848622826
0,2.3,1766848623100
0,2.3,1766848623440
0,2.3,1766848623800
0,2.3,1766848624048
0,2.3,1766848624325
0,2.4,1766848624584
0,2.4,1766848624822
0,2.4,1766848625074
0,2.4,1766848625412
0,2.4,1766848625685
0,2.4,1766848626025
0,2.4,1766848626333
0,2.4,1766848626674
0,2.4,1766848626979
0,2.4,1766848627253
0,2.4,1766848627564
0,2.4,1766848627804
0,2.4,1766848628060
0,2.4,1766848628388
0,2.5,1766848628663
0,2.5,1766848628915
0,2.5,1766848629214
0,2.5,1766848629531
0,2.5,1766848629778
0,2.5,1766848630037
0,2.5,1766848630333
0,2.5,1766848630594
0,2.5,1766848630878
0,2.6,1766848631201
0,2.7,1766848631456
0,2.7,1766848631750
0,2.8,1766848632017
0,2.8,1766848632316
0,2.9,1766848632604
0,3.0,1766848632861
0,3.0,1766848633195
0,3.1,1766848633492
0,3.2,1766848633788
0,3.2,1766848634062
0,3.3,1766848634303
0,3.3,1766848634650
0,3.4,1766848634989
0,3.5,1766848635293
0,3.6,1766848635707
0,3.6,1766848636074
0,3.7,1766848636354
0,3.8,1766848636659
0,3.8,1766848636952
0,3.9,1766848637209
0,4.0,1766848637544
0,4.0,1766848637855
0,4.1,1766848638191
0,4.2,1766848638429
0,4.2,1766848638693
0,4.3,1766848639024
0,4.3,1766848639345
0,4.4,1766848639659
0,4.5,1766848640012
