gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,42.0,1766737241846
0,45.0,1766737242227
0,46.0,1766737242555
0,47.0,1766737242879
0,47.0,1766737243202
0,47.0,1766737243537
0,47.0,1766737243874
0,48.0,1766737244192
0,48.0,1766737244511
0,48.0,1766737244834
0,48.0,1766737245162
0,48.0,1766737245484
0,48.0,1766737245813
0,48.0,1766737246150
0,48.0,1766737246494
0,49.0,1766737246826
1,49.0,1766737247145
1,49.0,1766737247468
1,49.0,1766737247793
1,49.0,1766737248118
1,49.0,1766737248441
1,49.0,1766737248763
1,49.0,1766737249091
1,50.0,1766737249409
1,50.0,1766737249727
1,50.0,1766737250045
1,50.0,1766737250366
1,50.0,1766737250690
1,50.0,1766737251013
1,50.0,1766737251335
1,50.0,1766737251658
1,50.0,1766737251994
2,50.0,1766737252342
2,51.0,1766737252665
2,51.0,1766737252982
2,51.0,1766737253299
2,51.0,1766737253621
2,51.0,1766737253945
2,51.0,1766737254272
2,51.0,1766737254596
2,51.0,1766737254918
2,51.0,1766737255241
2,52.0,1766737255566
2,51.0,1766737255883
2,52.0,1766737256202
2,52.0,1766737256523
2,52.0,1766737256846
2,52.0,1766737257171
3,52.0,1766737257499
3,52.0,1766737257834
3,52.0,1766737258174
3,52.0,1766737258493
3,52.0,1766737258813
3,52.0,1766737259133
3,52.0,1766737259458
3,52.0,1766737259784
3,52.0,1766737260114
3,53.0,1766737260439
3,53.0,1766737260762
3,52.0,1766737261108
3,52.0,1766737261437
3,53.0,1766737261762
3,52.0,1766737262092
3,53.0,1766737262413
4,53.0,1766737262739
4,53.0,1766737263061
4,53.0,1766737263385
4,53.0,1766737263716
4,53.0,1766737264038
4,53.0,1766737264355
4,53.0,1766737264676
4,53.0,1766737264998
4,53.0,1766737265324
4,53.0,1766737265652
4,53.0,1766737265977
4,53.0,1766737266305
4,53.0,1766737266641
4,53.0,1766737266981
4,53.0,1766737267308
4,54.0,1766737267628
5,54.0,1766737267951
5,54.0,1766737268277
5,54.0,1766737268603
5,54.0,1766737268922
5,54.0,1766737269247
5,54.0,1766737269584
5,54.0,1766737269908
5,54.0,1766737270227
5,54.0,1766737270549
5,54.0,1766737270871
5,54.0,1766737271194
5,54.0,1766737271518
5,54.0,1766737271844
5,54.0,1766737272167
5,54.0,1766737272502
5,54.0,1766737272832
6,54.0,1766737273152
6,54.0,1766737273473
6,55.0,1766737273793
6,55.0,1766737274121
6,54.0,1766737274455
6,55.0,1766737274787
6,55.0,1766737275112
6,54.0,1766737275463
6,55.0,1766737275791
6,55.0,1766737276120
6,55.0,1766737276439
6,55.0,1766737276761
6,55.0,1766737277088
6,55.0,1766737277412
6,55.0,1766737277739
6,55.0,1766737278064
