disk_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,1.5,1766737241765
0,1.5,1766737242129
0,1.5,1766737242468
0,1.5,1766737242793
0,1.5,1766737243115
0,1.5,1766737243439
0,1.5,1766737243778
0,1.5,1766737244111
0,1.5,1766737244425
0,1.5,1766737244746
0,1.5,1766737245070
0,1.5,1766737245399
0,1.5,1766737245723
0,1.5,1766737246052
0,1.5,1766737246391
0,1.5,1766737246742
1,1.5,1766737247061
1,1.5,1766737247383
1,1.5,1766737247705
1,1.5,1766737248028
1,1.5,1766737248352
1,1.5,1766737248678
1,1.5,1766737249000
1,1.5,1766737249320
1,1.5,1766737249645
1,1.5,1766737249961
1,1.5,1766737250279
1,1.5,1766737250604
1,1.5,1766737250925
1,1.5,1766737251248
1,1.5,1766737251572
1,1.5,1766737251896
2,1.5,1766737252238
2,1.5,1766737252586
2,1.5,1766737252898
2,1.5,1766737253216
2,1.5,1766737253536
2,1.5,1766737253858
2,1.5,1766737254184
2,1.5,1766737254512
2,1.5,1766737254832
2,1.5,1766737255156
2,1.5,1766737255485
2,1.5,1766737255802
2,1.5,1766737256116
2,1.5,1766737256437
2,1.5,1766737256760
2,1.5,1766737257083
3,1.5,1766737257412
3,1.5,1766737257736
3,1.5,1766737258074
3,1.5,1766737258411
3,1.5,1766737258727
3,1.5,1766737259048
3,1.5,1766737259371
3,1.5,1766737259695
3,1.5,1766737260022
3,1.5,1766737260349
3,1.5,1766737260675
3,1.5,1766737261008
3,1.5,1766737261354
3,1.5,1766737261678
3,1.5,1766737262000
3,1.5,1766737262328
4,1.5,1766737262651
4,1.5,1766737262976
4,1.5,1766737263300
4,1.5,1766737263623
4,1.5,1766737263955
4,1.5,1766737264274
4,1.5,1766737264592
4,1.5,1766737264913
4,1.5,1766737265236
4,1.5,1766737265560
4,1.5,1766737265891
4,1.5,1766737266217
4,1.5,1766737266542
4,1.5,1766737266885
4,1.5,1766737267219
4,1.5,1766737267541
5,1.5,1766737267863
5,1.5,1766737268187
5,1.5,1766737268513
5,1.5,1766737268838
5,1.5,1766737269162
5,1.5,1766737269484
5,1.5,1766737269828
5,1.5,1766737270143
5,1.5,1766737270466
5,1.5,1766737270786
5,1.5,1766737271106
5,1.5,1766737271429
5,1.5,1766737271755
5,1.5,1766737272080
5,1.5,1766737272404
5,1.5,1766737272741
6,1.5,1766737273069
6,1.5,1766737273388
6,1.5,1766737273708
6,1.5,1766737274032
6,1.5,1766737274364
6,1.5,1766737274696
6,1.5,1766737275024
6,1.5,1766737275357
6,1.5,1766737275711
6,1.5,1766737276035
6,1.5,1766737276357
6,1.5,1766737276676
6,1.5,1766737276998
6,1.5,1766737277326
6,1.5,1766737277654
6,1.5,1766737277977
