cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,4.2,1766867809957
0,4.6,1766867810290
0,4.6,1766867810498
0,4.1,1766867810729
0,4.1,1766867810950
0,4.2,1766867811188
0,3.8,1766867811429
0,3.8,1766867811661
0,4.6,1766867811898
0,4.1,1766867812120
0,4.3,1766867812358
0,4.4,1766867812605
0,4.2,1766867812854
0,4.5,1766867813102
0,4.3,1766867813353
0,4.4,1766867813605
0,4.5,1766867813857
0,4.7,1766867814108
0,4.1,1766867814366
0,4.1,1766867814605
0,4.2,1766867814857
0,4.5,1766867815110
0,4.4,1766867815357
0,4.5,1766867815613
0,4.7,1766867815873
0,4.7,1766867816115
0,4.9,1766867816377
0,4.9,1766867816611
0,4.8,1766867816841
0,4.4,1766867817105
0,4.3,1766867817347
0,4.2,1766867817596
0,4.5,1766867817835
0,4.9,1766867818088
0,5.6,1766867818312
0,5.1,1766867818551
0,4.5,1766867818811
0,5.1,1766867819041
0,4.6,1766867819281
0,4.7,1766867819503
0,4.3,1766867819743
0,4.5,1766867819997
0,4.5,1766867820245
0,4.5,1766867820466
0,4.7,1766867820711
0,4.8,1766867820950
0,4.8,1766867821212
0,4.7,1766867821450
0,4.3,1766867821711
0,4.3,1766867821973
0,4.2,1766867822215
0,4.5,1766867822458
0,4.1,1766867822700
0,4.5,1766867822942
0,4.2,1766867823191
0,4.6,1766867823446
0,4.3,1766867823674
0,4.6,1766867823925
0,3.9,1766867824160
0,3.4,1766867824428
0,3.0,1766867824691
0,3.5,1766867824931
0,3.4,1766867825193
0,3.9,1766867825461
0,3.8,1766867825726
0,4.7,1766867825980
0,4.8,1766867826460
0,5.0,1766867826706
0,4.4,1766867826950
0,4.7,1766867827188
0,4.5,1766867827432
0,4.3,1766867827658
0,4.4,1766867827914
0,4.0,1766867828150
0,4.0,1766867828407
0,4.4,1766867828660
0,4.3,1766867828941
0,4.4,1766867829222
0,4.3,1766867829480
0,4.7,1766867829743
0,4.4,1766867829993
0,4.3,1766867830252
0,4.9,1766867830483
0,4.8,1766867830743
0,4.5,1766867830995
0,4.5,1766867831228
0,4.3,1766867831476
0,4.3,1766867831711
0,4.3,1766867831960
0,4.2,1766867832208
0,4.4,1766867832462
0,4.5,1766867832712
0,4.6,1766867832965
0,4.6,1766867833224
0,4.8,1766867833470
0,4.6,1766867833730
0,4.0,1766867833985
0,4.5,1766867834237
0,4.5,1766867834493
0,4.2,1766867834732
0,4.5,1766867834979
0,4.4,1766867835228
0,4.4,1766867835487
0,4.3,1766867835743
0,4.3,1766867835999
0,4.1,1766867836241
0,4.4,1766867836495
0,4.3,1766867836733
0,4.5,1766867837006
0,4.3,1766867837281
0,4.5,1766867837519
0,4.0,1766867837754
0,4.1,1766867837992
0,4.1,1766867838229
0,4.3,1766867838475
0,4.3,1766867838724
0,4.3,1766867838971
0,4.4,1766867839237
0,4.2,1766867839491
0,4.3,1766867839745
0,4.4,1766867839992
0,4.3,1766867840252
0,4.3,1766867840486
0,4.5,1766867840719
0,4.4,1766867840966
0,3.9,1766867841202
0,4.4,1766867841464
0,4.0,1766867841697
0,4.5,1766867841928
0,4.1,1766867842175
0,4.4,1766867842445
0,4.3,1766867842698
0,4.5,1766867842948
0,4.4,1766867843202
0,4.4,1766867843458
0,4.5,1766867843707
0,4.5,1766867843954
0,4.1,1766867844190
0,4.4,1766867844457
0,4.6,1766867844709
0,4.2,1766867844960
0,4.4,1766867845197
0,4.5,1766867845429
0,4.5,1766867845666
0,4.4,1766867845911
0,4.2,1766867846167
0,4.5,1766867846418
0,4.5,1766867846676
0,4.2,1766867846902
0,4.5,1766867847130
0,4.2,1766867847362
0,4.2,1766867847599
0,4.6,1766867847852
0,4.0,1766867848109
0,4.1,1766867848360
0,4.3,1766867848599
0,4.5,1766867848860
0,4.0,1766867849114
0,4.2,1766867849373
0,4.4,1766867849637
0,4.6,1766867849896
0,4.4,1766867850148
0,4.4,1766867850396
0,4.6,1766867850660
0,4.4,1766867850919
0,4.5,1766867851180
0,4.4,1766867851421
0,4.5,1766867851680
0,4.9,1766867851913
0,5.0,1766867852151
0,4.8,1766867852392
0,5.1,1766867852667
0,5.1,1766867852925
0,4.6,1766867853213
0,4.5,1766867853476
0,4.3,1766867853699
0,4.9,1766867853927
0,5.1,1766867854175
0,5.6,1766867854423
0,5.0,1766867854678
0,4.7,1766867854947
0,4.6,1766867855187
0,4.6,1766867855418
0,5.1,1766867855656
0,4.7,1766867855896
0,4.4,1766867856114
0,5.0,1766867856440
0,4.5,1766867856678
0,4.7,1766867856914
0,5.0,1766867857160
0,4.8,1766867857400
0,4.7,1766867857651
0,5.0,1766867857901
0,4.7,1766867858165
0,4.2,1766867858405
0,4.3,1766867858641
0,4.4,1766867858887
0,4.7,1766867859130
0,4.7,1766867859354
0,4.7,1766867859578
0,4.4,1766867859824
0,5.2,1766867860051
0,5.0,1766867860294
0,3.9,1766867860525
0,3.4,1766867860749
0,3.4,1766867860994
0,3.7,1766867861229
0,3.7,1766867861473
0,3.7,1766867861718
0,4.7,1766867861970
0,5.1,1766867862405
0,4.7,1766867862665
0,5.0,1766867862892
0,4.5,1766867863122
0,4.9,1766867863374
0,4.3,1766867863605
0,4.4,1766867863837
0,4.8,1766867864094
0,4.5,1766867864347
0,4.7,1766867864594
0,4.0,1766867864823
0,4.7,1766867865083
0,4.2,1766867865325
0,4.6,1766867865582
0,4.8,1766867865816
0,4.6,1766867866079
0,4.5,1766867866321
0,4.2,1766867866581
0,5.0,1766867866837
0,4.4,1766867867085
0,4.8,1766867867320
0,4.7,1766867867563
0,4.2,1766867867814
0,4.5,1766867868048
0,4.4,1766867868299
0,5.0,1766867868544
0,4.3,1766867868781
0,4.9,1766867869015
0,4.6,1766867869247
0,4.4,1766867869498
0,4.7,1766867869747
0,4.6,1766867869980
0,4.7,1766867870252
0,4.5,1766867870497
0,4.8,1766867870768
0,4.3,1766867871013
0,4.8,1766867871236
0,4.6,1766867871479
0,4.5,1766867871729
0,4.9,1766867872010
0,4.4,1766867872235
0,4.5,1766867872488
0,4.4,1766867872730
0,4.9,1766867872987
0,4.5,1766867873222
0,4.3,1766867873485
0,4.3,1766867873737
0,4.8,1766867873970
0,4.5,1766867874228
0,4.4,1766867874495
0,5.1,1766867874744
0,4.3,1766867875000
0,4.5,1766867875237
0,4.7,1766867875468
0,4.6,1766867875705
0,4.5,1766867875940
0,4.8,1766867876195
0,4.9,1766867876439
0,4.7,1766867876704
0,4.6,1766867876959
0,4.3,1766867877205
0,5.2,1766867877449
0,4.7,1766867877725
0,4.3,1766867877978
0,4.7,1766867878227
0,4.6,1766867878478
0,4.4,1766867878712
0,4.1,1766867878967
0,4.6,1766867879203
0,4.3,1766867879448
0,4.4,1766867879684
0,4.8,1766867879936
0,4.5,1766867880199
0,4.8,1766867880453
0,4.9,1766867880710
0,4.6,1766867880955
0,4.5,1766867881210
0,4.6,1766867881481
0,4.7,1766867881730
0,4.9,1766867881985
0,4.8,1766867882242
0,4.7,1766867882487
0,4.4,1766867882736
0,4.3,1766867883001
0,4.8,1766867883251
0,4.7,1766867883505
0,4.8,1766867883755
0,4.2,1766867883990
0,4.8,1766867884243
0,4.7,1766867884529
0,4.5,1766867884768
0,4.9,1766867885154
