gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.1,1766875979383
0,0.04,1766875980246
0,0.14,1766875980960
0,0.04,1766875981700
0,0.04,1766875982434
0,0.04,1766875983166
0,0.0,1766875983904
0,0.0,1766875984698
0,0.0,1766875985423
0,0.0,1766875986161
0,0.0,1766875986911
0,0.0,1766875987738
0,0.0,1766875988494
0,0.0,1766875989232
0,0.0,1766875989994
0,0.0,1766875990743
0,0.0,1766875991495
0,0.0,1766875992249
0,0.0,1766875992999
0,0.0,1766875993725
0,0.23,1766875994466
0,0.0,1766875995280
0,0.64,1766875995990
0,0.0,1766875996718
0,0.55,1766875997438
0,0.0,1766875998159
0,0.11,1766875998869
0,0.0,1766875999582
0,0.0,1766876000336
0,0.0,1766876001067
0,0.0,1766876001800
0,0.62,1766876002519
0,0.0,1766876003248
0,0.53,1766876003981
0,0.0,1766876004789
0,0.0,1766876005507
0,0.0,1766876006219
0,0.0,1766876006949
0,0.27,1766876007735
0,0.0,1766876008464
0,0.63,1766876009195
0,0.0,1766876009931
0,0.55,1766876010649
0,0.0,1766876011371
0,0.55,1766876012082
0,0.0,1766876012804
0,0.0,1766876013545
0,0.0,1766876014261
0,0.0,1766876014988
0,0.0,1766876015702
0,0.0,1766876016440
0,0.3,1766876017164
0,0.0,1766876017921
0,0.64,1766876018676
0,0.0,1766876019391
0,0.55,1766876020107
0,0.0,1766876020817
0,0.2,1766876021534
0,0.0,1766876022352
0,0.0,1766876023072
0,0.44,1766876023859
0,0.0,1766876024573
0,0.55,1766876025290
0,0.0,1766876026009
0,0.37,1766876026748
0,0.0,1766876027464
0,0.0,1766876028210
0,0.0,1766876028941
0,0.0,1766876029700
0,0.27,1766876030444
0,0.0,1766876031175
0,0.34,1766876031964
0,0.0,1766876032684
0,0.23,1766876033417
0,0.0,1766876034117
0,0.0,1766876034823
0,0.0,1766876035538
0,0.0,1766876036247
0,0.0,1766876036973
0,0.0,1766876037693
0,0.0,1766876038423
0,0.0,1766876039150
0,0.55,1766876039887
0,0.0,1766876040604
0,0.55,1766876041355
0,0.0,1766876042084
0,0.43,1766876042844
0,0.0,1766876043570
0,0.0,1766876044320
0,0.27,1766876045059
0,0.0,1766876045780
0,0.3,1766876046524
0,0.0,1766876047263
0,0.61,1766876047975
0,0.0,1766876048680
0,0.54,1766876049384
0,0.0,1766876050196
0,0.0,1766876050908
0,0.0,1766876051618
0,0.0,1766876052347
0,0.0,1766876053076
0,0.0,1766876053799
0,0.32,1766876054508
0,0.0,1766876055251
0,0.63,1766876055972
0,0.0,1766876056697
0,0.27,1766876057464
0,0.0,1766876058204
0,0.12,1766876058932
0,0.0,1766876059762
0,0.0,1766876060486
0,0.0,1766876061211
0,0.0,1766876061935
0,0.27,1766876062704
0,0.0,1766876063430
0,0.51,1766876064146
0,0.0,1766876064868
0,0.11,1766876065128
