cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,2.7,1766573285811
0,3.3,1766573286635
0,2.8,1766573287441
0,3.3,1766573288034
0,2.1,1766573288956
0,3.1,1766573289716
0,2.6,1766573290484
0,3.1,1766573291259
0,3.3,1766573291834
0,2.5,1766573292775
0,3.3,1766573293493
0,2.9,1766573294195
0,2.1,1766573295036
0,2.4,1766573295844
0,2.4,1766573296574
0,2.5,1766573297271
0,2.8,1766573297862
0,2.2,1766573298637
0,2.6,1766573299378
0,2.5,1766573300048
0,2.4,1766573300749
0,2.6,1766573301425
0,2.1,1766573302391
0,2.8,1766573302975
0,2.7,1766573303612
0,2.1,1766573304390
0,3.2,1766573305045
0,2.5,1766573305931
0,3.2,1766573306533
0,3.3,1766573307138
0,1.5,1766573308127
0,2.9,1766573308919
0,2.4,1766573309595
0,2.6,1766573310295
0,3.3,1766573310912
0,2.6,1766573311795
0,3.2,1766573312492
0,3.1,1766573313096
0,2.6,1766573314007
0,3.1,1766573314741
0,2.2,1766573315601
0,3.4,1766573316227
0,3.0,1766573316878
0,2.7,1766573317776
0,3.3,1766573318475
0,2.5,1766573319283
0,3.7,1766573319793
0,2.7,1766573320528
0,2.5,1766573321311
0,3.3,1766573321785
0,3.4,1766573322203
0,2.5,1766573322865
0,2.9,1766573323306
0,2.4,1766573323860
0,2.1,1766573324424
0,2.3,1766573324981
0,2.2,1766573325444
0,2.3,1766573325914
0,1.9,1766573326451
