gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,27.0,1766875843483
0,27.0,1766875843768
0,27.0,1766875843976
0,27.0,1766875844178
0,26.0,1766875844407
0,26.0,1766875844626
0,26.0,1766875844836
0,27.0,1766875845129
0,27.0,1766875845325
0,27.0,1766875845539
0,27.0,1766875845739
0,27.0,1766875845936
0,28.0,1766875846136
0,27.0,1766875846334
0,28.0,1766875846540
0,28.0,1766875846746
0,28.0,1766875846946
0,28.0,1766875847142
0,28.0,1766875847339
0,28.0,1766875847551
0,28.0,1766875847764
0,28.0,1766875847966
0,28.0,1766875848160
0,28.0,1766875848353
0,28.0,1766875848567
0,28.0,1766875848771
0,28.0,1766875848961
0,28.0,1766875849152
0,28.0,1766875849349
0,28.0,1766875849549
0,28.0,1766875849768
0,28.0,1766875849986
0,28.0,1766875850187
0,28.0,1766875850382
0,28.0,1766875850583
0,28.0,1766875850798
0,28.0,1766875851002
0,28.0,1766875851205
0,28.0,1766875851409
0,28.0,1766875851615
0,28.0,1766875851828
0,28.0,1766875852029
0,28.0,1766875852248
0,28.0,1766875852441
0,28.0,1766875852637
0,28.0,1766875852850
0,28.0,1766875853051
0,28.0,1766875853251
0,28.0,1766875853450
0,28.0,1766875853677
0,28.0,1766875853886
0,28.0,1766875854082
0,28.0,1766875854301
0,28.0,1766875854502
0,28.0,1766875854708
0,28.0,1766875854909
0,28.0,1766875855108
0,28.0,1766875855374
0,28.0,1766875855588
0,28.0,1766875855787
0,28.0,1766875855986
0,28.0,1766875856190
0,28.0,1766875856394
0,28.0,1766875856593
0,28.0,1766875856788
0,28.0,1766875856983
0,28.0,1766875857187
0,28.0,1766875857390
0,28.0,1766875857595
0,28.0,1766875857800
0,28.0,1766875858016
0,28.0,1766875858230
0,28.0,1766875858436
0,28.0,1766875858662
0,28.0,1766875858873
0,28.0,1766875859085
0,28.0,1766875859318
0,28.0,1766875859524
0,28.0,1766875859747
0,28.0,1766875859959
0,28.0,1766875860203
0,28.0,1766875860413
0,28.0,1766875860621
0,28.0,1766875860826
0,28.0,1766875861037
0,28.0,1766875861244
0,28.0,1766875861457
0,28.0,1766875861657
0,28.0,1766875861873
0,28.0,1766875862072
0,28.0,1766875862278
0,28.0,1766875862497
0,28.0,1766875862720
0,28.0,1766875862988
0,28.0,1766875863230
0,28.0,1766875863434
0,28.0,1766875863640
0,28.0,1766875863850
0,28.0,1766875864059
0,28.0,1766875864262
0,28.0,1766875864478
0,28.0,1766875864672
0,28.0,1766875864881
0,28.0,1766875865081
0,28.0,1766875865288
0,28.0,1766875865489
0,28.0,1766875865697
0,28.0,1766875865903
0,28.0,1766875866104
0,28.0,1766875866306
0,28.0,1766875866513
0,28.0,1766875866718
0,28.0,1766875866920
0,28.0,1766875867128
0,28.0,1766875867328
0,28.0,1766875867538
0,28.0,1766875867735
0,28.0,1766875867960
0,28.0,1766875868156
0,28.0,1766875868370
0,28.0,1766875868576
0,28.0,1766875868784
0,28.0,1766875868981
0,28.0,1766875869193
0,28.0,1766875869397
0,28.0,1766875869599
0,28.0,1766875869817
0,28.0,1766875870021
0,28.0,1766875870231
0,28.0,1766875870427
0,28.0,1766875870639
0,28.0,1766875870841
0,28.0,1766875871059
0,28.0,1766875871262
0,28.0,1766875871469
0,28.0,1766875871677
0,28.0,1766875871883
0,28.0,1766875872086
0,28.0,1766875872292
0,29.0,1766875872501
0,28.0,1766875872706
0,28.0,1766875873006
0,28.0,1766875873211
0,28.0,1766875873416
0,28.0,1766875873628
0,28.0,1766875873834
0,28.0,1766875874040
0,28.0,1766875874266
0,28.0,1766875874495
0,28.0,1766875874702
0,28.0,1766875874907
0,28.0,1766875875127
0,28.0,1766875875333
0,28.0,1766875875542
0,28.0,1766875875743
0,28.0,1766875875946
0,28.0,1766875876147
0,28.0,1766875876362
0,28.0,1766875876565
0,28.0,1766875876767
0,29.0,1766875876972
0,28.0,1766875877174
0,28.0,1766875877376
0,28.0,1766875877584
0,28.0,1766875877785
0,28.0,1766875877990
0,28.0,1766875878191
0,28.0,1766875878393
0,28.0,1766875878599
0,28.0,1766875878798
0,28.0,1766875879010
0,28.0,1766875879236
0,28.0,1766875879449
0,28.0,1766875879684
0,29.0,1766875879897
0,28.0,1766875880101
0,28.0,1766875880306
0,28.0,1766875880510
0,28.0,1766875880711
0,28.0,1766875880912
0,28.0,1766875881115
0,28.0,1766875881331
0,28.0,1766875881530
0,28.0,1766875881736
0,28.0,1766875881935
0,28.0,1766875882145
0,28.0,1766875882452
0,28.0,1766875882694
0,28.0,1766875882894
0,28.0,1766875883095
0,28.0,1766875883302
0,28.0,1766875883508
0,29.0,1766875883712
0,28.0,1766875883926
0,28.0,1766875884128
0,29.0,1766875884332
0,28.0,1766875884550
0,29.0,1766875884755
0,28.0,1766875884954
0,28.0,1766875885155
0,28.0,1766875885367
0,28.0,1766875885561
0,29.0,1766875885767
0,28.0,1766875885974
0,28.0,1766875886182
0,28.0,1766875886385
0,29.0,1766875886589
