cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.9,1766492113074
0,1.6,1766492113420
0,1.4,1766492113831
0,1.4,1766492114159
0,1.1,1766492114501
0,0.8,1766492114837
0,0.8,1766492115166
0,1.0,1766492115509
0,1.4,1766492115855
0,1.4,1766492116199
0,1.4,1766492116558
0,1.4,1766492116904
0,1.4,1766492117263
0,1.3,1766492117608
0,1.4,1766492117962
0,1.4,1766492118339
1,1.3,1766492118698
1,1.4,1766492119059
1,1.4,1766492119431
1,1.4,1766492119819
1,1.3,1766492120219
1,1.2,1766492120682
1,1.4,1766492121118
1,1.3,1766492121568
1,1.3,1766492122041
1,1.2,1766492122519
1,1.4,1766492122948
1,1.4,1766492123375
1,1.0,1766492123911
1,1.3,1766492124402
1,1.5,1766492124817
1,1.4,1766492125269
2,1.0,1766492125815
2,1.3,1766492126230
2,1.4,1766492126656
2,1.4,1766492127103
2,1.1,1766492127680
2,1.4,1766492128114
2,1.4,1766492128543
2,1.3,1766492129026
2,1.2,1766492129566
2,1.4,1766492129972
2,1.5,1766492130379
2,1.2,1766492130855
2,1.2,1766492131386
2,1.5,1766492131782
2,1.4,1766492132174
2,1.2,1766492132685
