cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,2.0,1766494937367
0,1.8,1766494939127
0,1.8,1766494940925
0,1.7,1766494942795
0,1.7,1766494944704
0,1.7,1766494946812
0,1.7,1766494948741
0,1.8,1766494950655
0,1.7,1766494952624
0,1.7,1766494954566
0,1.7,1766494956499
0,1.7,1766494958448
0,1.6,1766494960386
0,1.7,1766494962306
0,1.6,1766494964304
0,1.6,1766494966182
0,1.7,1766494968116
0,1.6,1766494970110
0,1.7,1766494972045
0,1.7,1766494974037
0,1.7,1766494976033
0,1.7,1766494977959
0,1.7,1766494979936
0,1.7,1766494981831
0,1.7,1766494983806
0,1.8,1766494985758
0,2.2,1766494987738
0,1.9,1766494989705
0,2.0,1766494991632
0,1.9,1766494993563
0,1.7,1766494995630
0,1.7,1766494997605
0,1.8,1766494999609
0,1.7,1766495001697
0,1.8,1766495003676
0,1.7,1766495005680
0,1.8,1766495007729
0,1.8,1766495009788
0,1.8,1766495011798
0,1.7,1766495013848
0,1.7,1766495015857
0,1.8,1766495017948
0,1.7,1766495020024
0,1.8,1766495022124
0,1.7,1766495024132
0,1.7,1766495026221
0,1.7,1766495028261
0,1.8,1766495030341
0,1.7,1766495032280
0,1.7,1766495034302
0,1.7,1766495036339
0,1.7,1766495038426
0,1.8,1766495040498
0,1.7,1766495042562
0,1.8,1766495044599
0,1.8,1766495046656
0,1.7,1766495048776
0,1.7,1766495050834
0,1.8,1766495052897
0,1.8,1766495054953
0,1.8,1766495056975
0,1.7,1766495059018
0,1.7,1766495061046
0,1.8,1766495063093
1,1.7,1766495065133
1,1.7,1766495067158
1,1.8,1766495069229
1,1.7,1766495071286
1,1.7,1766495073364
1,1.8,1766495075388
1,1.7,1766495077460
1,1.7,1766495079500
1,1.7,1766495081580
1,1.8,1766495083623
1,1.7,1766495085673
1,1.7,1766495087709
1,1.7,1766495089808
1,1.7,1766495091887
1,1.7,1766495093946
1,1.7,1766495096015
1,2.0,1766495098106
1,1.8,1766495100152
1,1.8,1766495102083
1,2.0,1766495104013
1,1.7,1766495105919
1,2.1,1766495107826
1,2.1,1766495109689
1,2.0,1766495111560
